变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
1711201,1611,2,1,{gold=150000;51611=5;59001=5},60,1,0,1,804,7,160,8,160,9,112,10,112,,,,,
1711202,1611,2,2,{gold=180000;51611=5;59001=5},60,1,0,1,812,7,161,8,161,9,113,10,113,,,,,
1711203,1611,2,3,{gold=210000;51611=6;59001=6},60,1,0,1,820,7,163,8,163,9,114,10,114,,,,,
1711204,1611,2,4,{gold=240000;51611=6;59001=6},60,1,0,1,828,7,164,8,164,9,116,10,116,,,,,
1711205,1611,2,5,{gold=270000;51611=7;59001=7},60,1,0,1,836,7,166,8,166,9,117,10,117,,,,,
1711206,1611,2,6,{gold=300000;51611=7;59001=7},60,1,0,1,844,7,167,8,167,9,118,10,118,,,,,
1711207,1611,2,7,{gold=330000;51611=8;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,,,,,
1711208,1611,2,8,{gold=360000;51611=8;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
1711301,1611,3,1,{gold=230000;51611=6;59001=6},70,1,0,1,877,7,174,8,174,9,122,10,122,,,,,
1711302,1611,3,2,{gold=270000;51611=6;59001=6},70,1,0,1,886,7,176,8,176,9,124,10,124,,,,,
1711303,1611,3,3,{gold=320000;51611=7;59001=7},70,1,0,1,895,7,177,8,177,9,125,10,125,,,,,
1711304,1611,3,4,{gold=360000;51611=7;59001=7},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{24=500;25=500},,,
1711305,1611,3,5,{gold=410000;51611=8;59001=8},70,1,0,1,912,7,181,8,181,9,127,10,127,,,,,
1711306,1611,3,6,{gold=450000;51611=8;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,,,,,
1711307,1611,3,7,{gold=500000;51611=9;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,,,,,
1711308,1611,3,8,{gold=540000;51611=9;59001=9;501=1;223=1},70,1,0,1,939,7,186,8,186,9,131,10,131,,,79002,,{advance=14;goodFeel=150;star=9;zawakeStage=208}
1711401,1611,4,1,{gold=350000;51611=8;59001=8},80,1,0,1,950,7,189,8,189,9,133,10,133,,,,,
1711402,1611,4,2,{gold=410000;51611=8;59001=8},80,1,0,1,960,7,190,8,190,9,134,10,134,,,,,
1711403,1611,4,3,{gold=480000;51611=9;59001=9},80,1,0,1,969,7,192,8,192,9,135,10,135,,,,,
1711404,1611,4,4,{gold=540000;51611=9;59001=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},,,
1711405,1611,4,5,{gold=620000;51611=10;59001=10},80,1,0,1,988,7,196,8,196,9,138,10,138,,,,,
1711406,1611,4,6,{gold=680000;51611=10;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,,,,,
1711407,1611,4,7,{gold=750000;51611=11;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,,,,,
1711408,1611,4,8,{gold=810000;51611=11;59001=11;501=1;233=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,,,79004,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308}
1711501,1611,5,1,{gold=530000;51611=9;59001=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,,,,,
1711502,1611,5,2,{gold=620000;51611=9;59001=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
1711503,1611,5,3,{gold=720000;51611=10;59001=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
1711504,1611,5,4,{gold=810000;51611=10;59001=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},,,
1711505,1611,5,5,{gold=930000;51611=11;59001=11;502=1;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,,,,,
1711506,1611,5,6,{gold=1020000;51611=11;59001=11;502=1;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
1711507,1611,5,7,{gold=1130000;51611=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
1711508,1611,5,8,{gold=1220000;51611=12;59001=12;502=1;501=1;203=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
1711601,1611,6,1,{gold=800000;51611=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
1711602,1611,6,2,{gold=930000;51611=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
1711603,1611,6,3,{gold=1080000;51611=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
1711604,1611,6,4,{gold=1220000;51611=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
1711605,1611,6,5,{gold=1400000;51611=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
1711606,1611,6,6,{gold=1530000;51611=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
1711607,1611,6,7,{gold=1700000;51611=13;59001=13;502=2;501=2;203=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
1711608,1611,6,8,{gold=1830000;51611=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
1711701,1611,7,1,{gold=1200000;51611=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
1711702,1611,7,2,{gold=1400000;51611=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
1711703,1611,7,3,{gold=1620000;51611=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
1711704,1611,7,4,{gold=1830000;51611=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
1711705,1611,7,5,{gold=2100000;51611=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
1711706,1611,7,6,{gold=2300000;51611=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
1711707,1611,7,7,{gold=2550000;51611=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
1711708,1611,7,8,{gold=2750000;51611=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
1711801,1611,8,1,{gold=1800000;51611=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
1711802,1611,8,2,{gold=2100000;51611=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
1711803,1611,8,3,{gold=2430000;51611=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
1711804,1611,8,4,{gold=2750000;51611=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
1711805,1611,8,5,{gold=3150000;51611=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
1711806,1611,8,6,{gold=3450000;51611=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
1711807,1611,8,7,{gold=3830000;51611=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
1711808,1611,8,8,{gold=4130000;51611=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
1901101,1801,1,1,{gold=100000;51801=3;59001=3},50,1,0,1,731,7,145,8,145,9,102,10,102,,,,,
1901102,1801,1,2,{gold=120000;51801=3;59001=3},50,1,0,1,738,7,146,8,146,9,103,10,103,,,,,
1901103,1801,1,3,{gold=140000;51801=4;59001=4},50,1,0,1,746,7,148,8,148,9,104,10,104,,,,,
1901104,1801,1,4,{gold=160000;51801=4;59001=4},50,1,0,1,753,7,149,8,149,9,105,10,105,,,,,
1901105,1801,1,5,{gold=180000;51801=5;59001=5},50,1,0,1,760,7,151,8,151,9,106,10,106,,,,,
1901106,1801,1,6,{gold=200000;51801=5;59001=5},50,1,0,1,768,7,152,8,152,9,107,10,107,,,,,
1901107,1801,1,7,{gold=220000;51801=6;59001=6},50,1,0,1,775,7,154,8,154,9,108,10,108,,,,,
1901108,1801,1,8,{gold=240000;51801=6;59001=6;501=1},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{24=300;25=300},,,
1901201,1801,2,1,{gold=150000;51801=5;59001=5},60,1,0,1,804,7,160,8,160,9,112,10,112,,,,,
1901202,1801,2,2,{gold=180000;51801=5;59001=5},60,1,0,1,812,7,161,8,161,9,113,10,113,,,,,
1901203,1801,2,3,{gold=210000;51801=6;59001=6},60,1,0,1,820,7,163,8,163,9,114,10,114,,,,,
1901204,1801,2,4,{gold=240000;51801=6;59001=6},60,1,0,1,828,7,164,8,164,9,116,10,116,,,,,
1901205,1801,2,5,{gold=270000;51801=7;59001=7},60,1,0,1,836,7,166,8,166,9,117,10,117,,,,,
1901206,1801,2,6,{gold=300000;51801=7;59001=7},60,1,0,1,844,7,167,8,167,9,118,10,118,,,,,
1901207,1801,2,7,{gold=330000;51801=8;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,,,,,
1901208,1801,2,8,{gold=360000;51801=8;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
1901301,1801,3,1,{gold=230000;51801=6;59001=6},70,1,0,1,877,7,174,8,174,9,122,10,122,,,,,
1901302,1801,3,2,{gold=270000;51801=6;59001=6},70,1,0,1,886,7,176,8,176,9,124,10,124,,,,,
1901303,1801,3,3,{gold=320000;51801=7;59001=7},70,1,0,1,895,7,177,8,177,9,125,10,125,,,,,
1901304,1801,3,4,{gold=360000;51801=7;59001=7},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{24=500;25=500},,,
1901305,1801,3,5,{gold=410000;51801=8;59001=8},70,1,0,1,912,7,181,8,181,9,127,10,127,,,,,
1901306,1801,3,6,{gold=450000;51801=8;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,,,,,
1901307,1801,3,7,{gold=500000;51801=9;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,,,,,
1901308,1801,3,8,{gold=540000;51801=9;59001=9;501=1;222=1},70,1,0,1,939,7,186,8,186,9,131,10,131,,,79002,,{advance=14;goodFeel=150;star=9;zawakeStage=208}
1901401,1801,4,1,{gold=350000;51801=8;59001=8},80,1,0,1,950,7,189,8,189,9,133,10,133,,,,,
1901402,1801,4,2,{gold=410000;51801=8;59001=8},80,1,0,1,960,7,190,8,190,9,134,10,134,,,,,
1901403,1801,4,3,{gold=480000;51801=9;59001=9},80,1,0,1,969,7,192,8,192,9,135,10,135,,,,,
1901404,1801,4,4,{gold=540000;51801=9;59001=9},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},,,
1901405,1801,4,5,{gold=620000;51801=10;59001=10},80,1,0,1,988,7,196,8,196,9,138,10,138,,,,,
1901406,1801,4,6,{gold=680000;51801=10;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,,,,,
1901407,1801,4,7,{gold=750000;51801=11;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,,,,,
1901408,1801,4,8,{gold=810000;51801=11;59001=11;501=1;232=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,,,79004,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308}
1901501,1801,5,1,{gold=530000;51801=9;59001=9},100,1,0,1,1023,7,203,8,203,9,143,10,143,,,,,
1901502,1801,5,2,{gold=620000;51801=9;59001=9},100,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
1901503,1801,5,3,{gold=720000;51801=10;59001=10},100,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
1901504,1801,5,4,{gold=810000;51801=10;59001=10},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},,,
1901505,1801,5,5,{gold=930000;51801=11;59001=11;502=1;501=1},100,1,0,1,1064,7,211,8,211,9,149,10,149,,,,,
1901506,1801,5,6,{gold=1020000;51801=11;59001=11;502=1;501=1},100,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
1901507,1801,5,7,{gold=1130000;51801=12;59001=12;502=1;501=1},100,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
1901508,1801,5,8,{gold=1220000;51801=12;59001=12;502=1;501=1;202=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{22=300;23=300},,,
1901601,1801,6,1,{gold=800000;51801=10;59001=10},125,1,0,1,1097,7,218,8,218,9,153,10,153,,,,,
1901602,1801,6,2,{gold=930000;51801=10;59001=10},125,1,0,1,1107,7,220,8,220,9,155,10,155,,,,,
1901603,1801,6,3,{gold=1080000;51801=11;59001=11;502=1;501=1},125,1,0,1,1118,7,222,8,222,9,156,10,156,,,,,
1901604,1801,6,4,{gold=1220000;51801=11;59001=11;502=1;501=1},125,1,0,1,1129,7,224,8,224,9,158,10,158,<13>,{22=800;23=800},,,
1901605,1801,6,5,{gold=1400000;51801=12;59001=12;502=1;501=1},125,1,0,1,1140,7,226,8,226,9,159,10,159,,,,,
1901606,1801,6,6,{gold=1530000;51801=12;59001=12;502=1;501=1},125,1,0,1,1151,7,228,8,228,9,161,10,161,,,,,
1901607,1801,6,7,{gold=1700000;51801=13;59001=13;502=2;501=2;202=1},125,1,0,1,1162,7,231,8,231,9,162,10,162,,,,,
1901608,1801,6,8,{gold=1830000;51801=13;59001=13;502=2;501=2;2152=1},125,1,0,1,1173,7,233,8,233,9,164,10,164,,,79003,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508}
1901701,1801,7,1,{gold=1200000;51801=11;59001=11},150,1,0,1,1170,7,232,8,232,9,163,10,163,,,,,
1901702,1801,7,2,{gold=1400000;51801=11;59001=11},150,1,0,1,1181,7,234,8,234,9,165,10,165,,,,,
1901703,1801,7,3,{gold=1620000;51801=12;59001=12},150,1,0,1,1193,7,237,8,237,9,166,10,166,,,,,
1901704,1801,7,4,{gold=1830000;51801=12;59001=12},150,1,0,1,1205,7,239,8,239,9,168,10,168,,,,,
1901705,1801,7,5,{gold=2100000;51801=13;59001=13},150,1,0,1,1216,7,241,8,241,9,170,10,170,,,,,
1901706,1801,7,6,{gold=2300000;51801=13;59001=13},150,1,0,1,1228,7,244,8,244,9,171,10,171,,,,,
1901707,1801,7,7,{gold=2550000;51801=14;59001=14},150,1,0,1,1240,7,246,8,246,9,173,10,173,,,,,
1901708,1801,7,8,{gold=2750000;51801=14;59001=14},150,1,0,1,1251,7,248,8,248,9,175,10,175,,,,,
1901801,1801,8,1,{gold=1800000;51801=12;59001=12},200,1,0,1,1243,7,247,8,247,9,173,10,173,,,,,
1901802,1801,8,2,{gold=2100000;51801=12;59001=12},200,1,0,1,1255,7,249,8,249,9,175,10,175,,,,,
1901803,1801,8,3,{gold=2430000;51801=13;59001=13},200,1,0,1,1268,7,251,8,251,9,177,10,177,,,,,
1901804,1801,8,4,{gold=2750000;51801=13;59001=13},200,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
1901805,1801,8,5,{gold=3150000;51801=14;59001=14},200,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
1901806,1801,8,6,{gold=3450000;51801=14;59001=14},200,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
1901807,1801,8,7,{gold=3830000;51801=15;59001=15},200,1,0,1,1317,7,261,8,261,9,184,10,184,,,,,
1901808,1801,8,8,{gold=4130000;51801=15;59001=15},200,1,0,1,1330,7,264,8,264,9,186,10,186,,,,,
1911101,1811,1,1,{gold=150000;51811=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
1911102,1811,1,2,{gold=180000;51811=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
1911103,1811,1,3,{gold=210000;51811=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
1911104,1811,1,4,{gold=240000;51811=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
1911105,1811,1,5,{gold=270000;51811=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
1911106,1811,1,6,{gold=300000;51811=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
1911107,1811,1,7,{gold=330000;51811=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
1911108,1811,1,8,{gold=360000;51811=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
1911201,1811,2,1,{gold=230000;51811=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
1911202,1811,2,2,{gold=270000;51811=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
1911203,1811,2,3,{gold=320000;51811=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
1911204,1811,2,4,{gold=360000;51811=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
1911205,1811,2,5,{gold=410000;51811=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
1911206,1811,2,6,{gold=450000;51811=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
1911207,1811,2,7,{gold=500000;51811=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
1911208,1811,2,8,{gold=540000;51811=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
1911301,1811,3,1,{gold=350000;51811=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
1911302,1811,3,2,{gold=410000;51811=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
1911303,1811,3,3,{gold=480000;51811=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
1911304,1811,3,4,{gold=540000;51811=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
1911305,1811,3,5,{gold=620000;51811=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
1911306,1811,3,6,{gold=680000;51811=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
1911307,1811,3,7,{gold=750000;51811=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
1911308,1811,3,8,{gold=810000;51811=10;59002=10;501=1;222=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
1911401,1811,4,1,{gold=530000;51811=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
1911402,1811,4,2,{gold=620000;51811=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
1911403,1811,4,3,{gold=720000;51811=10;59002=10;501=1},120,1,0,1,1131,7,224,8,224,9,158,10,158,,,,,
1911404,1811,4,4,{gold=810000;51811=10;59002=10;501=1},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},,,
1911405,1811,4,5,{gold=930000;51811=11;59002=11;501=2},120,1,0,1,1153,7,228,8,228,9,161,10,161,,,,,
1911406,1811,4,6,{gold=1020000;51811=11;59002=11;501=2},120,1,0,1,1164,7,231,8,231,9,162,10,162,,,,,
1911407,1811,4,7,{gold=1130000;51811=12;59002=12;501=2;232=1},120,1,0,1,1175,7,233,8,233,9,164,10,164,,,,,
1911408,1811,4,8,{gold=1220000;51811=12;59002=12;501=2;2152=1},120,1,0,1,1187,7,235,8,235,9,166,10,166,,,79004,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308}
1911501,1811,5,1,{gold=800000;51811=10;59002=10;502=2},150,1,0,1,1194,7,237,8,237,9,167,10,167,,,,,
1911502,1811,5,2,{gold=930000;51811=10;59002=10;502=2},150,1,0,1,1206,7,239,8,239,9,168,10,168,,,,,
1911503,1811,5,3,{gold=1080000;51811=11;59002=11;502=2;501=1},150,1,0,1,1218,7,241,8,241,9,170,10,170,,,,,
1911504,1811,5,4,{gold=1220000;51811=11;59002=11;502=2;501=2},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},,,
1911505,1811,5,5,{gold=1400000;51811=12;59002=12;502=2;501=2},150,1,0,1,1242,7,246,8,246,9,173,10,173,,,,,
1911506,1811,5,6,{gold=1530000;51811=12;59002=12;502=3;501=2},150,1,0,1,1254,7,248,8,248,9,175,10,175,,,,,
1911507,1811,5,7,{gold=1700000;51811=13;59002=13;502=3;501=2},150,1,0,1,1266,7,251,8,251,9,177,10,177,,,,,
1911508,1811,5,8,{gold=1830000;51811=13;59002=13;202=1;212=1},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{22=300;23=300},,,
1911601,1811,6,1,{gold=1200000;51811=11;59002=11;502=2},188,1,0,1,1280,7,254,8,254,9,179,10,179,,,,,
1911602,1811,6,2,{gold=1400000;51811=11;59002=11;502=2},188,1,0,1,1292,7,256,8,256,9,180,10,180,,,,,
1911603,1811,6,3,{gold=1620000;51811=12;59002=12;502=3;501=2},188,1,0,1,1305,7,259,8,259,9,182,10,182,,,,,
1911604,1811,6,4,{gold=1830000;51811=12;59002=12;502=3;501=2},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{22=800;23=800},,,
1911605,1811,6,5,{gold=2100000;51811=13;59002=13;502=3;501=3},188,1,0,1,1331,7,264,8,264,9,186,10,186,,,,,
1911606,1811,6,6,{gold=2300000;51811=13;59002=13;502=3;501=3},188,1,0,1,1343,7,266,8,266,9,187,10,187,,,,,
1911607,1811,6,7,{gold=2550000;51811=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1356,7,269,8,269,9,189,10,189,,,,,
1911608,1811,6,8,{gold=2750000;51811=14;59002=14;502=4;501=3;2152=1},188,1,0,1,1369,7,271,8,271,9,191,10,191,,,79003,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508}
1911701,1811,7,1,{gold=1800000;51811=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,,,,,
1911702,1811,7,2,{gold=2100000;51811=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,,,,,
1911703,1811,7,3,{gold=2430000;51811=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,,,,,
1911704,1811,7,4,{gold=2750000;51811=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,,,,,
1911705,1811,7,5,{gold=3150000;51811=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,,,,,
1911706,1811,7,6,{gold=3450000;51811=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,,,,,
1911707,1811,7,7,{gold=3830000;51811=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,,,,,
1911708,1811,7,8,{gold=4130000;51811=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,,,,,
1911801,1811,8,1,{gold=2700000;51811=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,,,,,
1911802,1811,8,2,{gold=3150000;51811=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,,,,,
1911803,1811,8,3,{gold=3650000;51811=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,,,,,
1911804,1811,8,4,{gold=4130000;51811=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,,,,,
1911805,1811,8,5,{gold=4730000;51811=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,,,,,
1911806,1811,8,6,{gold=5180000;51811=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,,,,,
1911807,1811,8,7,{gold=5750000;51811=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,,,,,
1911808,1811,8,8,{gold=6200000;51811=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,,,,,
1941101,1841,1,1,{gold=150000;51841=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,,,,,
1941102,1841,1,2,{gold=180000;51841=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,,,,,
1941103,1841,1,3,{gold=210000;51841=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,,,,,
1941104,1841,1,4,{gold=240000;51841=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,,,,,
1941105,1841,1,5,{gold=270000;51841=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,,,,,
1941106,1841,1,6,{gold=300000;51841=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,,,,,
1941107,1841,1,7,{gold=330000;51841=7;59002=7;501=1},75,1,0,1,904,7,179,8,179,9,126,10,126,,,,,
1941108,1841,1,8,{gold=360000;51841=7;59002=7;501=1},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{24=300;25=300},,,
1941201,1841,2,1,{gold=230000;51841=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,,,,,
1941202,1841,2,2,{gold=270000;51841=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,,,,,
1941203,1841,2,3,{gold=320000;51841=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,,,,,
1941204,1841,2,4,{gold=360000;51841=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,,,,,
1941205,1841,2,5,{gold=410000;51841=8;59002=8;501=1},90,1,0,1,976,7,193,8,193,9,136,10,136,,,,,
1941206,1841,2,6,{gold=450000;51841=8;59002=8;501=1},90,1,0,1,985,7,195,8,195,9,137,10,137,,,,,
1941207,1841,2,7,{gold=500000;51841=9;59002=9;501=1},90,1,0,1,995,7,197,8,197,9,139,10,139,,,,,
1941208,1841,2,8,{gold=540000;51841=9;59002=9;501=1},90,1,0,1,1004,7,199,8,199,9,140,10,140,,,79001,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108}
1941301,1841,3,1,{gold=350000;51841=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,,,,,
1941302,1841,3,2,{gold=410000;51841=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,,,,,
1941303,1841,3,3,{gold=480000;51841=8;59002=8;501=1},105,1,0,1,1044,7,207,8,207,9,146,10,146,,,,,
1941304,1841,3,4,{gold=540000;51841=8;59002=8;501=1},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{24=500;25=500},,,
1941305,1841,3,5,{gold=620000;51841=9;59002=9;501=1},105,1,0,1,1065,7,211,8,211,9,149,10,149,,,,,
1941306,1841,3,6,{gold=680000;51841=9;59002=9;501=1},105,1,0,1,1075,7,213,8,213,9,150,10,150,,,,,
1941307,1841,3,7,{gold=750000;51841=10;59002=10;501=1},105,1,0,1,1085,7,215,8,215,9,151,10,151,,,,,
1941308,1841,3,8,{gold=810000;51841=10;59002=10;501=1;221=1},105,1,0,1,1095,7,217,8,217,9,153,10,153,,,79002,,{advance=15;goodFeel=160;star=9;zawakeStage=208}
1941401,1841,4,1,{gold=530000;51841=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,,,,,
1941402,1841,4,2,{gold=620000;51841=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,,,,,
