"﻿变量名",zawakeID,_beizhu,awakeSeqID,pos,scale,awakeDes1,awakeDes1_tw,awakeDes1_en,awakeDes1_vn,awakeDes1_kr,isOpen,unlockType1,unlockLimit1,unlockType2,unlockLimit2
207106,1971,Gulardo,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
207107,1971,Gulardo,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
207108,1971,Gulardo,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
208101,1981,Rift seat,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
208102,1981,Rift seat,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
208103,1981,Rift seat,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
208104,1981,Rift seat,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
208105,1981,Rift seat,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
208106,1981,Rift seat,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
208107,1981,Rift seat,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
208108,1981,Rift seat,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
208201,1982,Super Rift Seat,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
208202,1982,Super Rift Seat,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=8;equipAwakeSum=4;zawakeStage=108},,
208203,1982,Super Rift Seat,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=200;star=9;zawakeStage=208},,
208204,1982,Super Rift Seat,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
208205,1982,Super Rift Seat,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=10;zawakeStage=408},,
208206,1982,Super Rift Seat,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=8;zawakeStage=508},,
208207,1982,Super Rift Seat,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=400;star=11;zawakeStage=608},,
208208,1982,Super Rift Seat,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=170;equipStarSum=24;zawakeStage=708},,
209101,1991,Kiraqi,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
209102,1991,Kiraqi,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
209103,1991,Kiraqi,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
209104,1991,Kiraqi,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
209105,1991,Kiraqi,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
209106,1991,Kiraqi,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
209107,1991,Kiraqi,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
209108,1991,Kiraqi,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
211101,2011,Terra Turtle,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
211102,2011,Terra Turtle,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
211103,2011,Terra Turtle,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
211104,2011,Terra Turtle,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
211105,2011,Terra Turtle,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
211106,2011,Terra Turtle,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
211107,2011,Terra Turtle,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
211108,2011,Terra Turtle,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
213101,2031,Emperor Napoleon,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
213102,2031,Emperor Napoleon,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
213103,2031,Emperor Napoleon,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
213104,2031,Emperor Napoleon,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
213105,2031,Emperor Napoleon,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
213106,2031,Emperor Napoleon,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
213107,2031,Emperor Napoleon,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
213108,2031,Emperor Napoleon,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
217101,2071,roentgen cat,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
217102,2071,roentgen cat,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
217103,2071,roentgen cat,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
217104,2071,roentgen cat,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
217105,2071,roentgen cat,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
217106,2071,roentgen cat,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
217107,2071,roentgen cat,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
217108,2071,roentgen cat,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
233101,2231,biting land shark,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
233102,2231,biting land shark,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
233103,2231,biting land shark,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
233104,2231,biting land shark,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
233105,2231,biting land shark,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
233106,2231,biting land shark,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
233107,2231,biting land shark,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
233108,2231,biting land shark,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
234101,2241,lucario,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
234102,2241,lucario,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
234103,2241,lucario,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
234104,2241,lucario,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
234105,2241,lucario,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
234106,2241,lucario,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
234107,2241,lucario,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
234108,2241,lucario,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
237101,2271,Poison Skeleton Frog,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
237102,2271,Poison Skeleton Frog,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
237103,2271,Poison Skeleton Frog,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
237104,2271,Poison Skeleton Frog,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
237105,2271,Poison Skeleton Frog,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
237106,2271,Poison Skeleton Frog,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
237107,2271,Poison Skeleton Frog,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
237108,2271,Poison Skeleton Frog,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
240101,2301,blizzard king,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
240102,2301,blizzard king,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
240103,2301,blizzard king,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
240104,2301,blizzard king,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
240105,2301,blizzard king,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
240106,2301,blizzard king,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
240107,2301,blizzard king,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
240108,2301,blizzard king,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
240201,2302,super blizzard king,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=13;goodFeel=100;star=8},,
240202,2302,super blizzard king,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,3,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
240203,2302,super blizzard king,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,3,,{advance=14;goodFeel=150;star=9;zawakeStage=208},,
240204,2302,super blizzard king,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,3,,{effort=9;nvalueSum=140;equipStarSum=8;zawakeStage=308},,
240205,2302,super blizzard king,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=15;goodFeel=200;star=10;zawakeStage=408},,
240206,2302,super blizzard king,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=10;equipAwakeSum=4;zawakeStage=508},,
240207,2302,super blizzard king,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=16;goodFeel=250;star=11;zawakeStage=608},,
240208,2302,super blizzard king,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=12;zawakeStage=708},,
245101,2351,Dialga,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
245102,2351,Dialga,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
245103,2351,Dialga,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
245104,2351,Dialga,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
245105,2351,Dialga,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
245106,2351,Dialga,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
245107,2351,Dialga,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
245108,2351,Dialga,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
246101,2361,Palkia,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
246102,2361,Palkia,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
246103,2361,Palkia,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
246104,2361,Palkia,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
246105,2361,Palkia,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
246106,2361,Palkia,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
246107,2361,Palkia,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
246108,2361,Palkia,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
248101,2381,Regichkas,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
248102,2381,Regichkas,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
248103,2381,Regichkas,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
248104,2381,Regichkas,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
248105,2381,Regichkas,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
248106,2381,Regichkas,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
248107,2381,Regichkas,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
248108,2381,Regichkas,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
249101,2391,Giratina,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
249102,2391,Giratina,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
249103,2391,Giratina,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,
249104,2391,Giratina,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=160;equipStarSum=12;zawakeStage=308},,
249105,2391,Giratina,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,
249106,2391,Giratina,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,3,,{effort=11;equipStarSum=18;equipAwakeSum=6;zawakeStage=508},,
249107,2391,Giratina,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,
249108,2391,Giratina,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=160;equipStarSum=24;zawakeStage=708},,
250101,2401,Cresselia,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
250102,2401,Cresselia,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
250103,2401,Cresselia,3,,,Basic skills enhanced!,小技能獲得強化提升!,Basic skills enhanced!,,,1,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,
250104,2401,Cresselia,4,,,Passive skills enhanced!,被動技能獲得強化提升!,Passive skills enhanced!,,,1,,{effort=9;nvalueSum=140;equipStarSum=9;zawakeStage=308},,
250105,2401,Cresselia,5,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,
250106,2401,Cresselia,6,,,Ultimate skills enhanced!,大招技能獲得強化提升!,Ultimate skills enhanced!,,,1,,{effort=11;equipStarSum=12;equipAwakeSum=4;zawakeStage=508},,
250107,2401,Cresselia,7,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,
250108,2401,Cresselia,8,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,3,,{effort=13;nvalueSum=140;equipStarSum=15;zawakeStage=708},,
253101,2431,Darkley,1,,,Stats enhanced,屬性獲得增強,Stats enhanced,,,1,,{advance=13;goodFeel=100;star=8},,
253102,2431,Darkley,2,,,Basic attack enhanced!,普攻技能獲得強化提升!,Basic attack enhanced!,,,1,,{effort=7;equipStarSum=6;equipAwakeSum=2;zawakeStage=108},,
