变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
3007,10202,5,( Random drop from ordinary levels in mobile games ) ( Normal 2-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3008,10203,5,( Normal level of mobile game drops randomly ) ( Normal 2-03) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3009,10204,5,( Normal level of mobile game drops randomly ) ( Normal 2-04) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3010,10205,5,( Normal levels of mobile games drop randomly ) ( Normal 2-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3011,10206,5,( Random drop from normal levels in mobile games ) ( Normal 2-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3012,10301,5,( Random drop from common levels in mobile games ) ( Normal 3-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3013,10302,5,( Random drop from normal levels in mobile games ) ( Normal 3-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3014,10303,5,( Random drop from normal levels in mobile games ) ( Normal 3-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3015,10304,5,( Normal level of mobile game drops randomly ) ( Normal 3-04) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3016,10305,5,( Random drop from normal levels in mobile games ) ( Normal 3-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3017,10306,5,( Random drop from ordinary levels in mobile games ) ( Normal 3-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3018,10307,5,( Random drop from normal levels in mobile games ) ( Normal 3-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3019,10308,5,( Random drop from normal levels in mobile games ) ( Normal 3-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3020,10401,5,( Random drop from ordinary levels in mobile games ) ( Normal 4-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3021,10402,5,( Normal levels of mobile games drop randomly ) ( Normal 4-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3022,10403,5,( Normal level of mobile game drops randomly ) ( Normal 4-03) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3023,10404,5,( Normal level of mobile game drops randomly ) ( Normal 4-04) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3024,10405,5,( Random drop from ordinary levels in mobile games ) ( Normal 4-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3025,10406,5,( Random drop from common levels in mobile games ) ( Normal 4-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3026,10407,5,( Random drop from normal levels in mobile games ) ( Normal 4-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3027,10408,5,( Normal levels of mobile games drop randomly ) ( Normal 4-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3028,10501,5,( Random drop from normal levels in mobile games ) ( Normal 5-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3029,10502,5,( Random drop from normal levels in mobile games ) ( Normal 5-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3030,10503,5,( Random drop from normal levels in mobile games ) ( Normal 5-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3031,10504,5,( Random drop from normal levels in mobile games ) ( Normal 5-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3032,10505,5,( Random drop from normal levels in mobile games ) ( Normal 5-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3033,10506,5,( Random drop from normal levels in mobile games ) ( Normal 5-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3034,10507,5,( Random drop from common levels in mobile games ) ( Normal 5-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3035,10508,5,( Random drop from normal levels in mobile games ) ( Normal 5-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3036,10509,5,( Random drop from normal levels in mobile games ) ( Normal 5-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3037,10510,5,( Random drop from ordinary levels in mobile games ) ( Normal 5-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3038,10601,5,( Random drop from normal levels in mobile games ) ( Normal 6-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3039,10602,5,( Random drop from normal levels in mobile games ) ( Normal 6-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3040,10603,5,( Random drop from normal levels in mobile games ) ( Normal 6-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3041,10604,5,( Random drop from normal levels in mobile games ) ( Normal 6-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3042,10605,5,( Random drop from normal levels in mobile games ) ( Normal 6-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3043,10606,5,( Random drop from common levels in mobile games ) ( Normal 6-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3044,10607,5,( Random drop from common levels in mobile games ) ( Normal 6-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3045,10608,5,( Random drop from normal levels in mobile games ) ( Normal 6-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3046,10609,5,( Random drop from normal levels in mobile games ) ( Normal 6-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3047,10610,5,( Random drop from ordinary levels in mobile games ) ( Normal 6-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3048,10701,5,( Random drop from normal levels in mobile games ) ( Normal 7-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3049,10702,5,( Random drop from normal levels in mobile games ) ( Normal 7-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3050,10703,5,( Random drop from normal levels in mobile games ) ( Normal 7-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3051,10704,5,( Random drop from normal levels in mobile games ) ( Normal 7-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3052,10705,5,( Random drop from normal levels in mobile games ) ( Normal 7-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3053,10706,5,( Random drop from normal levels in mobile games ) ( Normal 7-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3054,10707,5,( Random drop from common levels in mobile games ) ( Normal 7-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3055,10708,5,( Random drop from ordinary levels in mobile games ) ( Normal 7-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3056,10709,5,( Random drop from common levels in mobile games ) ( Normal 7-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3057,10710,5,( Random drop from ordinary levels in mobile games ) ( Normal 7-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3058,10801,5,( Normal level of mobile game drops randomly ) ( Normal 8-01) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3059,10802,5,( Normal levels of mobile games drop randomly ) ( Normal 8-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3060,10803,5,( Normal level of mobile game drops randomly ) ( Normal 8-03) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3061,10804,5,( Normal levels of mobile games drop randomly ) ( Normal 8-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3062,10805,5,( Random drop from normal levels in mobile games ) ( Normal 8-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3063,10806,5,( Random drop from normal levels in mobile games ) ( Normal 8-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3064,10807,5,( Random drop from normal levels in mobile games ) ( Normal 8-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3065,10808,5,( Normal levels of mobile games drop randomly ) ( Normal 8-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3066,10809,5,( Normal levels of mobile games drop randomly ) ( Normal 8-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3067,10810,5,( Random drop from ordinary levels in mobile games ) ( Normal 8-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3068,10901,5,( Random drop from normal levels in mobile games ) ( Normal 9-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3069,10902,5,( Random drop from normal levels in mobile games ) ( Normal 9-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3070,10903,5,( Normal level of mobile game drops randomly ) ( Normal 9-03) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3071,10904,5,( Normal level of mobile game drops randomly ) ( Normal 9-04) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3072,10905,5,( Random drop from normal levels in mobile games ) ( Normal 9-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3073,10906,5,( Random drop from common levels in mobile games ) ( Normal 9-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3074,10907,5,( Random drop from normal levels in mobile games ) ( Normal 9-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3075,10908,5,( Random drop from normal levels in mobile games ) ( Normal 9-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3076,10909,5,( Random drop from ordinary levels in mobile games ) ( Normal 9-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3077,10910,5,( Normal level of mobile game drops randomly ) ( Normal 9-10) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3078,11001,5,( Normal level of mobile game drops randomly ) ( Normal 10-01) ( Normal level ),{6312=100;6313=100},1,20,20,20,
3079,11002,5,( Random drop from common levels in mobile games ) ( Normal 10-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3080,11003,5,( Random drop from normal levels in mobile games ) ( Normal 10-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3081,11004,5,( Random drop from normal levels in mobile games ) ( Normal 10-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3082,11005,5,( Random drop from common levels in mobile games ) ( Normal 10-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3083,11006,5,( Random drop from common levels in mobile games ) ( Normal 10-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3084,11007,5,( Random drop from common levels in mobile games ) ( Normal 10-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3085,11008,5,( Random drop from common levels in mobile games ) ( Normal 10-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3086,11009,5,( Random drop from ordinary levels in mobile games ) ( Normal 10-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3087,11010,5,( Random drop from common levels in mobile games ) ( Normal 10-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3088,11101,5,( Random drop from common levels in mobile games ) ( Normal 11-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3089,11102,5,( Random drop from common levels in mobile games ) ( Normal 11-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3090,11103,5,( Random drop from common levels in mobile games ) ( Normal 11-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3091,11104,5,( Random drop from common levels in mobile games ) ( Normal 11-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3092,11105,5,( Random drop from normal levels in mobile games ) ( Normal 11-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3093,11106,5,( Random drop from common levels in mobile games ) ( Normal 11-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3094,11107,5,( Random drop from common levels in mobile games ) ( Normal 11-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3095,11108,5,( Normal levels of mobile games drop randomly ) ( Normal 11-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3096,11109,5,( Random drop from common levels in mobile games ) ( Normal 11-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3097,11110,5,( Random drop from normal levels in mobile games ) ( Normal 11-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3098,11201,5,( Normal levels of mobile games drop randomly ) ( Normal 12-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3099,11202,5,( Random drop from normal levels in mobile games ) ( Normal 12-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3100,11203,5,( Random drop from ordinary levels in mobile games ) ( Normal 12-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3101,11204,5,( Random drop from normal levels in mobile games ) ( Normal 12-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3102,11205,5,( Random drop from normal levels in mobile games ) ( Normal 12-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3103,11206,5,( Random drop from common levels in mobile games ) ( Normal 12-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3104,11207,5,( Random drop from common levels in mobile games ) ( Normal 12-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3105,11208,5,( Random drop from common levels in mobile games ) ( Normal 12-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3106,11209,5,( Random drop from common levels in mobile games ) ( Normal 12-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3107,11210,5,( Normal levels of mobile games drop randomly ) ( Normal 12-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3108,11301,5,( Random drop from common levels in mobile games ) ( Normal 13-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3109,11302,5,( Random drop from ordinary levels in mobile games ) ( Normal 13-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3110,11303,5,( Random drop from ordinary levels in mobile games ) ( Normal 13-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3111,11304,5,( Random drop from common levels in mobile games ) ( Normal 13-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3112,11305,5,( Random drop from common levels in mobile games ) ( Normal 13-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3113,11306,5,( Random drop from common levels in mobile games ) ( Normal 13-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3114,11307,5,( Random drop from common levels in mobile games ) ( Normal 13-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3115,11308,5,( Random drop from ordinary levels in mobile games ) ( Normal 13-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3116,11309,5,( Random drop from normal levels in mobile games ) ( Normal 13-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3117,11310,5,( Random drop from ordinary levels in mobile games ) ( Normal 13-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3118,11401,5,( Random drop from common levels in mobile games ) ( Normal 14-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3119,11402,5,( Random drop from normal levels in mobile games ) ( Normal 14-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3120,11403,5,( Random drop from ordinary levels in mobile games ) ( Normal 14-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3121,11404,5,( Random drop from common levels in mobile games ) ( Normal 14-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3122,11405,5,( Random drop from normal levels in mobile games ) ( Normal 14-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3123,11406,5,( Random drop from common levels in mobile games ) ( Normal 14-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3124,11407,5,( Random drop from common levels in mobile games ) ( Normal 14-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3125,11408,5,( Random drop from common levels in mobile games ) ( Normal 14-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3126,11409,5,( Random drop from normal levels in mobile games ) ( Normal 14-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3127,11410,5,( Random drop from ordinary levels in mobile games ) ( Normal 14-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3128,11501,5,( Random drop from normal levels in mobile games ) ( Normal 15-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3129,11502,5,( Random drop from common levels in mobile games ) ( Normal 15-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3130,11503,5,( Random drop from common levels in mobile games ) ( Normal 15-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3131,11504,5,( Random drop from common levels in mobile games ) ( Normal 15-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3132,11505,5,( Random drop from normal levels in mobile games ) ( Normal 15-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3133,11506,5,( Random drop from common levels in mobile games ) ( Normal 15-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3134,11507,5,( Random drop from normal levels in mobile games ) ( Normal 15-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3135,11508,5,( Random drop from ordinary levels in mobile games ) ( Normal 15-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3136,11509,5,( Random drop from normal levels in mobile games ) ( Normal 15-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3137,11510,5,( Random drop from normal levels in mobile games ) ( Normal 15-10) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3138,11601,5,( Random drop from common levels in mobile games ) ( Normal 16-01) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3139,11602,5,( Random drop from common levels in mobile games ) ( Normal 16-02) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3140,11603,5,( Random drop from common levels in mobile games ) ( Normal 16-03) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3141,11604,5,( Random drop from normal levels in mobile games ) ( Normal 16-04) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3142,11605,5,( Random drop from normal levels in mobile games ) ( Normal 16-05) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3143,11606,5,( Random drop from common levels in mobile games ) ( Normal 16-06) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3144,11607,5,( Random drop from ordinary levels in mobile games ) ( Normal 16-07) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3145,11608,5,( Random drop from normal levels in mobile games ) ( Normal 16-08) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
3146,11609,5,( Random drop from common levels in mobile games ) ( Normal 16-09) ( Normal levels ),{6312=100;6313=100},1,20,20,20,
