"﻿变量名",sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,_beizhu,monsters,boss,icon,gateType,sceneType,sceneCount,roundLimit,deployType,deployCardNumLimit,deployNum,deployNatureLimit,backMusic,backGround,bg_boss,bg_boss_pos,ownerId,onlyClassify,openLevel,preGateID,stars,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,dayChallengeMax,staminaCost,cardExp,roleExp,dropIds,gold,desc,desc_tw,desc_en,desc_vn,desc_kr,sandangAward,worldLevelSaodangAward,forbidMarkID,winAward,star3Award,kssdFlag,chestAward,pos,awardPos,frontWay,monsterRange,finishPoint,isWheel,isQuickSweep,tag
30703,Poni Island,波尼島,Poni Island,404404,포니섬,,<{unitId=60593;level=61;advance=12};{unitId=71303;level=61;advance=12};{unitId=61293;level=61;advance=12};{unitId=60263;level=61;advance=12};{unitId=60393;level=61;advance=12};>,<{unitId=260018;level=61;advance=12}>,config/portrait/jinglingtouxiang1/img_289_qjw@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_289_qjw@.png,,217,,,21003,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,61,444,444,,,,9999,12,80,12,{5000=0;100=0;20591=0},775,Please always pay attention to the gossip of the elves,請時刻關注精靈們的閒言碎語,Please always pay attention to the gossip of the Pokémons,404404,항상 포켓몬들이 잡다한 얘기를 귀담아들으세요,,,,{talent_point=1;502=1;850=150},{talent_point=2;502=1;851=50},,,{x=1708;y=964},,<<0;0>>,,,,,
30801,Ula'ula Island,烏拉烏拉島,Ula'ula Island,404404,울라울라섬,,<{unitId=50452;level=66;advance=13};{unitId=63291;level=66;advance=13};{unitId=50271;level=66;advance=13};{unitId=60011;level=66;advance=13};{unitId=63283;level=66;advance=13};>,<{unitId=260019;level=66;advance=13}>,config/portrait/jinglingtouxiang1/img_245_sj@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_245_sj@.png,,218,,,21101,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,66,451,451,,,,9999,12,80,12,{5000=0;100=0;20101=0},800,"The elves with grass, electricity, and general attributes will increase their physical attack and special attack by an additional 10%",上陣草、電、一般屬性的精靈會額外提升10%物攻和特攻,"Pokémons with grass, electricity, and general attributes will gain an additional 10% physical and special attacks",404404,"""풀, 전기, 노말 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=155},{talent_point=2;502=1;851=55},,,{x=875;y=555},,<<0;0>>,,,,,
30802,Ula'ula Island,烏拉烏拉島,Ula'ula Island,404404,울라울라섬,,<{unitId=63301;level=69;advance=13};{unitId=50001;level=69;advance=13};{unitId=60592;level=69;advance=13};{unitId=60603;level=69;advance=13};{unitId=60792;level=69;advance=13};>,<{unitId=260020;level=69;advance=13}>,config/portrait/jinglingtouxiang1/img_149_kl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_149_kl@.png,,218,,,21101,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,69,465,465,,,,9999,12,80,12,{5000=0;100=0;20051=0},800,"Ice, dragon, and evil spirits will increase their physical attack and special attack by an additional 10%.",上陣冰、龍、惡屬性的精靈會額外提升10%物攻和特攻,"Pokémons with ice, dragon, and evil attributes will gain an additional 10% physical and special attacks",404404,"""얼음, 드래곤, 악마 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=155},{talent_point=2;502=1;851=55},,,{x=1549;y=501},,<<0;0>>,,,,,
30803,Ula'ula Island,烏拉烏拉島,Ula'ula Island,404404,울라울라섬,,<{unitId=60552;level=72;advance=13};{unitId=71313;level=72;advance=13};{unitId=60273;level=72;advance=13};{unitId=62233;level=72;advance=13};{unitId=60333;level=72;advance=13};>,<{unitId=260021;level=72;advance=13}>,config/portrait/jinglingtouxiang1/img_464_cjkx@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_464_cjkx@.png,,218,,,21101,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,72,479,479,,,,9999,12,80,12,{5000=0;100=0;20591=0},800,Please always pay attention to the gossip of the elves,請時刻關注精靈們的閒言碎語,Please always pay attention to the gossip of the Pokémons,404404,항상 포켓몬들이 잡다한 얘기를 귀담아들으세요,,,,{talent_point=1;502=1;850=155},{talent_point=2;502=1;851=55},,,{x=2141;y=873},,<<0;0>>,,,,,
30901,Akala Island,阿卡拉島,Akala Island,404404,아칼라섬,,<{unitId=53301;level=77;advance=13};{unitId=60133;level=77;advance=13};{unitId=53301;level=77;advance=13};{unitId=62482;level=77;advance=13};{unitId=62482;level=77;advance=13};>,<{unitId=260023;level=77;advance=13}>,config/portrait/jinglingtouxiang1/img_462_zbcg@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_462_zbcg@.png,,219,,,21201,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,77,486,486,,,,9999,12,80,12,{5000=0;100=0;20101=0},725,"Poison, ground, and fire spirits will increase their physical attack and special attack by an additional 10%.",上陣毒、地面、火屬性的精靈會額外提升10%物攻和特攻,"Pokémons with poison, ground, and fire attributes will gain an additional 10% physical and special attacks",404404,"""독, 바위, 불꽃 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=160},{talent_point=2;502=1;851=60},,,{x=1592;y=477},,<<0;0>>,,,,,
30902,Akala Island,阿卡拉島,Akala Island,404404,아칼라섬,,<{unitId=60472;level=80;advance=13};{unitId=60472;level=80;advance=13};{unitId=63472;level=80;advance=13};{unitId=63472;level=80;advance=13};>,<{unitId=260024;level=80;advance=13}>,config/portrait/jinglingtouxiang1/img_229_hlj@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_229_hlj@.png,,219,,,21201,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,80,493,493,,,,9999,12,80,12,{5000=0;100=0;20051=0},725,"Grass, electricity, and ice-type elves will increase their physical attack and special attack by an additional 10%.",上陣草、電、冰屬性的精靈會額外提升10%物攻和特攻,"Pokémons with grass, electricity, and ice attributes will gain an additional 10% physical and special attacks.",404404,"""독, 땅, 불꽃 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=160},{talent_point=2;502=1;851=60},,,{x=837;y=959},,<<0;0>>,,,,,
30903,Akala Island,阿卡拉島,Akala Island,404404,아칼라섬,,<{unitId=61353;level=83;advance=13};{unitId=60482;level=83;advance=13};{unitId=260026;level=83;advance=13};{unitId=60482;level=83;advance=13};>,<{unitId=260025;level=83;advance=13}>,config/portrait/jinglingtouxiang1/img_94_gg@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_94_gg@.png,,219,,,21201,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,83,503,503,,,,9999,12,80,12,{5000=0;100=0;20591=0},725,Please always pay attention to the gossip of the elves,請時刻關注精靈們的閒言碎語,Please always pay attention to the gossip of the Pokémons,404404,항상 포켓몬들이 잡다한 얘기를 귀담아들으세요,,,,{talent_point=1;502=1;850=160},{talent_point=2;502=1;851=60},,,{x=1522;y=809},,<<0;0>>,,,,,
31001,Melemele Island,美樂美樂島,Melemele Island,404404,멜레멜레섬,,<{unitId=53302;level=92;advance=13};{unitId=60062;level=92;advance=13};{unitId=53302;level=92;advance=13};>,<{unitId=260027;level=92;advance=13}>,config/portrait/jinglingtouxiang1/img_306_bskdl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_306_bskdl@.png,,220,,,21301,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,92,510,510,,,,9999,12,80,12,{5000=0;100=0;20101=0},725,"Fighting, insect, and fairy-type elves will increase their physical attack and special attack by an additional 10%",上陣格鬥、蟲、妖精屬性的精靈會額外提升10%物攻和特攻,"Pokémons with combat, insect, and goblin attributes will gain an additional 10% physical and special attacks",404404,"""격투, 벌레, 요정 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=165},{talent_point=2;502=1;851=65},,,{x=788;y=405},,<<0;0>>,,,,,
31002,Melemele Island,美樂美樂島,Melemele Island,404404,멜레멜레섬,,<{unitId=61612;level=95;advance=13};{unitId=50053;level=95;advance=13};{unitId=61612;level=95;advance=13};{unitId=60053;level=95;advance=13};{unitId=60053;level=95;advance=13};>,<{unitId=260028;level=95;advance=13}>,config/portrait/jinglingtouxiang1/img_553_lme@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_553_lme@.png,,220,,,21301,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,95,517,517,,,,9999,12,80,12,{5000=0;100=0;20051=0},725,"Spirits with ground, rock, and water attributes will increase their physical attack and special attack by an additional 10%.",上陣地面、岩石、水屬性的精靈會額外提升10%物攻和特攻,"Pokémons in the ground, rock, and water attributes will gain an additional 10% physical and special attacks",404404,"""땅, 바위, 물 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=165},{talent_point=2;502=1;851=65},,,{x=1970;y=866},,<<0;0>>,,,,,
31003,Melemele Island,美樂美樂島,Melemele Island,404404,멜레멜레섬,,<{unitId=61172;level=98;advance=13};{unitId=61172;level=98;advance=13};{unitId=62012;level=98;advance=13};{unitId=62012;level=98;advance=13};>,<{unitId=260029;level=98;advance=13}>,config/portrait/jinglingtouxiang1/img_65_hd@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_65_hd@.png,,220,,,21301,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,98,527,527,,,,9999,12,80,12,{5000=0;100=0;20591=0},725,Please always pay attention to the gossip of the elves,請時刻關注精靈們的閒言碎語,Please always pay attention to the gossip of the Pokémons,404404,항상 포켓몬들이 잡다한 얘기를 귀담아들으세요,,,,{talent_point=1;502=1;850=165},{talent_point=2;502=1;851=65},,,{x=1136;y=1093},,<<0;0>>,,,,,
31101,Trainers Academy,訓練家學校,Trainers Academy,404404,트레이너 아카데미,,<{unitId=60603;level=107;advance=14};{unitId=60392;level=107;advance=14};{unitId=60603;level=107;advance=14};{unitId=60392;level=107;advance=14};>,<{unitId=260030;level=107;advance=14}>,config/portrait/jinglingtouxiang1/img_612_sfzl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_612_sfzl@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,107,533,533,,,,9999,12,80,12,{5000=0;100=0;20101=0},725,"Ice, dragon, and fairy-type elves will increase their physical attack and special attack by an additional 10%.",上陣冰、龍、妖精屬性的精靈會額外提升10%物攻和特攻,"Pokémons with ice, dragon, and goblin attributes will gain an additional 10% physical and special attacks",404404,"""얼음, 드래곤, 요정 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=170},{talent_point=2;502=1;851=70},,,{x=988;y=1048},,<<0;0>>,,,,,
31102,Trainers Academy,訓練家學校,Trainers Academy,404404,트레이너 아카데미,,<{unitId=62012;level=110;advance=14};{unitId=60262;level=110;advance=14};{unitId=62012;level=110;advance=14};>,<{unitId=260031;level=110;advance=14}>,config/portrait/jinglingtouxiang1/img_282_snd@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_282_snd@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,110,539,539,,,,9999,12,80,12,{5000=0;100=0;20051=0},725,"Spirits with fighting, rock, and steel attributes will increase their physical attack and special attack by an additional 10%",上陣格鬥、岩石、鋼屬性的精靈會額外提升10%物攻和特攻,"Fighting, rock, and steel Pokémons will increase physical attack and special attack by 10%.",404404,"""격투, 바위, 강철 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=170},{talent_point=2;502=1;851=70},,,{x=1223;y=788},,<<0;0>>,,,,,
31103,Trainers Academy,訓練家學校,Trainers Academy,404404,트레이너 아카데미,,<{unitId=60262;level=113;advance=14};{unitId=60272;level=113;advance=14};{unitId=60262;level=113;advance=14};{unitId=63472;level=113;advance=14};{unitId=63472;level=113;advance=14};>,<{unitId=260032;level=113;advance=14}>,config/portrait/jinglingtouxiang1/img_475_alld@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_475_alld@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,113,545,545,,,,9999,12,80,12,{5000=0;100=0;20591=0},725,"Spirits with ghost, evil, and super attributes will increase their physical attack and special attack by an additional 10%",上陣幽靈、惡、超能屬性的精靈會額外提升10%物攻和特攻,"Pokémons with ghost, evil, and super powers will gain an additional 10% physical and special attacks",404404,"""유령, 악마, 에스퍼 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=170},{talent_point=2;502=1;851=70},,,{x=1158;y=374},,<<0;0>>,,,,,
31104,Trainers Academy,訓練家學校,Trainers Academy,404404,트레이너 아카데미,,<{unitId=60133;level=122;advance=14};{unitId=60133;level=122;advance=14};{unitId=73542;level=122;advance=14};{unitId=73542;level=122;advance=14};>,<{unitId=260033;level=122;advance=14}>,config/portrait/jinglingtouxiang1/img_383_gld@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_383_gld@.png,,221,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,122,555,555,,,,9999,12,80,12,{5000=0;100=0;20101=0},725,Please always pay attention to the gossip of the elves,請時刻關注精靈們的閒言碎語,Please always pay attention to the gossip of the Pokémons,404404,항상 포켓몬들이 잡다한 얘기를 귀담아들으세요,,,,{talent_point=1;502=1;850=170},{talent_point=2;502=1;851=70},,,{x=2056;y=676},,<<0;0>>,,,,,
31201,Hau'oli City,好奧樂市,Hau'oli City,404404,하우올리시티,,<{unitId=60393;level=125;advance=14};{unitId=60602;level=125;advance=14};{unitId=60393;level=125;advance=14};{unitId=60602;level=125;advance=14};>,<{unitId=260034;level=125;advance=14}>,config/portrait/jinglingtouxiang1/img_181_dl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_181_dl@.png,,222,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,125,561,561,,,,9999,12,80,12,{5000=0;100=0;20051=0},725,"Ice, dragon, and fairy-type elves will increase their physical attack and special attack by an additional 10%.",上陣冰、龍、妖精屬性的精靈會額外提升10%物攻和特攻,"Pokémons with ice, dragon, and goblin attributes will gain an additional 10% physical and special attacks",404404,"""얼음, 드래곤, 요정 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=175},{talent_point=2;502=1;851=75},,,{x=1289;y=446},,<<0;0>>,,,,,
31202,Hau'oli City,好奧樂市,Hau'oli City,404404,하우올리시티,,<{unitId=61252;level=128;advance=14};{unitId=60602;level=128;advance=14};{unitId=61252;level=128;advance=14};>,<{unitId=260035;level=128;advance=14}>,config/portrait/jinglingtouxiang1/img_461_mnl@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_461_mnl@.png,,222,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,128,567,567,,,,9999,12,80,12,{5000=0;100=0;20591=0},725,"Grass, electricity, and bug attribute elves will increase their physical attack and special attack by an additional 10%",上陣草、電、蟲屬性的精靈會額外提升10%物攻和特攻,"Pokémons with the attributes of grass, electricity, and insects will have an additional 10% physical and special attacks.",404404,"""풀, 전기, 벌레 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=175},{talent_point=2;502=1;851=75},,,{x=767;y=920},,<<0;0>>,,,,,
31203,Hau'oli City,好奧樂市,Hau'oli City,404404,하우올리시티,,<{unitId=60331;level=137;advance=14};{unitId=60331;level=137;advance=14};{unitId=60331;level=137;advance=14};{unitId=60692;level=137;advance=14};{unitId=60692;level=137;advance=14};>,<{unitId=260036;level=137;advance=14}>,config/portrait/jinglingtouxiang1/img_376_jjg@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_376_jjg@.png,,222,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,137,573,573,,,,9999,12,80,12,{5000=0;100=0;20591=0},725,"The elves with grass, electricity, and general attributes will increase their physical attack and special attack by an additional 10%",上陣草、電、一般屬性的精靈會額外提升10%物攻和特攻,"Pokémons with grass, electricity, and general attributes will gain an additional 10% physical and special attacks",404404,"""풀, 전기, 노말 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=175},{talent_point=2;502=1;851=75},,,{x=1527;y=696},,<<0;0>>,,,,,
31204,Hau'oli City,好奧樂市,Hau'oli City,404404,하우올리시티,,<{unitId=60472;level=140;advance=14};{unitId=60472;level=140;advance=14};{unitId=260039;level=140;advance=14};{unitId=260038;level=140;advance=14};>,<{unitId=260037;level=140;advance=14}>,config/portrait/jinglingtouxiang1/img_257_hyj@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_257_hyj@.png,,222,,,21401,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,140,583,583,,,,9999,12,80,12,{5000=0;100=0;20101=0},725,Please always pay attention to the gossip of the elves,請時刻關注精靈們的閒言碎語,Please always pay attention to the gossip of the Pokémons,404404,항상 포켓몬들이 잡다한 얘기를 귀담아들으세요,,,,{talent_point=1;502=1;850=175},{talent_point=2;502=1;851=75},,,{x=1892;y=1002},,<<0;0>>,,,,,
31301,Battle in Mining Area,對戰開拓區,Battle in Mining Area,404404,대전 개척 구역,,<{unitId=60482;level=143;advance=15};{unitId=60603;level=143;advance=15};{unitId=60482;level=143;advance=15};{unitId=60603;level=143;advance=15};>,<{unitId=260040;level=143;advance=15}>,config/portrait/jinglingtouxiang1/img_145_sdn@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_145_sdn@.png,,223,,,21501,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,143,589,589,,,,9999,12,80,12,{5000=0;100=0;20051=0},725,"Ice, dragon, and evil spirits will increase their physical attack and special attack by an additional 10%.",上陣冰、龍、惡屬性的精靈會額外提升10%物攻和特攻,"Pokémons with ice, dragon, and evil attributes will gain an additional 10% physical and special attacks",404404,"""얼음, 드래곤, 악마 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=180},{talent_point=2;502=1;851=80},,,{x=777;y=652},,<<0;0>>,,,,,
31302,Battle in Mining Area,對戰開拓區,Battle in Mining Area,404404,대전 개척 구역,,<{unitId=60572;level=152;advance=15};{unitId=61352;level=152;advance=15};{unitId=60572;level=152;advance=15};>,<{unitId=260041;level=152;advance=15}>,config/portrait/jinglingtouxiang1/img_144_jdn@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_144_jdn@.png,,223,,,21501,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,152,595,595,,,,9999,12,80,12,{5000=0;100=0;20591=0},725,"Poison, ground, and fire spirits will increase their physical attack and special attack by an additional 10%.",上陣毒、地面、火屬性的精靈會額外提升10%物攻和特攻,"Pokémons with poison, ground, and fire attributes will gain an additional 10% physical and special attacks",404404,"""독, 바위, 불꽃 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=180},{talent_point=2;502=1;851=80},,,{x=1192;y=813},,<<0;0>>,,,,,
31303,Battle in Mining Area,對戰開拓區,Battle in Mining Area,404404,대전 개척 구역,,<{unitId=63281;level=155;advance=15};{unitId=60571;level=155;advance=15};{unitId=63281;level=155;advance=15};{unitId=63282;level=155;advance=15};{unitId=63282;level=155;advance=15};>,<{unitId=260042;level=155;advance=15}>,config/portrait/jinglingtouxiang1/img_146_hyn@.png,,6,2,,,,,,,battle/scene/bg_xcdg.jpg,config/big_hero/normal/img_146_hyn@.png,,223,,,21501,<{key=1;value=1};{key=2;value=2};{key=3;value=6}>,155,601,601,,,,9999,12,80,12,{5000=0;100=0;20591=0},725,"Grass, electricity, and ice-type elves will increase their physical attack and special attack by an additional 10%.",上陣草、電、冰屬性的精靈會額外提升10%物攻和特攻,"Pokémons with grass, electricity, and ice attributes will gain an additional 10% physical and special attacks.",404404,"""독, 땅, 불꽃 타입의 포켓몬 출전 시 공격 및 특수 공격이 추가로 10% 증가한다""",,,,{talent_point=1;502=1;850=180},{talent_point=2;502=1;851=80},,,{x=1883;y=641},,<<0;0>>,,,,,
