变量名,eventID,"
  _name
  ",delay,sound,damageSeg,hpSeg,segInterval,shaker,music,"zOrder ",move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
198134,384092,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,{addTolayer=-1;offsetX=-130;offsetY=0;zorder=3;aniName=liekongzuo_skill2;aniLoop=false;lastTime=11600;screenPos=0;scale=0.68},,,TRUE,,
198135,384093,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,{addTolayer=-1;offsetX=-130;offsetY=0;zorder=1;aniName=liekongzuo_skill2;aniLoop=false;lastTime=13300;screenPos=0;scale=0.65},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
198211,384101,"
  Super Rift Seat
  ",,,<0.3;0.3;0.4>,,<0;233.3;233.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
198221,384104,,,,<0.15;0.15;0.15;0.15;0.2;0.2>,,<0;233.3;233.3;200;200;766.6>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
198222,384180,,,,,,,,,,,,,,,,{bones=<hitman_move1>;notback = TRUE},FALSE,,
198231,384110,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.05;0.05>,,<0;466.6;300;266.6;333.3;1000;166.6;166.6;133.3;133.3;366.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,
198232,1,,,,,,,,,,,,,,,<90;384191;384192;384193;384194>,{bones=<hitman_move1;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6;>},TRUE,,
198233,384191,"
  tiankong2
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{addTolayer=1;offsetX=0;offsetY=0;zorder=11;aniName=liekongzuo_mega_skill2_qian;aniLoop=false;lastTime=18333.3;screenPos=0;scale=0.66},,,TRUE,,
198234,384192,"
  jitan
  ",,,,,,,,,,,1,koudai_beijing/jitan.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=11;aniName=liekongzuo_mega_skill2_qian;aniLoop=false;lastTime=18333.3;screenPos=0;scale=0.66},,,TRUE,,
198235,384193,"
  jitan
  ",,,,,,,,,,,1,koudai_beijing/jitan.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=10;aniName=liekongzuo_mega_skill2_hou;aniLoop=false;lastTime=18333.3;screenPos=0;scale=0.66},,,TRUE,,
198236,384194,"
  tiankong2
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=5;aniName=liekongzuo_mega_skill2_hou;aniLoop=false;lastTime=18333.3;screenPos=0;scale=0.66},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
198411,384201,"
  Super Rift Block
  Skin Silver Sky Armor
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;100;100;133.3;133.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
198421,384206,,,,<0.1;0.1;0.1;0.1;0.1;0.2;0.3>,,<0;100;100;133.3;133.3;133.3;166.6>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
198422,384280,,,,,,,,,,,,,,,,{bones=<hitman_move>;notback = TRUE},FALSE,,
198431,384213,,,,<0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;4000;133.3;933.3;300;266.6;266.6;1466.6;100;100;100;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,
198432,1,,,,,,,,,,,,,,,<90;384291;384292;384293;384294>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6;>},TRUE,,
198433,384291,"
  tiankongx
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{addTolayer=1;offsetX=0;offsetY=100;zorder=11;aniName=lkzmegapf_qian;aniLoop=false;lastTime=25833.3;screenPos=0;scale=0.66},,,TRUE,,
198434,384292,"
  diqiu
  ",,,,,,,,,,,1,koudai_beijing/diqiu.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=-1;aniName=lkzmegapf;aniLoop=false;lastTime=25833.3;screenPos=0;scale=0.66},,,TRUE,,
198435,384293,"
  tiankongx
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=-2;aniName=lkzmegapf_hou;aniLoop=false;lastTime=25833.3;screenPos=0;scale=0.66},,,TRUE,,
198436,384294,"
  jitan
  ",,,,,,,,,,,1,koudai_beijing/jitan.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=-3;aniName=lkzmegapf;aniLoop=false;lastTime=25833.3;screenPos=0;scale=0.66},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
199111,385001,"
  Kiraqi
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
199121,385002,"
  Kiraqi
  ",,,<0.33;0.33;0.34>,,<0;250;250>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
199131,385003,"
  Kiraqi
  ",,,<0.3;0.35;0.35>,,<0;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
199132,1,,,,,,,,,,,,,,,<90;385091>,{bones=<hitman_move1;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6;>},TRUE,,
199133,385091,"
  senlin2
  ",,,,,,,,,,,1,koudai_beijing/senlin2.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=5;aniName=jilaqi_skill2;aniLoop=false;lastTime=14100;screenPos=0;scale=0.66},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
201111,387001,"
  Turtle _
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
201121,387002,"
  Turtle _
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
201131,387003,"
  Turtle _
  ",,,<0.3;0.35;0.35>,,<0;167;167>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
201211,388001,"
  wood turtle
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
201221,388002,"
  wood turtle
  ",,,<0.3;0.35;0.35>,,<0;134;400>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
201231,388005,"
  wood turtle
  ",,,<0.2;0.1;0.2;0.15;0.2;0.15>,,<0;400;400;400;400;400>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
201311,389001,"
  Terra Turtle
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
201321,389002,"
  Terra Turtle
  ",,,<0.3;0.3;0.4>,,<0;233.3;266.6>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
201331,389005,"
  Terra Turtle
  ",,,<0.3;0.3;0.4>,,<0;1433.3;833.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
201332,1,"
  Terra Turtle
  ",,,,,,,,,,,,,,<90;389092>,{bones=<hitman_move1;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
201333,389092,"
  Terra Turtle
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj.skel,{addTolayer=-1;offsetX=-450;offsetY=0;zorder=-1;scale=1;aniName=tutaigui_skill2;aniLoop=false;lastTime=5233.3;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
202111,390001,"
  little flame monkey
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
202121,390007,"
  little flame monkey
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
202131,390010,"
  little flame monkey
  ",,,<0.5;0.5>,,<0;330>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
202211,391001,"
  fire monkey
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
202221,391002,"
  fire monkey
  ",,,<0.25;0.25;0.25;0.25>,,<0;250;250;250>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
202231,391013,"
  fire monkey
  ",,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
202232,1,,,,,,,,,,,,,,,<90;391091>,{bones=<hitman_move>},TRUE,,
202233,391091,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,{addTolayer=-1;offsetX=0;offsetY=0;zorder=99;scale=0.7;aniName=menghuohou_skill2;aniLoop=false;lastTime=5347;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
202311,392001,"
  flame monkey
  ",,,<0.5;0.5>,,<0;330>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
202321,392003,"
  flame monkey
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
202331,392004,"
  flame monkey
  ",,,<0.1;0.3;0.3;0.3>,,<0;1150;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
202332,1,,,,,,,,,,,,,,,<90;392091>,{bones=<hitman_move>},TRUE,,
202333,392091,"
  guofengshan
  ",,,,,,,,,,,1,koudai_beijing/guofengshan.skel,{addTolayer=-1;offsetX=30;offsetY=20;zorder=99;scale=0.7;aniName=lieyanhou_skill2;aniLoop=false;lastTime=5479;screenPos=0},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
203111,393001,"
  Pogaman
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
203121,393002,"
  Pogaman
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
203131,393003,"
  Pogaman
  ",,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;166.6;166.6;166.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
203211,394001,"
  Prince Bo
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
203221,394002,"
  Prince Bo
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
203231,394003,"
  Prince Bo
  ",,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;166.6;166.6;166.6;166.6;166.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
203232,1,,,,,,,,,,,<{delay=0;hide=true;lastTime=5533.3}>,,,,<90;394092;394093;394094>,,TRUE,,
203233,394092,"
  Hailang
  ",,,,,,,,,,,1,koudai_beijing/hailang.skel,{addTolayer=1;offsetX=-450;offsetY=-200;zorder=99;scale=0.6;aniName=bohuangzi_skill2_qian;aniLoop=false;lastTime=7400;screenPos=0},,,TRUE,,
203234,394093,"
  Hailang
  ",,,,,,,,,,,1,koudai_beijing/hailang.skel,{addTolayer=-1;offsetX=-530;offsetY=0;zorder=-1;scale=0.67;aniName=bohuangzi_skill2_hou;aniLoop=false;lastTime=7400;screenPos=0},,,TRUE,,
203235,394094,"
  suduxian
  ",,,,,,,,,,,1,koudai_beijing/sudu_bj_guang.skel,{addTolayer=-1;offsetX=-450;offsetY=0;zorder=-2;scale=1;aniName=bohuangzi_skill2;aniLoop=false;lastTime=7400;screenPos=1},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
203311,395001,"
  Emperor Napoleon
  ",,,<0.5;0.5>,,<0;633.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
203321,395003,"
  Emperor Napoleon
  ",,,<0.3;0.3;0.4>,,<0;133.3;133.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
203331,395006,"
  Emperor Napoleon
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
203332,1,,,,,,,,,,<{delay=0;t=0;absX=1170;absY=540;scale=1;teamClose=1.4}>,<{delay=0;hide=true;lastTime=6700}>,,,,<90;395092;395093;395094>,{bones=<hitman_move1;hitman_move2>},TRUE,,
203333,395092,"
  Hailang
  ",,,,,,,,,,,1,koudai_beijing/hailang.skel,{addTolayer=1;offsetX=-150;offsetY=-200;zorder=99;scale=0.7;aniName=diwangnabo_skill2_qian;aniLoop=false;lastTime=7800;screenPos=0},,,TRUE,,
203334,395093,"
  Hailang
  ",,,,,,,,,,,1,koudai_beijing/hailang.skel,{addTolayer=-1;offsetX=-230;offsetY=-100;zorder=-1;scale=0.7;aniName=diwangnabo_skill2_hou;aniLoop=false;lastTime=7800;screenPos=0},,,TRUE,,
203335,395094,"
  tiankong_x
  ",,,,,,,,,,,1,koudai_beijing/tiankong_x.skel,{addTolayer=-1;offsetX=-250;offsetY=100;zorder=-2;scale=0.8;aniName=diwangnabo_skill2;aniLoop=false;lastTime=7800;screenPos=1},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
207111,403001,"
  kitty monster
  ",,,<0.3;0.3;0.4>,,<0;166.67;300>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
207121,403004,,,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
207131,403005,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;100;100;100;100;100;100;100;100;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
207211,404001,"
  luke cat
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
207221,404002,,,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
207231,404003,,,,<1>,,<0>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
207311,405001,"
  roentgen cat
  ",,,<0.3;0.3;0.4>,,<0;733.3;400>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
207321,405004,,,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
207331,405005,,,,<0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1>,,<0;633.3;200;200;233.3;200;900;100;100;100;100;100;100;100;66.6>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
207332,405091,"
  to move
  ",,,,,,,,,<{delay=0;t=0;scale=1.3;absX=960;absY=620;rot=-30};{delay=3100;t=650;scale=1.3;absX=1750;absY=1130;rot=30};{delay=3750;t=160;scale=1.3;absX=2150;absY=680;rot=60};{delay=3950;t=240;scale=1.3;absX=1100;absY=950;rot=30};{delay=4130;t=180;scale=1.3;absX=1930;absY=400;rot=80};{delay=4390;t=150;scale=1.3;absX=1600;absY=500;rot=20};{delay=4540;t=210;scale=1.3;absX=1400;absY=1000;rot=10};{delay=4750;t=0;scale=2.3;absX=1500;absY=750;rot=0};{delay=4750;t=360;scale=0.5;absX=2100;absY=450;rot=110};{delay=5110;t=400;scale=0.2;absX=2150;absY=440;rot=140}>,<{delay=0;hide=true;lastTime=3066.67}>,,,,<90;405092>,,TRUE,,
207333,405092,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,"{delay=0;addTolayer=-1;offsetX=0;offsetY=0;zorder=1;aniName=lunqinmao_skill2;aniLoop=false;lastTime=5633.33;screenPos=0} ",,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
223111,443001,"
  round land shark
  ",,,<0.2;0.2;0.2;0.2;0.2>,,<0;366.67;200;300;500>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
223121,443006,,,,<0.5;0.5>,,<0;700>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
223131,443008,,,,<0.3;0.3;0.4>,,<0;200;200>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
223132,443091,,,,,,,,,,<{delay=0;t=0;absY=500};{delay=0;t=0;x=-200};{delay=0;t=0;rot=-10;scale=1.3};{delay=5666.67;t=533.33;x=500};{delay=5666.667;t=533.33;absY=700};{delay=5666.67;t=533.33;scale=0.3};{delay=5666.67;t=533.33;rot=-30}>,<{delay=0;hide=true;lastTime=5666.67}>,,,,<90;443092;443093>,,TRUE,,
223133,443092,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,"{addTolayer=-1;offsetX=0;offsetY=0;zorder=-1000;aniName=yuanlusha_skill2;aniLoop=false;lastTime=7033.33;screenPos=0;scale=0.75} ",,,TRUE,,
223134,443093,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,{addTolayer=-1;offsetX=-200;offsetY=-50;zorder=-100;aniName=yuanlusha_skill2;aniLoop=false;lastTime=7033.33;screenPos=0;scale=0.75},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
223211,444001,"
  Fangtooth Shark
  ",,,<0.3;0.3;0.4>,,<0;233.3;500>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
223221,444004,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;200;200>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
223231,444009,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;200;200;300;300>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
223232,444051,"
  Ultima Target Move
  ",,,,,,,,<{delay=0;zorder=-999;lastTime=7700}>,<{delay=0;t=0;scale=1.5;x=-500};{delay=0;t=0;scale=1.5;absY=500}>,<{delay=0;hide=true;lastTime=5400}>,,,,<90;444052;444053>,,TRUE,,
223233,444052,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,{delay=0;offsetX=0;offsetY=0;addTolayer=-1;zorder=-1000;aniName=jianyalusha_skill2;aniLoop=false;lastTime=5333.33;screenPos=0;scale=0.75},,,TRUE,,
223234,444053,"
  moren_bj
  ",,,,,,,,,,,1,koudai_beijing/moren_bj.skel,{delay=0;offsetX=0;offsetY=0;addTolayer=-1;zorder=-200;aniName=jianyalusha_skill2;aniLoop=false;lastTime=6900;screenPos=0;scale=0.75},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
223311,445001,"
  biting land shark
  ",,,<0.3;0.3;0.4>,,<0;433.3;466.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
223321,445004,,,,<0.25;0.25;0.25;0.25>,,<0;200;200;200>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
223331,445008,,,,<0.25;0.25;0.25;0.25>,,<0;300;300;300>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
223332,445051,"
  target movement
  rotation
  ",,,,,,,,,<{delay=0;t=0;x=-200};{delay=0;t=0;absY=300};{delay=0;t=0;rot=-15}>,<{delay=0;hide=true;lastTime=9500}>,,,,<90;445052;445053;445054>,,TRUE,,
223333,445052,"
  dizhen
  ",,,,,,,,,,,1,koudai_beijing/dizhen.skel,"{delay=0;offsetX=0;offsetY=-20;addTolayer=1;zorder=1000;aniName=lieyaolusha_skill2;aniLoop=false;lastTime=10833.3;screenPos=0;scale=0.75} ",,,TRUE,,
223334,445053,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,{delay=0;offsetX=0;offsetY=0;addTolayer=-1;zorder=10;aniName=lieyaolusha_skill2;aniLoop=false;lastTime=10833.3;screenPos=0;scale=0.75},,,TRUE,,
223335,445054,"
  huangtu
  ",,,,,,,,,,,1,koudai_beijing/huangtu.skel,{delay=0;offsetX=0;offsetY=0;addTolayer=-1;zorder=25;aniName=lieyaolusha_skill2;aniLoop=false;lastTime=10833.3;screenPos=0;scale=0.75},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
224111,447001,"
  Riolu
  ",,,<1>,,<1>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
224121,447002,,,,<0.5;0.5>,,<0;800>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
224131,447004,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.4>,,<0;166.6;166.6;166.6;166.6;166.6;1333.3>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
224211,448001,"
  lucario
  ",,,<0.5;0.5>,,<0;1033.3>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
224221,448003,,,,<0.5;0.5>,,<0;833.3>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
224231,448005,,,,<0.3;0.3;0.4>,,<0;600;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
224232,1,,,,,,,,,,,,,,,<90;448092;448093>,{bones=<hitman_move1>},TRUE,,
224233,448092,"
  senlin
  ",,,,,,,,,,,1,koudai_beijing/senlin.skel,{delay=0;offsetX=0;offsetY=0;addTolayer=-1;zorder=50;aniName=lukaliou_skill2;aniLoop=false;lastTime=12200;screenPos=0;scale=0.75},,,TRUE,,
224234,448093,"
  tiankong
  ",,,,,,,,,,,1,koudai_beijing/tiankong.skel,{delay=0;offsetX=0;offsetY=0;addTolayer=-1;zorder=10;aniName=lukaliou_skill2;aniLoop=false;lastTime=12200;screenPos=0;scale=0.75},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
224311,448101,"
  lucario skin
  ",,,<0.25;0.25;0.25;0.25>,,<0;220;220;220>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
224321,448106,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;120;120;120;390>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,<{delay=600;t=120;x=50;y=400};{delay=720;t=130;x=120;y=450};{delay=870;t=220;x=30;y=0}>,,,,,,,FALSE,,{lifeBar={show=true}}
224331,448112,,,,<0.3;0.3;0.4>,,<0;200;250>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
224332,1,,,,,,,,,<{delay=0;zorder=999;lastTime=12000}>,,,,,,<90;448191>,{bones=<hitman_move2>},TRUE,,
224333,448191,,,,,,,,,,,,1,koudai_lukaliou_pifu/hero_lukaliou_pifu.skel,{delay=0;offsetX=0;offsetY=0;addTolayer=1;zorder=500;aniName=skill2_qian;aniLoop=false;lastTime=10396;screenPos=0;scale=0.75},,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
227111,453001,"
  bad frog
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
227121,453002,"
  bad frog
  ",,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
227131,453003,"
  bad frog
  ",,,<0.5;0.3;0.2>,,<0;266.67;100>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
227211,454001,"
  Poison Skeleton Frog
  ",,,<0.5;0.5>,,<0;400>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
227221,454003,,,,<1>,,<0>,{beginT=0;endT=100;disx=15;disy=20;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
227231,454004,,,,<0.2;0.2;0.3;0.1;0.1;0.1>,,<0;433.33;466.67;500;1866.67;133.33>,{beginT=0;endT=100;disx=20;disy=30;count=1;interval=0;isRepeat=true},,,,,,,,,,TRUE,,
,,,,,,,,,,,,,,,,,,,,
230111,459001,"
  Snow hat monster
  ",,,<0.5;0.5>,,<0;466.6>,{beginT=0;endT=100;disx=10;disy=10;count=1;interval=0;isRepeat=true},,,,,,,,,,FALSE,,{lifeBar={show=true}}
