变量名,drawType,"
  _comment
  ",drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
15012,group_up_rmb10_1,"
  10 consecutive
  draws - regular output (up to 2 ) - fire
  ",0,2,,,20,,,,,,,{1251=1;205=3;206=6},150,{1251=1;205=4;206=5},100,{1251=1;205=5;206=4},50,{1251=2;205=3;206=5},30,{1251=2;205=4;206=4},20,{1251=2;205=5;206=3},10,{1251=3;205=2;206=5},0,{1251=3;205=3;206=4},0,{1251=3;205=4;206=3},0,,0
15013,group_up_rmb10_1,"
  10 consecutive
  draws - regular output ( after 10 times, it will be a pan-card
  pool) -fire system
  ",0,22,,,,,,,,,,{1252=1;205=3;206=6},150,{1252=1;205=4;206=5},100,{1252=1;205=5;206=4},50,{1252=2;205=3;206=5},30,{1252=2;205=4;206=4},20,{1252=2;205=5;206=3},10,{1252=3;205=2;206=5},0,{1252=3;205=3;206=4},0,{1252=3;205=4;206=3},0,,0
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15100,group_up_rmb1_2,"
  Diamond Paid
  Single Draw - Water and Land
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15101,group_up_rmb1_2,"
  Diamond Paid
  Single Draw - Mandatory A -level Card - Water and Earth
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15102,group_up_rmb1_2,"
  Diamond single
  draw - 5th to 10th time to get S qualification card UP - water and land system
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1253=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15103,group_up_rmb1_2,"
  15 subsequent companies, you
  will get an additional S -level card (probability) UP - water and earth
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1253=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15104,group_up_rmb1_2,"
  ( Universal card pool
  after 10 times ) After every 15 consecutive rounds, you will get an additional S -level card
  (probability) UP - water and earth system
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1253=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15111,group_up_rmb10_2,"
  The first ten companies - leaflet S - water and land system
  ",4,1,,,,,,,,,,{1253=1;205=3;206=6},100,{1253=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
15112,group_up_rmb10_2,"
  10 consecutive
  draws - regular output (up to 2 ) - water system
  ",0,2,,,20,,,,,,,{1253=1;205=3;206=6},150,{1253=1;205=4;206=5},100,{1253=1;205=5;206=4},50,{1253=2;205=3;206=5},30,{1253=2;205=4;206=4},20,{1253=2;205=5;206=3},10,{1253=3;205=2;206=5},0,{1253=3;205=3;206=4},0,{1253=3;205=4;206=3},0,,0
15113,group_up_rmb10_2,"
  10 consecutive
  draws - regular output ( after 22 times, it will be a Panka pool)
  - water and land system
  ",0,22,,,,,,,,,,{1254=1;205=3;206=6},150,{1254=1;205=4;206=5},100,{1254=1;205=5;206=4},50,{1254=2;205=3;206=5},30,{1254=2;205=4;206=4},20,{1254=2;205=5;206=3},10,{1254=3;205=2;206=5},0,{1254=3;205=3;206=4},0,{1254=3;205=4;206=3},0,,0
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15200,group_up_rmb1_3,"
  Diamond Paid
  Single Draw - Electric
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15201,group_up_rmb1_3,"
  Diamond paid
  single draw - A -level card must be issued - electric system
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15202,group_up_rmb1_3,"
  Diamond single
  draw - 5th to 10th time to get S qualification card UP - electric system
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1255=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15203,group_up_rmb1_3,"
  15 subsequent companies, you
  will get an additional S -level card (probability) UP - Electric
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1255=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15204,group_up_rmb1_3,"
  ( Universal card pool
  after 10 times ) After every 15 consecutive rounds, you will get an additional S -level card
  (probability) UP - Electric
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1255=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15211,group_up_rmb10_3,"
  The first ten company - single S- electric series
  ",4,1,,,,,,,,,,{1255=1;205=3;206=6},100,{1255=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
15212,group_up_rmb10_3,"
  10 consecutive
  draws - regular output (up to 2 ) - electric system
  ",0,2,,,20,,,,,,,{1255=1;205=3;206=6},150,{1255=1;205=4;206=5},100,{1255=1;205=5;206=4},50,{1255=2;205=3;206=5},30,{1255=2;205=4;206=4},20,{1255=2;205=5;206=3},10,{1255=3;205=2;206=5},0,{1255=3;205=3;206=4},0,{1255=3;205=4;206=3},0,,0
15213,group_up_rmb10_3,"
  10 consecutive
  draws - regular output ( after 22 times, it will be a pan - card pool)
  -electric system
  ",0,22,,,,,,,,,,{1256=1;205=3;206=6},150,{1256=1;205=4;206=5},100,{1256=1;205=5;206=4},50,{1256=2;205=3;206=5},30,{1256=2;205=4;206=4},20,{1256=2;205=5;206=3},10,{1256=3;205=2;206=5},0,{1256=3;205=3;206=4},0,{1256=3;205=4;206=3},0,,0
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15300,group_up_rmb1_4,"
  Diamond Paid
  Single Draw - Ice Fairy
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15301,group_up_rmb1_4,"
  Diamond Paid
  Single Draw - A -level card must be issued - Ice Fairy
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15302,group_up_rmb1_4,"
  Diamond Single
  Draw - 5th to 10th S Qualification Card UP - Ice Fairy
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1257=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15303,group_up_rmb1_4,"
  After every 15 consecutive
  rounds, you will get an additional S -level card
  (probability) UP - Ice Fairy
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1257=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15304,group_up_rmb1_4,"
  ( After 10 times, it will be a general
  card pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP - Ice Fairy
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1257=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15311,group_up_rmb10_4,"
  The first ten consecutive - single sheet S- Ice Fairy
  ",4,1,,,,,,,,,,{1257=1;205=3;206=6},100,{1257=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
15312,group_up_rmb10_4,"
  10 consecutive
  draws - regular output (up to 2 ) - ice goblin
  ",0,2,,,20,,,,,,,{1257=1;205=3;206=6},150,{1257=1;205=4;206=5},100,{1257=1;205=5;206=4},50,{1257=2;205=3;206=5},30,{1257=2;205=4;206=4},20,{1257=2;205=5;206=3},10,{1257=3;205=2;206=5},0,{1257=3;205=3;206=4},0,{1257=3;205=4;206=3},0,,0
15313,group_up_rmb10_4,"
  10 consecutive
  draws - regular output ( after 22 times, it will be a pan-card
  pool) - Ice Fairy
  ",0,22,,,,,,,,,,{1258=1;205=3;206=6},150,{1258=1;205=4;206=5},100,{1258=1;205=5;206=4},50,{1258=2;205=3;206=5},30,{1258=2;205=4;206=4},20,{1258=2;205=5;206=3},10,{1258=3;205=2;206=5},0,{1258=3;205=3;206=4},0,{1258=3;205=4;206=3},0,,0
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15400,group_up_rmb1_5,"
  Diamond Pay
  Single Draw - Steel Rock
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15401,group_up_rmb1_5,"
  Diamond Paid
  Single Draw - Mandatory A -level Card - Steel Rock
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15402,group_up_rmb1_5,"
  Diamond Single
  Draw - 5th to 10th S Qualification Card UP - Steel Rock
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1259=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15403,group_up_rmb1_5,"
  15 subsequent consecutively
  get an extra S -level card (probability) UP - Steel Rock
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1259=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15404,group_up_rmb1_5,"
  ( After 10 times, it will be a universal
  card pool) Every 15 consecutive times, you will get an extra S -level card
  (probability) UP - Steel Rock
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1259=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15411,group_up_rmb10_5,"
  The first ten consecutive - single S - steel rock
  ",4,1,,,,,,,,,,{1259=1;205=3;206=6},100,{1259=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
15412,group_up_rmb10_5,"
  10 consecutive
  draws - regular output (up to 2 ) - steel rock
  ",0,2,,,20,,,,,,,{1259=1;205=3;206=6},150,{1259=1;205=4;206=5},100,{1259=1;205=5;206=4},50,{1259=2;205=3;206=5},30,{1259=2;205=4;206=4},20,{1259=2;205=5;206=3},10,{1259=3;205=2;206=5},0,{1259=3;205=3;206=4},0,{1259=3;205=4;206=3},0,,0
15413,group_up_rmb10_5,"
  10 consecutive
  draws - regular output ( after 22 times, it will be a Panka pool) -Steel Rock
  ",0,22,,,,,,,,,,{1260=1;205=3;206=6},150,{1260=1;205=4;206=5},100,{1260=1;205=5;206=4},50,{1260=2;205=3;206=5},30,{1260=2;205=4;206=4},20,{1260=2;205=5;206=3},10,{1260=3;205=2;206=5},0,{1260=3;205=3;206=4},0,{1260=3;205=4;206=3},0,,0
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15500,group_up_rmb1_6,"
  Diamond Paid
  Single Draw - Evil
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15501,group_up_rmb1_6,"
  Diamond Paid
  Single Draw - A -level card must be issued - Evil
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15502,group_up_rmb1_6,"
  Diamond single
  draw - 5th to 10th time to get S qualification card UP - evil
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1261=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15503,group_up_rmb1_6,"
  15 subsequent consecutively
  get an additional S -level card (probability) UP -bad
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1261=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15504,group_up_rmb1_6,"
  ( After 10 times, it will be a general
  card pool) Every 15 consecutive times, you will get an extra S -level card
  (probability) UP -bad
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1261=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15511,group_up_rmb10_6,"
  The first ten consecutive - single S - evil
  ",4,1,,,,,,,,,,{1261=1;205=3;206=6},100,{1261=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
15512,group_up_rmb10_6,"
  10 consecutive
  draws - regular output (up to 2 ) - evil
  ",0,2,,,20,,,,,,,{1261=1;205=3;206=6},150,{1261=1;205=4;206=5},100,{1261=1;205=5;206=4},50,{1261=2;205=3;206=5},30,{1261=2;205=4;206=4},20,{1261=2;205=5;206=3},10,{1261=3;205=2;206=5},0,{1261=3;205=3;206=4},0,{1261=3;205=4;206=3},0,,0
15513,group_up_rmb10_6,"
  10 consecutive
  draws - regular output ( after 22 draws, it will be a pan-card
  pool) - evil
  ",0,22,,,,,,,,,,{1262=1;205=3;206=6},150,{1262=1;205=4;206=5},100,{1262=1;205=5;206=4},50,{1262=2;205=3;206=5},30,{1262=2;205=4;206=4},20,{1262=2;205=5;206=3},10,{1262=3;205=2;206=5},0,{1262=3;205=3;206=4},0,{1262=3;205=4;206=3},0,,0
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15600,group_up_rmb1_7,"
  Diamond Paid
  Single Draw - Cordyceps
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15601,group_up_rmb1_7,"
  Diamond Paid
  Single Draw - A -level card must be issued - Cordyceps Pu
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15602,group_up_rmb1_7,"
  Diamond single
  draw - the 5th to 10th time to get S qualification card UP - Cordyceps Pu
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1263=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15603,group_up_rmb1_7,"
  After every 15 consecutive
  rounds, you will get an additional S -level card
  (probability) UP - Cordyceps
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1263=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15604,group_up_rmb1_7,"
  ( After 10 times, it will be a general
  card pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP - Cordyceps
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1263=1},100,,,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15611,group_up_rmb10_7,"
  The first ten consecutive - single S - Cordyceps
  ",4,1,,,,,,,,,,{1263=1;205=3;206=6},100,{1263=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
15612,group_up_rmb10_7,"
  10 consecutive
  draws - regular output (up to 2 ) - Cordyceps
  ",0,2,,,20,,,,,,,{1263=1;205=3;206=6},150,{1263=1;205=4;206=5},100,{1263=1;205=5;206=4},50,{1263=2;205=3;206=5},30,{1263=2;205=4;206=4},20,{1263=2;205=5;206=3},10,{1263=3;205=2;206=5},0,{1263=3;205=3;206=4},0,{1263=3;205=4;206=3},0,,0
15613,group_up_rmb10_7,"
  10 consecutive
  draws - regular output ( after 22 times, it will be a pan-card
  pool) - Cordyceps
  ",0,22,,,,,,,,,,{1264=1;205=3;206=6},150,{1264=1;205=4;206=5},100,{1264=1;205=5;206=4},50,{1264=2;205=3;206=5},30,{1264=2;205=4;206=4},20,{1264=2;205=5;206=3},10,{1264=3;205=2;206=5},0,{1264=3;205=3;206=4},0,{1264=3;205=4;206=3},0,,0
,自选UP池固定id 不要随意修改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15700,group_up_rmb1_8,"
  Diamond Paid Single Draw
  - Chaolongyou
  ",0,2,,,,,,,,,,{205=1},50,{206=1},50,,0,,0,,0,,0,,0,,0,,0,,0
15701,group_up_rmb1_8,"
  Diamond Paid
  Single Draw - Must Get A - Class Card - Chaolongyou
  ",4,1,,,,,,,,,,{204=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15702,group_up_rmb1_8,"
  Diamond Single
  Draw - 5th to 10th times to get S qualification card UP - Chaolongyou
  ",2,5,,,1,5,0.17,0.06,0.5,6,999999,{1265=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15703,group_up_rmb1_8,"
  15 subsequent consecutive
  rounds, you will get an additional S -level card
  (probability) UP -Super Dragon You
  ",2,6,,,10,10,0.05,0.015,0.5,15,15,{1265=1},100,,0,,0,,0,,0,,0,,0,,0,,0,,0
15704,group_up_rmb1_8,"
  ( After 10 times, it will be the general
  card pool) Every 15 consecutive times, you will get an additional S -level card
  (probability) UP -Super Longyou
  ",2,160,,,,160,0.05,0.015,0.5,15,15,{1265=1},100,,,,0,,0,,0,,0,,0,,0,,0,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15711,group_up_rmb10_8,"
  first ten in a row - single sheet S - Super Longyou
  ",4,1,,,,,,,,,,{1265=1;205=3;206=6},100,{1265=1;205=4;206=5},100,,0,,0,,0,,0,,0,,0,,0,,0
15712,group_up_rmb10_8,"
  10 consecutive
  draws - regular output (up to 2 ) - Chaolongyou
  ",0,2,,,20,,,,,,,{1265=1;205=3;206=6},150,{1265=1;205=4;206=5},100,{1265=1;205=5;206=4},50,{1265=2;205=3;206=5},30,{1265=2;205=4;206=4},20,{1265=2;205=5;206=3},10,{1265=3;205=2;206=5},0,{1265=3;205=3;206=4},0,{1265=3;205=4;206=3},0,,0
15713,group_up_rmb10_8,"
  10 consecutive
  draws - regular output ( after 22 times, it will be a pan - card pool) - Chaolongyou
  ",0,22,,,,,,,,,,{1266=1;205=3;206=6},150,{1266=1;205=4;206=5},100,{1266=1;205=5;206=4},50,{1266=2;205=3;206=5},30,{1266=2;205=4;206=4},20,{1266=2;205=5;206=3},10,{1266=3;205=2;206=5},0,{1266=3;205=3;206=4},0,{1266=3;205=4;206=3},0,,0
