变量名,typeID,star,attrTarget,attrNatureType,attrNum,effectDesc,effectDesc_tw,effectDesc_en,effectDesc_vn,effectDesc_kr
416007,4161,7,0,0,{24=500},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
416008,4161,8,0,0,{1=15%},,,,,
416009,4161,9,0,0,{7=15%;8=15%},,,,,
416010,4161,10,0,0,{24=1000},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
416011,4161,11,0,0,{22=1500},,,,,
416012,4161,12,0,0,{23=1500},,,,,
417002,4171,2,0,0,{9=120;10=120},,,,,
417003,4171,3,0,0,{25=300},,,,,
417004,4171,4,0,0,{9=8%;10=8%},,,,,
417005,4171,5,0,0,{1=8%},,,,,
417006,4171,6,0,0,{9=8%;10=8%},,,,,
417007,4171,7,0,0,{17=500},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
417008,4171,8,0,0,{1=15%},,,,,
417009,4171,9,0,0,{9=15%;10=15%},,,,,
417010,4171,10,0,0,{17=1000},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
417011,4171,11,0,0,{22=1500},,,,,
417012,4171,12,0,0,{23=1500},,,,,
700002,7001,2,0,0,{7=80;8=80},,,,,
700003,7001,3,0,0,{24=200},,,,,
700004,7001,4,0,0,{7=6%;8=6%},,,,,
700005,7001,5,0,0,{1=6%},,,,,
700006,7001,6,0,0,{9=6%;10=6%},,,,,
700007,7001,7,0,0,{90=400},\n Unlock PVP attack reduction passive skill,\n解鎖PVP傷害加成被動技能,\n Unlock PVP attack reduction passive skill,\nMở khoá kỹ năng bị động tăng thương PVP,\n PVP 피해 보너스 패시브 스킬 잠금 해제
700008,7001,8,0,0,{1=12%},,,,,
700009,7001,9,0,0,{7=12%;8=12%},,,,,
700010,7001,10,0,0,{90=800},\n Unlock PVP attack bonus passive skill,\n解鎖PVP傷害減免被動技能,\n Unlock PVP attack bonus passive skill,\nMở khoá kỹ năng bị động giảm thương PVP,\n PVP 피해 감소 패시브 스킬 잠금 해제
700011,7001,11,0,0,{22=1200},,,,,
700012,7001,12,0,0,{23=1200},,,,,
900001,9001,1,0,0,,,,,,
900101,9002,1,0,0,,,,,,
900201,9003,1,0,0,,,,,,
