变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
243212,_skill1_ steals special attack and speed,,1,,,,,,,<2431121;2431124;2431155>,<1;1;1>,<1;1;1>,,<1;1;1>,,
243213,_8 star stealing,1,1,,,,,,,<2431148>,<1>,"<(moreE(self:star(),8) and target:hasBuffGroup(22,34)) and 1 or 0>",,"<list(list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),2,1)>",,
243221,_skill2,,4,,,,,,,,,,,,243221,
243222,_skill2_sleep _,,4,,,,,,,<2431127>,<1>,<0.8>,,<2>,,
243223,_skill2_ blood sucking,0,14,,,,,,,<2431128;2431160>,<1;2>,<1;self:flagZ2() and 1 or 0>,,<0.5;0.5>,,
243224,_8 star stealing,,4,,,,,,,<2431148>,<1>,"<(moreE(self:star(),8) and target:hasBuffGroup(22,34)) and 1 or 0>",,"<list(list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),2,1)>",,
243231,_skill3,,11,,,,,,,,,,,,243231,
243232,_skill3_spine,,11,,,,,,,,,,,,243232,
243233,_skill3_sleep _,,11,,,,,,,<2431129>,<1>,<(self:flagZ3() and 0.1 or 0)+0.42+(self:controlPer()-target:immuneControl())*0.4>,,<2>,,
243234,_skill3_ Nightmare scene,0,14,,,,,,,<2431144>,<1>,"< moreE(self:star(),11) and 1 or 0>",,<5000>,,
243235,_8 star stealing,,11,,,,,,,<2431148>,<1>,"<(moreE(self:star(),8) and target:hasBuffGroup(22,34)) and 1 or 0>",,"<list(list(1001,1002,1003,1004,1005,1011,1012,1013,1014,1015,1021,1022,1023,1024,1025,1201,1202,1203,1211,1212,1213,1221,1222,1223,1401,1411,1421,1431,1441,1451),2,1)>",,
243241,_Aura Technology _,0,11,,,,,,,<2431137;2431170>,<99;99>,<(target:nature(1) == 16 or target:nature(2) == 16 ) and 1 or 0;((target:nature(1)==16 or target:nature(2)==16 or target:nature(1)==14 or target:nature(2)==14) and self:flagZ4()) and 1 or 0>,,<1;1>,,
243261,_passive _,0,11,,,,,,,<2431174>,<99>,<((target:nature(1)==16 or target:nature(2)==16 or target:nature(1)==14 or target:nature(2)==14) and self:flagZ4()) and 1 or 0>,,<0>,,
243262,_8 stars,0,14,,,,,,,<2431134;2431136;2431147;2431171>,<99;99;99;1>,"<1;1;moreE(self:star(),8) and 1 or 0;((target:nature(1)==16 or target:nature(2)==16 or target:nature(1)==14 or target:nature(2)==14) and self:flagZ4()) and 1 or 0>",,<1;<>;0;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
240111,Cresselia,,,,,,,,,<2401100;2401101>,<1;1>,<1;1>,,<0;0>,240111,
240112,_skill1_ treatment,,,selfForce,"buffDifferExclude('group',{c.egg_chaopin_fly_bingzhu_oc()})|hpRatioMin",,,,,<2401121>,<1>,<self:hasBuff(2401163) and 1 or 0>,,<self:hpMax()*(self:flagZ1() and 0.15 or 0.1)>,,
240113,_skill1_ injury free,,,selfForce,"buffDifferExclude('group',{c.egg_chaopin_fly_bingzhu_oc()})|attr(""hp"",""min"",1)",,,,,<2401122>,<2>,<self:hasBuff(2401162) and 1 or 0>,,<self:flagZ1() and 1500 or 1000>,,
240121,_skill2,0,1,,,,,,,,,,,,240121,
240122,_skill2_ sweet dreams,0,1,,,,,,,<2401134;2401133>,<1;1>,<1;1>,,<target:hpMax();0>,,
,_skill2_ add anger,0,1,,,,,,,<2401129>,<1>,<self:hasBuff(2401163) and 1 or 0>,,<300>,,
,_skill2_ injury free,0,1,,,,,,,<2401128;2401131>,<99;99>,<self:hasBuff(2401162) and 1 or 0;target:hasBuff(2401162) and 1 or 0>,,<0;0>,,
240131,_skill3,,,selfForce,"buffDifferExclude('group',{c.egg_chaopin_fly_bingzhu_oc()})|hpRatioMin",,,,,,,,,,240131,
240132,_skill3_spine,0,14,,,,,,,,,,,,,
240133,_skill3_spine,,,selfForce,otherProcessExcept(240132),,,,,,,,,,240132,
240134,_skill3_ sweet dreams,,,selfForce,useOtherProcess(240131),,,,,<2401134;2401125;2401136>,<1;1;1>,"<1;1;self:hasBuff(2401163) and (moreE(self:star(),11)and 1 or 0) or 0>",,<target:hpMax();0;0>,,
240135,_skill3_ New Moon Phases,0,14,,,,,,,<2401130;2401163>,<2;99>,"<(moreE(self:star(),11) and (self:hasBuff(2401162) and 1 or 0) or 0);(moreE(self:star(),11) and (self:hasBuff(2401162) and 1 or 0) or 0)>",,<0;0>,,
240136,_skill3_ overflow treatment,,,,,,,,,,,,,,,
240161,Passive_Moon Phase Aura,0,14,,,,,,,<2401161;2401162;2401167>,<99;99;99>,<1;1;1>,,<0;0;0>,,
240171,Passive_Sleep Therapy _,,,all|nodead,,,,,,<2401169>,<99>,"<(moreE(self:star(),8) and 1 or 0)>",,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,"{process={key=(self:force()==target:force());value=<row(true,true,false)|random(1);curSelected>}}",,,,,,,,,,
244111,Sammy Land _,1,1,,,,,,,,,,,,244111,
244112,_skill1_ final damage reduction boost,0,14,,,,,,,<2441211;2441212>,<2;2>,<1;1>,,<self:defence()*(0.6+0.2*(self:flagZ1() and 1 or 0));self:specialDefence()*(0.6+0.2*(self:flagZ1() and 1 or 0))>,,
244121,_skill2,1,1,,,,,,,,,,,,244121,
244122,_skill1_ final damage reduction boost,,,selfForce()|nodead,selfRow,,,,,<2441213;2441214;2441253>,<1;1;1>,<self:flagZ2() and 0 or 1;1;self:flagZ2() and 1 or 0>,,<0;self:flagZ2() and self:specialDamage() or self:specialDamage()*0.8 ;0>,,
244131,_skill3_ damage,,,enemyForce|nodead,,"{process={key=(self:force()==target:force());value=<row(true,true,false)|random(1);curSelected>}}",,,,,,,,,244131,{targetCanBeEmpty=true}
244132,,,,enemyForce|nodead,useOtherProcess(244131),,,,,,,,,,244132,
244133,,,,selfForce()|nodead,"buffDifferExclude('group',{c.egg_fly_bingzhu_oc()})|hpRatioMin",,,,,<2441256;2441257>,<1;1>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<self:defence()*1.2;self:specialDefence()*1.2>,244133,
244134,,,,selfForce()|nodead,"buffDifferExclude('group',{c.egg_fly_bingzhu_oc()})|otherProcessExcept(244133)|hpRatioMin",,,,,<2441256;2441257>,<1;1>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<self:defence()*1.2;self:specialDefence()*1.2>,244134,"{needUpdateTarget=true;prob=(countForceFilterNum(self:force(),owner,c.filterLevel1())>1 and 1 or 0)}"
244135,,,,selfForce()|nodead,"buffDifferExclude('group',{c.egg_fly_bingzhu_oc()})|otherProcessExcept(244134)|hpRatioMin",,,,,<2441256;2441257>,<1;1>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<self:defence()*1.2;self:specialDefence()*1.2>,244135,"{needUpdateTarget=true;prob=(countForceFilterNum(self:force(),owner,c.filterLevel1())>1 and 1 or 0)}"
244136,,,,selfForce()|nodead,"buffDifferExclude('group',{c.egg_fly_bingzhu_oc()})|otherProcessExcept(244135)|hpRatioMin",,,,,<2441256;2441257>,<1;1>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<self:defence()*1.2;self:specialDefence()*1.2>,244136,"{needUpdateTarget=true;prob=(countForceFilterNum(self:force(),owner,c.filterLevel1())>1 and 1 or 0)}"
244137,to hide,,,selfForce()|nodead,"useOtherProcess(244133,244134,244135,244136)|exclude(list(csvSelf:id()))",,,,,,,,,,244137,{needUpdateTarget=true}
244138,spine,,,selfForce()|nodead,"useOtherProcess(244131,244133,244134,244135,244136)|exclude(list(csvSelf:id()))",,,,,,,,,,244138,
244139,eject,0,14,,,,,,,<2441229;2441108>,<1;99>,<1;1>,,<0;0>,,
244140,avoid death,,,selfForce()|nodead,,"{process={key=moreE(self:star(),11) ; value=<buffDifferExclude('group',{c.miansi_egg_chaopin_fly_bingzhu_oc()})|attr(""hp"",""min"",3);buffDifferExclude('group',{c.miansi_egg_chaopin_fly_bingzhu_oc()})|attr(""hp"",""min"",2)>}}",,,,<2441217>,<99>,<self:hasBuff(2441108) and 0 or 1>,,<<1;1;0;0;10>>,,
244161,linear barrier,0,14,,,,,,,<2441101;2441107;2441243>,<99;99;2>,<1;1;1>,,<0;0;0>,,
244162,wake up,0,14,,,,,,,<2441217;2441100>,<99;99>,<(self:flagZ4() and not self:hasBuff(2441217)) and 1 or 0;self:flagZ4() and 1 or 0>,,<<1;1;0;0;10>;1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
244211,shami sky _,1,1,,,,,,,,,,,,244211,
244212,_skill1_ final damage reduction boost,0,14,,,,,,,<2442211;2442212>,<2;2>,<1;1>,,<self:damage()*(0.2+0.1*(self:flagZ1() and 1 or 0));self:specialDamage()*(0.2+0.1*(self:flagZ1() and 1 or 0))>,,
244221,_skill2,1,1,,,,,,,,,,,,244221,
244222,_skill1_ final damage reduction boost,,,selfForce|nodead,selfRow,,,,,<2442213;2442213;2442235;2442236>,<self:flagZ2() and 0 or 1;self:flagZ2() and 1 or 0;2;2>,<1;1;1;1>,,"<list(list(list(c.groupdebuff_oc()),list(2442214,2442215,2442216,2442217,2442218,2442219,2442220,2442221,2442222,2442223),list(2,list(self:speed()*0.1,self:damage()*0.1,self:specialDamage()*0.1,1000,1000,1000,1000,1000,1000,1000)),1,2));list(list(list(c.groupdebuff_oc()),list(2442214,2442215,2442216,2442217,2442218,2442219,2442220,2442221,2442222,2442223),list(2,list(self:speed()*0.1,self:damage()*0.1,self:specialDamage()*0.1,1000,1000,1000,1000,1000,1000,1000)),random(1,2),2));self:flagZ2() and 1500 or 1000;self:flagZ2() and 1500 or 1000>",,
,,,,,,,,,,,,,,,,
244231,_skill3,1,1,,,,,,,<2442251;2442252>,<1;1>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<-2000;-2000>,244231,{needUpdateTarget=true}
244232,_skill3,,,enemyForce|nodead,random(1),,,,,<2442251;2442252>,<1;1>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<-2000;-2000>,244232,{needUpdateTarget=true}
244233,_skill3_ multi-segment,,,enemyForce|nodead,random(1),,,,,<2442251;2442252>,<1;1>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<-2000;-2000>,244233,"{needUpdateTarget=true;prob=(moreE(self:star(),11) and 1 or 0)}"
244234,_skill3_spine,,,enemyForce|nodead,"useOtherProcess(244231,244232,244233)",,,,,,,,,,244234,{needUpdateTarget=true}
244235,to treat,0,14,,,,,,,<2442244;2441109;2442129;2442130>,<1;99;99;99>,<1;1;1;1>,,<0;0;1500;self:BspecialDamage()*0.15>,,
244236,avoid death,,,selfForce()|nodead,,"{process={key=moreE(self:star(),11) ; value=<buffDifferExclude('group',{c.miansi_egg_chaopin_fly_bingzhu_oc()})|attr(""hp"",""min"",3);buffDifferExclude('group',{c.miansi_egg_chaopin_fly_bingzhu_oc()})|attr(""hp"",""min"",2)>}}",,,,<2442239>,<99>,<self:hasBuff(2441109) and 0 or 1>,,<<1;1;0;0;10>>,,
244261,linear barrier,0,14,,,,,,,<2441103;2441107;2441243>,<99;99;2>,<1;1;1>,,<0;0;0>,,
244262,wake up,0,14,,,,,,,<2441217;2441100>,<99;99>,<(self:flagZ4() and not self:hasBuff(2441217)) and 1 or 0;self:flagZ4() and 1 or 0>,,<<1;1;0;0;10>;1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
247111,vine snake,,,,,,,,,,,,,,247111,
247112,_skill1_winding _,,,,,,,,,<2471111>,<1>,"<target:hasBuffGroup(1500,1510,1520) and 0 or (self:flagZ1() and 0.4 or 0.2)>",,<0>,,
247121,_skill2,,,,,,,,,,,,,,247121,
247122,_skill2_ except itself,0,14,,,,,,,,,,,,,
247123,_skill2_ dispelling negativity,,,selfForce|nodead,"otherProcessExcept(247122)|buffDiffer('groupFilter',{{beDispel=1},{c.groupdebuff_oc()}})|random(csvSelf:flagZ2() and 5 or 3)",,,,,<2471114>,<1>,<1>,,"<list(list(c.groupdebuff_oc()),2,1)>",,
247131,_skill3,,11,,,,,,,,,,,,247131,
247132,_skill3_spine,,11,,,,,,,,,,,,,
247133,_skill3_winding _,,11,,,,,,,<2471116>,<1>,<1>,,<0>,,
247141,_skill3_ Grass Aura,0,11,,,,,,,<2471151>,<99>,<1>,,"<(10+(skillLv(24716,24726,24736) or 0)*0.1-0.1)*100>",,
247161,_skill3_ naysayer,0,14,,,,,,,<2471140;2471141;2471150;2471161>,<99;99;99;99>,"<self:flagZ4() and 1 or 0;(moreE(self:star(),8) and 1 or 0);1;1>",,"<0;list(list(c.groupbuff_oc()),5,99);0;list(list(list(c.groupdebuff_oc()),list(2471162,2471163,2471164,2471165,2471166,2471167,2471168,2471169,2471170,2471171,2471172,2471173,2471174,2471175,2471176,2471177,2471178,2471179,2471180,2471181,2471182),list(2,list(self:speed()*0.1,self:damage()*0.1,self:specialDamage()*0.1,1000,1000,1000,self:defence()*0.1,self:specialDefence()*0.1,1000,1000,1000,1000,2000,1000,1000,1000,1000,1000,1000,1000,1000))))>",,
,,,,,,,,,,,,,,,,
247211,ivy snake,,,,,,,,,,,,,,247211,
247212,_skill1_winding _,,,,,,,,,<2471111>,<1>,"<target:hasBuffGroup(1500,1510,1520) and 0 or (self:flagZ1() and 0.4 or 0.2)>",,<0>,,
247221,_skill2,,,,,,,,,,,,,,247221,
247222,_skill2_ except itself,0,14,,,,,,,,,,,,,
247223,_skill2_ dispelling negativity,,,selfForce|nodead,"otherProcessExcept(247222)|buffDiffer('groupFilter',{{beDispel=1},{c.groupdebuff_oc()}})|random(csvSelf:flagZ2() and 5 or 3)",,,,,<2471114>,<1>,<1>,,"<list(list(c.groupdebuff_oc()),2,1)>",,
247231,_skill3,,11,,,,,,,,,,,,247231,
247232,_skill3_spine,,11,,,,,,,,,,,,247232,
247233,_skill3_winding _,,11,,,,,,,<2471116>,<1>,<1>,,<0>,,
247241,_skill3_ Grass Aura,0,11,,,,,,,<2471151>,<99>,<1>,,"<(10+(skillLv(24716,24726,24736) or 0)*0.1-0.1)*100>",,
247261,_skill3_ naysayer,0,14,,,,,,,<2471140;2471141;2471150;2471161>,<99;99;99;99>,"<self:flagZ4() and 1 or 0;(moreE(self:star(),8) and 1 or 0);1;1>",,"<0;list(list(c.groupbuff_oc()),5,99);0;list(list(list(c.groupdebuff_oc()),list(2471162,2471163,2471164,2471165,2471166,2471167,2471168,2471169,2471170,2471171,2471172,2471173,2471174,2471175,2471176,2471177,2471178,2471179,2471180,2471181,2471182),list(2,list(self:speed()*0.1,self:damage()*0.1,self:specialDamage()*0.1,1000,1000,1000,self:defence()*0.1,self:specialDefence()*0.1,1000,1000,1000,1000,2000,1000,1000,1000,1000,1000,1000,1000,1000))))>",,
,,,,,,,,,,,,,,,,
247311,monarch snake,,,,,,,,,,,,,,247311,
247312,_skill1_winding _,,,,,,,,,<2471111>,<1>,"<target:hasBuffGroup(1500,1510,1520) and 0 or (self:flagZ1() and 0.4 or 0.2)>",,<0>,,
247321,_skill2,,,,,,,,,,,,,,247321,
247322,_skill2_ except itself,0,14,,,,,,,,,,,,,
247323,_skill2_ dispelling negativity,,,selfForce|nodead,"otherProcessExcept(247322)|buffDiffer('groupFilter',{{beDispel=1},{c.groupdebuff_oc()}})|random(csvSelf:flagZ2() and 5 or 3)",,,,,<2471114>,<1>,<1>,,"<list(list(c.groupdebuff_oc()),2,1)>",,
247331,_skill3,,11,,,,,,,,,,,,247331,
247332,_skill3_spine,,11,,,,,,,,,,,,247332,
247333,_skill3_winding _,,11,,,,,,,<2471116>,<1>,<1>,,<0>,,
247341,_skill3_ Grass Aura,0,11,,,,,,,<2471151>,<99>,<1>,,"<(10+(skillLv(24716,24726,24736) or 0)*0.1-0.1)*100>",,
247361,_skill3_ naysayer,0,14,,,,,,,<2471140;2471141;2471150;2471161>,<99;99;99;99>,"<self:flagZ4() and 1 or 0;(moreE(self:star(),8) and 1 or 0);1;1>",,"<0;list(list(c.groupbuff_oc()),5,99);0;list(list(list(c.groupdebuff_oc()),list(2471162,2471163,2471164,2471165,2471166,2471167,2471168,2471169,2471170,2471171,2471172,2471173,2471174,2471175,2471176,2471177,2471178,2471179,2471180,2471181,2471182),list(2,list(self:speed()*0.1,self:damage()*0.1,self:specialDamage()*0.1,1000,1000,1000,self:defence()*0.1,self:specialDefence()*0.1,1000,1000,1000,1000,2000,1000,1000,1000,1000,1000,1000,1000,1000))))>",,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
248111,warm pig,,,,,,,,,,,,,,248111,
248112,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248113,warm pig,0,14,,,,,,,<2481235>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
248121,_skill2,,,,,,,,,,,,,,248121,
248122,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248123,_skill2_ ignores shields,0,14,,,,,,,<2481231>,<1>,<self:flagZ2() and 0.4 or 0.2>,,<1>,,
248131,_skill3,,4,,,,,,,,,,,,248131,
248132,Passive_Extra Damage_True Damage _ _ _,0,14,,,,,,,,,,,,,
248133,_true damage _,,4,,,,,,,<2481233>,<1>,<(self:hasBuff(2481232) and  not target:hasBuffGroup(11)) and 1 or 0>,,"<self:flagZ3() and self:hpMax()*0.45 or (moreEqualThan(self:star(),11) and self:hpMax()*0.3 or self:hpMax()*0.15)>",,
248161,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
248211,fried pork,,,,,,,,,,,,,,248211,
248212,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248213,fried pork,0,14,,,,,,,<2481235>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
248221,_skill2,,,,,,,,,,,,,,248221,
248222,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248223,_skill2_ ignores shields,0,14,,,,,,,<2481231>,<1>,<self:flagZ2() and 0.4 or 0.2>,,<1>,,
248231,_skill3,,4,,,,,,,,,,,,248231,
248232,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248233,_true damage _,,4,,,,,,,<2481233>,<1>,<(self:hasBuff(2481232) and  not target:hasBuffGroup(11)) and 1 or 0>,,"<self:flagZ3() and self:hpMax()*0.45 or (moreEqualThan(self:star(),11) and self:hpMax()*0.3 or self:hpMax()*0.15)>",,
248261,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
248311,King Yanwu,,,,,,,,,,,,,,248311,
248312,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248313,King Yanwu,0,14,,,,,,,<2481235>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
248321,_skill2,,,,,,,,,,,,,,248321,
248322,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248323,_skill2_ ignores shields,0,14,,,,,,,<2481231>,<1>,<self:flagZ2() and 0.4 or 0.2>,,<1>,,
248331,_skill3,,4,,,,,,,,,,,,248331,
248332,_skill3_spine,,4,,,,,,,,,,,,248332,
248333,Passive_Extra Damage _,0,14,,,,,,,,,,,,,
248334,_true damage _,,4,,,,,,,<2481233>,<1>,<(self:hasBuff(2481232) and  not target:hasBuffGroup(11)) and 1 or 0>,,"<self:flagZ3() and self:hpMax()*0.45 or (moreEqualThan(self:star(),11) and self:hpMax()*0.3 or self:hpMax()*0.15)>",,
248361,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
259111,stone balls,,1,,,,,,,,,,,,259111,
259112,_skill1_ Improve physical defense,0,14,,,,,,,<2591232>,<2>,<self:flagZ1() and 1 or 0>,,<self:defence()*0.3>,,
259121,_skill2,,1,,,,,,,,,,,,259121,
259122,_skill2_Reduce speed_Increase physical attack,0,14,,,,,,,<2591221;2591222>,<99;3>,<1;1>,,<-self:speed()*0.2;self:damage()*(self:flagZ2() and 0.3 or 0.2)>,,
259131,_skill3,,4,,,,,,,,,,,,259131,
259132,_skill3_ confusion,0,14,,,,,,,<2591230>,<1>,<self:flagZ3() and 0 or 1>,,<0>,,
259161,_ can't move,0,14,,,,,,,<2591225>,<2>,<1>,,<0>,,
259162,_Add buff when hit,0,14,,,,,,,<2591228>,<99>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
259211,mantle rock,,1,,,,,,,,,,,,259211,
259212,_skill1_ Improve physical defense,0,14,,,,,,,<2591232>,<2>,<self:flagZ1() and 1 or 0>,,<self:defence()*0.3>,,
259221,_skill2,,1,,,,,,,,,,,,259221,
259222,_skill2_Reduce speed_Increase physical attack,0,14,,,,,,,<2591221;2591222>,<99;3>,<1;1>,,<-self:speed()*0.2;self:damage()*(self:flagZ2() and 0.3 or 0.2)>,,
259231,_skill3,,4,,,,,,,,,,,,259231,
259232,_skill3_ confusion,0,14,,,,,,,<2591230>,<1>,<self:flagZ3() and 0 or 1>,,<0>,,
259261,_ can't move,0,14,,,,,,,<2591225>,<2>,<1>,,<0>,,
259262,_Add buff when hit,0,14,,,,,,,<2591228>,<99>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
259311,Pangyan monster,,1,,,,,,,,,,,,259311,
259312,_skill1_ Improve physical defense,0,14,,,,,,,<2591232>,<2>,<self:flagZ1() and 1 or 0>,,<self:defence()*0.3>,,
259321,_skill2,,1,,,,,,,,,,,,259321,
259322,_skill2_Reduce speed_Increase physical attack,0,14,,,,,,,<2591221;2591222>,<99;3>,<1;1>,,<-self:speed()*0.2;self:damage()*(self:flagZ2() and 0.3 or 0.2)>,,
259331,_skill3,,4,,,,,,,,,,,,259331,
259332,_skill3,,4,,,,,,,,,,,,259332,
259333,_skill3_ confusion,0,14,,,,,,,<2591230>,<1>,<self:flagZ3() and 0 or 1>,,<0>,,
259361,_ can't move,0,14,,,,,,,<2591225>,<2>,<1>,,<0>,,
259362,_Add buff when hit,0,14,,,,,,,<2591228>,<99>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
261111,screw gopher,,,,,,,,,,,,,,261111,
261112,screw gopher,0,14,,,,,,,<2611318>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
261121,skill2,,,,,,,,,,,,,,261121,
261131,skill3,,,enemyForce()|nodead,"attr(""defence"",""max"",1)",,,,,,,,,,261131,
261132,skill3_true damage _,,,enemyForce()|nodead,useOtherProcess(261131),,,,,<2611316>,<1>,<1>,,"<target:defence()*(moreE(self:star(),11) and 3 or 2)>",,
261133,crit _,0,14,,,,,,,<2611319>,<1>,<self:flagZ3() and 1 or 0>,,<2000>,,
261161,Passive_Transform & add items to prevent neglect,0,14,,,,,,,<2611313;2611314>,<99;99>,<1;1>,,<0;0>,,
,,,,,,,,,,,,,,,,
261211,Gopher _,,,,,,,,,,,,,,261211,
261212,Gopher _,0,14,,,,,,,<2611318>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
261221,skill2,,,,,,,,,,,,,,261221,
261231,skill3,,,enemyForce()|nodead,"attr(""defence"",""max"",1)",,,,,,,,,,261231,
261232,skill3_true damage _,,,enemyForce()|nodead,useOtherProcess(261231),,,,,<2611316>,<1>,<1>,,"<target:defence()*(moreE(self:star(),11) and 3 or 2)>",,
261233,crit _,0,14,,,,,,,<2611319>,<1>,<self:flagZ3() and 1 or 0>,,<2000>,,
261261,Passive_Transform & add items to prevent neglect,0,14,,,,,,,<2611313;2611314>,<99;99>,<1;1>,,<0;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,<2611313;2611314>,,,,,,
263111,porter,,,,,,,,,,,,,,263111,
263112,porter,0,14,,,,,,,<2633228>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
263121,_skill2,,,,,,,,,,,,,,263121,
263122,_skill2_ vertigo,,,,,,,,,<2633231>,<1>,<self:flagZ2() and self:hasBuffGroup(11) and 0.55 or 0.35>,,<1>,,
263131,_skill3,,4,,,,,,,,,,,,263131,
263132,_skill3_ vertigo,,4,,,,,,,<2633231>,<1>,<0.5>,,<1>,,
263133,_skill3_shield _,0,14,,,,,,,<2633232>,<2>,<1>,,"<self:hpMax()*(0.1+0.1*to10(moreEqualThan(self:star(),11)))>",,
263161,passive_aggressive _ _,0,14,,,,,,,<2633233;2633235>,<99;99>,<1;1>,,<1;1>,,
,,,,,,,,,,,,,,,,
263211,Ironbone,,,,,,,,,,,,,,263211,
263212,Ironbone,0,14,,,,,,,<2633228>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
263221,_skill2,,,,,,,,,,,,,,263221,
263222,_skill2_ vertigo,,,,,,,,,<2633231>,<1>,<self:flagZ2() and self:hasBuffGroup(11) and 0.55 or 0.35>,,<1>,,
263231,_skill3,,4,,,,,,,,,,,,263231,
263232,_skill3_ vertigo,,4,,,,,,,<2633231>,<1>,<0.5>,,<1>,,
263233,_skill3_shield _,0,14,,,,,,,<2633232>,<2>,<1>,,"<self:hpMax()*(0.1+0.1*to10(moreEqualThan(self:star(),11)))>",,
263261,passive_aggressive _ _,0,14,,,,,,,<2633233;2633235>,<99;99>,<1;1>,,<1;1>,,
,,,,,,,,,,,,,,,,
263311,Build old craftsman_skill1,,,,,,,,,,,,,,263311,
263312,Build old craftsman_skill2,0,14,,,,,,,<2633228>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
263321,_skill2,,,,,,,,,,,,,,263321,
263322,_skill2_ vertigo,,,,,,,,,<2633231>,<1>,<self:flagZ2() and self:hasBuffGroup(11) and 0.55 or 0.35>,,<1>,,
263331,_skill3,,4,,,,,,,,,,,,263331,
263332,_skill3_spine,,4,,,,,,,,,,,,263332,
263333,_skill3_ vertigo,,4,,,,,,,<2633231>,<1>,<0.5>,,<1>,,
263334,_skill3_shield _,0,14,,,,,,,<2633232>,<2>,<1>,,"<self:hpMax()*(0.1+0.1*to10(moreEqualThan(self:star(),11)))>",,
263361,passive_aggressive _ _,0,14,,,,,,,<2633233;2633235>,<99;99>,<1;1>,,<1;1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
268111,Centipede,,1,,,,,,,,,,,,268111,
268112,Centipede,0,14,,,,,,,<2681228>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
268121,_skill2,,1,,,,,,,,,,,,268121,
268122,_skill2_ vulnerable _,,1,,,,,,,<2681221>,<self:flagZ2() and 3 or 2>,<1>,,<0>,,
268131,_skill3,,2,,,,,,,,,,,,268131,
268132,_skill3_ poisoning,,2,,,,,,,<2681222>,<self:flagZ3() and 3 or 2>,<1>,,<self:damage()*0.2>,,
268161,Passive_additional attack _,0,14,,,,,,,<2681223;2681225>,<99;99>,<1;1>,,<0;0>,,
268162,Passive_acceleration _ _,0,11,,,,,,,<2681227>,<99>,<(target:nature(1)==12 or target:nature(1)==8 or target:nature(2)==12 or target:nature(2)==8 ) and 1 or 0>,,"<target:speed()*(moreEqualThan(self:star(),11) and 0.15 or 0.1)>",,
,,,,,,,,,,,,,,,,
268211,wheel ball,,1,,,,,,,,,,,,268211,
268212,wheel ball,0,14,,,,,,,<2681228>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,
268221,_skill2,,1,,,,,,,,,,,,268221,
268222,_skill2_ vulnerable _,,1,,,,,,,<2681221>,<self:flagZ2() and 3 or 2>,<1>,,<0>,,
