变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
6947,12103,( drop item 2 attack 55) ( normal 21-03) ( normal level ),5034,1,0.2,0.45,
6951,12104,( Drop item 1 enhanced potion ) ( Normal 21-04) ( Normal level ),5000,1,0.3,0.5,
6952,12104,( drop item 2 attack 55) ( normal 21-04) ( normal level ),5034,1,0.2,0.45,
6956,12105,( Drop item 1 enhanced potion ) ( Normal 21-05) ( Normal level ),5000,1,0.3,0.5,
6957,12105,( Drop item 2 Defense 55) ( Normal 21-05) ( Normal level ),5035,1,0.2,0.45,
6961,12106,( Drop item 1 enhanced potion ) ( Normal 21-06) ( Normal level ),5000,1,0.3,0.5,
6962,12106,( Drop item 2 Defense 55) ( Normal 21-06) ( Normal level ),5035,1,0.2,0.45,
6966,12107,( Drop item 1 enhanced potion ) ( Normal 21-07) ( Normal level ),5000,1,0.3,0.5,
6967,12107,( Drop item 2 Defense 55) ( Normal 21-07) ( Normal level ),5035,1,0.2,0.45,
6971,12108,( Drop item 1 enhanced potion ) ( Normal 21-08) ( Normal level ),5000,1,0.3,0.5,
6972,12108,( Drop item 2 skill 55) ( Normal 21-08) ( Normal level ),5036,1,0.2,0.45,
6976,12109,( Drop item 1 enhanced potion ) ( Normal 21-09) ( Normal level ),5000,1,0.3,0.5,
6977,12109,( Drop item 2 skill 55) ( Normal 21-09) ( Normal level ),5036,1,0.2,0.45,
6981,12110,( Drop item 1 enhanced potion ) ( Normal 21-10) ( Normal level ),5000,1,0.3,0.5,
6982,12110,( Drop item 2 skill 55) ( Normal 21-10) ( Normal level ),5036,1,0.2,0.45,
6986,12201,( Drop item 1 enhanced potion ) ( Normal 22-01) ( Normal level ),5000,1,0.3,0.5,
6987,12201,( Drop Item 2 Attack 61) ( Normal 22-01) ( Normal level ),5037,1,0.2,0.45,
6991,12202,( Drop item 1 enhanced potion ) ( Normal 22-02) ( Normal level ),5000,1,0.3,0.5,
6992,12202,( Drop item 2 Attack 61) ( Normal 22-02) ( Normal level ),5037,1,0.2,0.45,
6996,12203,( Drop item 1 enhanced potion ) ( Normal 22-03) ( Normal level ),5000,1,0.3,0.5,
6997,12203,( Drop item 2 Attack 61) ( Normal 22-03) ( Normal level ),5037,1,0.2,0.45,
7001,12204,( Drop item 1 enhanced potion ) ( Normal 22-04) ( Normal level ),5000,1,0.3,0.5,
7002,12204,( Drop item 2 Attack 61) ( Normal 22-04) ( Normal level ),5037,1,0.2,0.45,
7006,12205,( Drop item 1 enhanced potion ) ( Normal 22-05) ( Normal level ),5000,1,0.3,0.5,
7007,12205,( Drop item 2 Defense 61) ( Normal 22-05) ( Normal level ),5038,1,0.2,0.45,
7011,12206,( Drop item 1 enhanced potion ) ( Normal 22-06) ( Normal level ),5000,1,0.3,0.5,
7012,12206,( Drop item 2 Defense 61) ( Normal 22-06) ( Normal level ),5038,1,0.2,0.45,
7016,12207,( Drop item 1 enhanced potion ) ( Normal 22-07) ( Normal level ),5000,1,0.3,0.5,
7017,12207,( Drop item 2 Defense 61) ( Normal 22-07) ( Normal level ),5038,1,0.2,0.45,
7021,12208,( Drop item 1 enhanced potion ) ( Normal 22-08) ( Normal level ),5000,1,0.3,0.5,
7022,12208,( Drop item 2 skill 61) ( Normal 22-08) ( Normal level ),5039,1,0.2,0.45,
7026,12209,( Drop item 1 enhanced potion ) ( Normal 22-09) ( Normal level ),5000,1,0.3,0.5,
7027,12209,( Drop item 2 skill 61) ( Normal 22-09) ( Normal level ),5039,1,0.2,0.45,
7031,12210,( Drop item 1 enhanced potion ) ( Normal 22-10) ( Normal level ),5000,1,0.3,0.5,
7032,12210,( Drop item 2 skill 61) ( Normal 22-10) ( Normal level ),5039,1,0.2,0.45,
7036,12301,( Drop item 1 enhanced potion ) ( Normal 23-01) ( Normal level ),5000,1,0.3,0.5,
7037,12301,( drop item 2 attack 62) ( normal 23-01) ( normal level ),5040,1,0.2,0.45,
7041,12302,( Drop item 1 enhanced potion ) ( Normal 23-02) ( Normal level ),5000,1,0.3,0.5,
7042,12302,( drop item 2 attack 62) ( normal 23-02) ( normal level ),5040,1,0.2,0.45,
7046,12303,( Drop item 1 enhanced potion ) ( Normal 23-03) ( Normal level ),5000,1,0.3,0.5,
7047,12303,( drop item 2 attack 62) ( normal 23-03) ( normal level ),5040,1,0.2,0.45,
7051,12304,( Drop item 1 enhanced potion ) ( Normal 23-04) ( Normal level ),5000,1,0.3,0.5,
7052,12304,( drop item 2 attack 62) ( normal 23-04) ( normal level ),5040,1,0.2,0.45,
7056,12305,( Drop item 1 enhanced potion ) ( Normal 23-05) ( Normal level ),5000,1,0.3,0.5,
7057,12305,( Drop item 2 Defense 62) ( Normal 23-05) ( Normal level ),5041,1,0.2,0.45,
7061,12306,( Drop item 1 enhanced potion ) ( Normal 23-06) ( Normal level ),5000,1,0.3,0.5,
7062,12306,( Drop item 2 Defense 62) ( Normal 23-06) ( Normal level ),5041,1,0.2,0.45,
7066,12307,( Drop item 1 enhanced potion ) ( Normal 23-07) ( Normal level ),5000,1,0.3,0.5,
7067,12307,( Drop item 2 Defense 62) ( Normal 23-07) ( Normal level ),5041,1,0.2,0.45,
7071,12308,( Drop item 1 enhanced potion ) ( Normal 23-08) ( Normal level ),5000,1,0.3,0.5,
7072,12308,( Drop item 2 skill 62) ( Normal 23-08) ( Normal level ),5042,1,0.2,0.45,
7076,12309,( Drop item 1 enhanced potion ) ( Normal 23-09) ( Normal level ),5000,1,0.3,0.5,
7077,12309,( Drop item 2 skill 62) ( Normal 23-09) ( Normal level ),5042,1,0.2,0.45,
7081,12310,( Drop item 1 enhanced potion ) ( Normal 23-10) ( Normal level ),5000,1,0.3,0.5,
7082,12310,( Drop item 2 skill 62) ( Normal 23-10) ( Normal level ),5042,1,0.2,0.45,
7086,12401,( Drop item 1 enhanced potion ) ( Normal 24-01) ( Normal level ),5000,1,0.3,0.5,
7087,12401,( Drop item 2 Attack 63) ( Normal 24-01) ( Normal level ),5043,1,0.2,0.45,
7091,12402,( Drop item 1 enhanced potion ) ( Normal 24-02) ( Normal level ),5000,1,0.3,0.5,
7092,12402,( drop item 2 attack 63) ( normal 24-02) ( normal level ),5043,1,0.2,0.45,
7096,12403,( Drop item 1 enhanced potion ) ( Normal 24-03) ( Normal level ),5000,1,0.3,0.5,
7097,12403,( Drop item 2 Attack 63) ( Normal 24-03) ( Normal level ),5043,1,0.2,0.45,
7101,12404,( Drop item 1 enhanced potion ) ( Normal 24-04) ( Normal level ),5000,1,0.3,0.5,
7102,12404,( drop item 2 attack 63) ( normal 24-04) ( normal level ),5043,1,0.2,0.45,
7106,12405,( Drop item 1 enhanced potion ) ( Normal 24-05) ( Normal level ),5000,1,0.3,0.5,
7107,12405,( Drop item 2 Defense 63) ( Normal 24-05) ( Normal level ),5044,1,0.2,0.45,
7111,12406,( Drop item 1 enhanced potion ) ( Normal 24-06) ( Normal level ),5000,1,0.3,0.5,
7112,12406,( Drop item 2 Defense 63) ( Normal 24-06) ( Normal level ),5044,1,0.2,0.45,
7116,12407,( Drop item 1 enhanced potion ) ( Normal 24-07) ( Normal level ),5000,1,0.3,0.5,
7117,12407,( Drop item 2 Defense 63) ( Normal 24-07) ( Normal level ),5044,1,0.2,0.45,
7121,12408,( Drop item 1 enhanced potion ) ( Normal 24-08) ( Normal level ),5000,1,0.3,0.5,
7122,12408,( Drop item 2 skill 63) ( Normal 24-08) ( Normal level ),5045,1,0.2,0.45,
7126,12409,( Drop item 1 enhanced potion ) ( Normal 24-09) ( Normal level ),5000,1,0.3,0.5,
7127,12409,( Drop item 2 skill 63) ( Normal 24-09) ( Normal level ),5045,1,0.2,0.45,
7131,12410,( Drop item 1 enhanced potion ) ( Normal 24-10) ( Normal level ),5000,1,0.3,0.5,
7132,12410,( Drop item 2 skill 63) ( Normal 24-10) ( Normal level ),5045,1,0.2,0.45,
7136,12501,( Drop item 1 enhanced potion ) ( Normal 25-01) ( Normal level ),5000,1,0.3,0.5,
7141,12502,( Drop item 1 enhanced potion ) ( Normal 25-02) ( Normal level ),5000,1,0.3,0.5,
7146,12503,( Drop item 1 enhanced potion ) ( Normal 25-03) ( Normal level ),5000,1,0.3,0.5,
7151,12504,( Drop item 1 enhanced potion ) ( Normal 25-04) ( Normal level ),5000,1,0.3,0.5,
7156,12505,( Drop item 1 enhanced potion ) ( Normal 25-05) ( Normal level ),5000,1,0.3,0.5,
7161,12506,( Drop item 1 enhanced potion ) ( Normal 25-06) ( Normal level ),5000,1,0.3,0.5,
7166,12507,( Drop item 1 enhanced potion ) ( Normal 25-07) ( Normal level ),5000,1,0.3,0.5,
7171,12508,( Drop item 1 enhanced potion ) ( Normal 25-08) ( Normal level ),5000,1,0.3,0.5,
7176,12509,( Drop item 1 enhanced potion ) ( Normal 25-09) ( Normal level ),5000,1,0.3,0.5,
7181,12510,( Drop item 1 enhanced potion ) ( Normal 25-10) ( Normal level ),5000,1,0.3,0.5,
