变量名,gateID,_ beizhu,itemMap,count,probability,itemCount
7821,60413,( Fragment Copy 7)( Fragment ) ( Difficulty 3),{20051=100},1,35,
7822,60413,( Fragment Copy 7)( Fragment ) ( Difficulty 3),{20801=100},1,35,
7823,60413,( Fragment Copy 7)( Fragment ) ( Difficulty 3),{22631=100},1,35,
7824,60413,( Fragment Copy 7)( Fragment ) ( Difficulty 3),{21841=100},1,75,
7825,60413,( Fragment Copy 7)( Fragment ) ( Difficulty 3),{23351=100},1,75,
7826,60413,( Fragment Copy 7)( Fragment ) ( Difficulty 3),{23411=100},1,75,
7831,60414,( Shard Dungeon 7)( Shard ) ( Difficulty 4),{20051=100},1,35,
7832,60414,( Shard Dungeon 7)( Shard ) ( Difficulty 4),{20801=100},1,35,
7833,60414,( Shard Dungeon 7)( Shard ) ( Difficulty 4),{22631=100},1,35,
7834,60414,( Shard Dungeon 7)( Shard ) ( Difficulty 4),{21841=100},1,75,
7835,60414,( Shard Dungeon 7)( Shard ) ( Difficulty 4),{23351=100},1,75,
7836,60414,( Shard Dungeon 7)( Shard ) ( Difficulty 4),{23411=100},1,75,
7841,60415,( Fragment Copy 7)( Fragment ) ( Difficulty 5),{20051=100},1,35,
7842,60415,( Fragment Copy 7)( Fragment ) ( Difficulty 5),{20801=100},1,35,
7843,60415,( Fragment Copy 7)( Fragment ) ( Difficulty 5),{22631=100},1,35,
7844,60415,( Fragment Copy 7)( Fragment ) ( Difficulty 5),{21841=100},1,75,
7845,60415,( Fragment Copy 7)( Fragment ) ( Difficulty 5),{23351=100},1,75,
7846,60415,( Fragment Copy 7)( Fragment ) ( Difficulty 5),{23411=100},1,75,
7851,60416,( Fragment Copy 7)( Fragment ) ( Difficulty 6),{20051=100},1,35,
7852,60416,( Fragment Copy 7)( Fragment ) ( Difficulty 6),{20801=100},1,35,
7853,60416,( Fragment Copy 7)( Fragment ) ( Difficulty 6),{22631=100},1,35,
7854,60416,( Fragment Copy 7)( Fragment ) ( Difficulty 6),{21841=100},1,75,
7855,60416,( Fragment Copy 7)( Fragment ) ( Difficulty 6),{23351=100},1,75,
7856,60416,( Fragment Copy 7)( Fragment ) ( Difficulty 6),{23411=100},1,75,
7861,60417,( Fragment Copy 7)( Fragment ) ( Difficulty 7),{20051=100},1,35,
7862,60417,( Fragment Copy 7)( Fragment ) ( Difficulty 7),{20801=100},1,35,
7863,60417,( Fragment Copy 7)( Fragment ) ( Difficulty 7),{22631=100},1,35,
7864,60417,( Fragment Copy 7)( Fragment ) ( Difficulty 7),{21841=100},1,75,
7865,60417,( Fragment Copy 7)( Fragment ) ( Difficulty 7),{23351=100},1,75,
7866,60417,( Fragment Copy 7)( Fragment ) ( Difficulty 7),{23411=100},1,75,
,,,,,,
7901,60421,( Fragment copy 8)( Fragment ) ( Difficulty 1),{20461=100},1,35,
7902,60421,( Fragment copy 8)( Fragment ) ( Difficulty 1),{21441=100},1,35,
7903,60421,( Fragment copy 8)( Fragment ) ( Difficulty 1),{22871=100},1,35,
7904,60421,( Fragment copy 8)( Fragment ) ( Difficulty 1),{21071=100},1,75,
7905,60421,( Fragment copy 8)( Fragment ) ( Difficulty 1),{23141=100},1,75,
7906,60421,( Fragment copy 8)( Fragment ) ( Difficulty 1),{21391=100},1,75,
7911,60422,( Fragment copy 8)( Fragment ) ( Difficulty 2),{20461=100},1,35,
7912,60422,( Fragment copy 8)( Fragment ) ( Difficulty 2),{21441=100},1,35,
7913,60422,( Fragment copy 8)( Fragment ) ( Difficulty 2),{22871=100},1,35,
7914,60422,( Fragment copy 8)( Fragment ) ( Difficulty 2),{21071=100},1,75,
7915,60422,( Fragment copy 8)( Fragment ) ( Difficulty 2),{23141=100},1,75,
7916,60422,( Fragment copy 8)( Fragment ) ( Difficulty 2),{21391=100},1,75,
7921,60423,( Fragment copy 8)( Fragment ) ( Difficulty 3),{20461=100},1,35,
7922,60423,( Fragment copy 8)( Fragment ) ( Difficulty 3),{21441=100},1,35,
7923,60423,( Fragment copy 8)( Fragment ) ( Difficulty 3),{22871=100},1,35,
7924,60423,( Fragment copy 8)( Fragment ) ( Difficulty 3),{21071=100},1,75,
7925,60423,( Fragment copy 8)( Fragment ) ( Difficulty 3),{23141=100},1,75,
7926,60423,( Fragment copy 8)( Fragment ) ( Difficulty 3),{21391=100},1,75,
7931,60424,( Fragment copy 8)( Fragment ) ( Difficulty 4),{20461=100},1,35,
7932,60424,( Fragment copy 8)( Fragment ) ( Difficulty 4),{21441=100},1,35,
7933,60424,( Fragment copy 8)( Fragment ) ( Difficulty 4),{22871=100},1,35,
7934,60424,( Fragment copy 8)( Fragment ) ( Difficulty 4),{21071=100},1,75,
7935,60424,( Fragment copy 8)( Fragment ) ( Difficulty 4),{23141=100},1,75,
7936,60424,( Fragment copy 8)( Fragment ) ( Difficulty 4),{21391=100},1,75,
7941,60425,( Fragment copy 8)( Fragment ) ( Difficulty 5),{20461=100},1,35,
7942,60425,( Fragment copy 8)( Fragment ) ( Difficulty 5),{21441=100},1,35,
7943,60425,( Fragment copy 8)( Fragment ) ( Difficulty 5),{22871=100},1,35,
7944,60425,( Fragment copy 8)( Fragment ) ( Difficulty 5),{21071=100},1,75,
7945,60425,( Fragment copy 8)( Fragment ) ( Difficulty 5),{23141=100},1,75,
7946,60425,( Fragment copy 8)( Fragment ) ( Difficulty 5),{21391=100},1,75,
7951,60426,( Fragment copy 8)( Fragment ) ( Difficulty 6),{20461=100},1,35,
7952,60426,( Fragment copy 8)( Fragment ) ( Difficulty 6),{21441=100},1,35,
7953,60426,( Fragment copy 8)( Fragment ) ( Difficulty 6),{22871=100},1,35,
7954,60426,( Fragment copy 8)( Fragment ) ( Difficulty 6),{21071=100},1,75,
7955,60426,( Fragment copy 8)( Fragment ) ( Difficulty 6),{23141=100},1,75,
7956,60426,( Fragment copy 8)( Fragment ) ( Difficulty 6),{21391=100},1,75,
7961,60427,( Fragment Copy 8)( Fragment ) ( Difficulty 7),{20461=100},1,35,
7962,60427,( Fragment Copy 8)( Fragment ) ( Difficulty 7),{21441=100},1,35,
7963,60427,( Fragment Copy 8)( Fragment ) ( Difficulty 7),{22871=100},1,35,
7964,60427,( Fragment Copy 8)( Fragment ) ( Difficulty 7),{21071=100},1,75,
7965,60427,( Fragment Copy 8)( Fragment ) ( Difficulty 7),{23141=100},1,75,
7966,60427,( Fragment Copy 8)( Fragment ) ( Difficulty 7),{21391=100},1,75,
,,,,,,
8001,60431,( Fragment Copy 9)( Fragment ) ( Difficulty 1),{20481=100},1,35,
8002,60431,( Fragment Copy 9)( Fragment ) ( Difficulty 1),{22071=100},1,35,
8003,60431,( Fragment Copy 9)( Fragment ) ( Difficulty 1),{23011=100},1,35,
8004,60431,( Fragment Copy 9)( Fragment ) ( Difficulty 1),{23501=100},1,75,
8005,60431,( Fragment Copy 9)( Fragment ) ( Difficulty 1),{21501=100},1,75,
8006,60431,( Fragment Copy 9)( Fragment ) ( Difficulty 1),{20571=100},1,75,
8011,60432,( Fragment copy 9)( Fragment ) ( Difficulty 2),{20481=100},1,35,
8012,60432,( Fragment copy 9)( Fragment ) ( Difficulty 2),{22071=100},1,35,
8013,60432,( Fragment copy 9)( Fragment ) ( Difficulty 2),{23011=100},1,35,
8014,60432,( Fragment copy 9)( Fragment ) ( Difficulty 2),{23501=100},1,75,
8015,60432,( Fragment copy 9)( Fragment ) ( Difficulty 2),{21501=100},1,75,
8016,60432,( Fragment copy 9)( Fragment ) ( Difficulty 2),{20571=100},1,75,
8021,60433,( Shard Dungeon 9)( Shard ) ( Difficulty 3),{20481=100},1,35,
8022,60433,( Shard Dungeon 9)( Shard ) ( Difficulty 3),{22071=100},1,35,
8023,60433,( Shard Dungeon 9)( Shard ) ( Difficulty 3),{23011=100},1,35,
8024,60433,( Shard Dungeon 9)( Shard ) ( Difficulty 3),{23501=100},1,75,
8025,60433,( Shard Dungeon 9)( Shard ) ( Difficulty 3),{21501=100},1,75,
8026,60433,( Shard Dungeon 9)( Shard ) ( Difficulty 3),{20571=100},1,75,
8031,60434,( Shard Dungeon 9)( Shard ) ( Difficulty 4),{20481=100},1,35,
8032,60434,( Shard Dungeon 9)( Shard ) ( Difficulty 4),{22071=100},1,35,
8033,60434,( Shard Dungeon 9)( Shard ) ( Difficulty 4),{23011=100},1,35,
8034,60434,( Shard Dungeon 9)( Shard ) ( Difficulty 4),{23501=100},1,75,
8035,60434,( Shard Dungeon 9)( Shard ) ( Difficulty 4),{21501=100},1,75,
8036,60434,( Shard Dungeon 9)( Shard ) ( Difficulty 4),{20571=100},1,75,
8041,60435,( Fragment Copy 9)( Fragment ) ( Difficulty 5),{20481=100},1,35,
8042,60435,( Fragment Copy 9)( Fragment ) ( Difficulty 5),{22071=100},1,35,
8043,60435,( Fragment Copy 9)( Fragment ) ( Difficulty 5),{23011=100},1,35,
8044,60435,( Fragment Copy 9)( Fragment ) ( Difficulty 5),{23501=100},1,75,
8045,60435,( Fragment Copy 9)( Fragment ) ( Difficulty 5),{21501=100},1,75,
8046,60435,( Fragment Copy 9)( Fragment ) ( Difficulty 5),{20571=100},1,75,
8051,60436,( Fragment Copy 9)( Fragment ) ( Difficulty 6),{20481=100},1,35,
8052,60436,( Fragment Copy 9)( Fragment ) ( Difficulty 6),{22071=100},1,35,
8053,60436,( Fragment Copy 9)( Fragment ) ( Difficulty 6),{23011=100},1,35,
8054,60436,( Fragment Copy 9)( Fragment ) ( Difficulty 6),{23501=100},1,75,
8055,60436,( Fragment Copy 9)( Fragment ) ( Difficulty 6),{21501=100},1,75,
8056,60436,( Fragment Copy 9)( Fragment ) ( Difficulty 6),{20571=100},1,75,
8061,60437,( Fragment Copy 9)( Fragment ) ( Difficulty 7),{20481=100},1,35,
8062,60437,( Fragment Copy 9)( Fragment ) ( Difficulty 7),{22071=100},1,35,
8063,60437,( Fragment Copy 9)( Fragment ) ( Difficulty 7),{23011=100},1,35,
8064,60437,( Fragment Copy 9)( Fragment ) ( Difficulty 7),{23501=100},1,75,
8065,60437,( Fragment Copy 9)( Fragment ) ( Difficulty 7),{21501=100},1,75,
8066,60437,( Fragment Copy 9)( Fragment ) ( Difficulty 7),{20571=100},1,75,
,,,,,,
8101,60441,( Fragment copy 10)( Fragment ) ( Difficulty 1),{20551=100},1,35,
8102,60441,( Fragment copy 10)( Fragment ) ( Difficulty 1),{22301=100},1,35,
8103,60441,( Fragment copy 10)( Fragment ) ( Difficulty 1),{23341=100},1,35,
8104,60441,( Fragment copy 10)( Fragment ) ( Difficulty 1),{23431=100},1,75,
8105,60441,( Fragment copy 10)( Fragment ) ( Difficulty 1),{21811=100},1,75,
8106,60441,( Fragment copy 10)( Fragment ) ( Difficulty 1),{23021=100},1,75,
8111,60442,( Fragment copy 10)( Fragment ) ( Difficulty 2),{20551=100},1,35,
8112,60442,( Fragment copy 10)( Fragment ) ( Difficulty 2),{22301=100},1,35,
8113,60442,( Fragment copy 10)( Fragment ) ( Difficulty 2),{23341=100},1,35,
8114,60442,( Fragment copy 10)( Fragment ) ( Difficulty 2),{23431=100},1,75,
8115,60442,( Fragment copy 10)( Fragment ) ( Difficulty 2),{21811=100},1,75,
8116,60442,( Fragment copy 10)( Fragment ) ( Difficulty 2),{23021=100},1,75,
8121,60443,( Fragment copy 10)( Fragment ) ( Difficulty 3),{20551=100},1,35,
8122,60443,( Fragment copy 10)( Fragment ) ( Difficulty 3),{22301=100},1,35,
8123,60443,( Fragment copy 10)( Fragment ) ( Difficulty 3),{23341=100},1,35,
8124,60443,( Fragment copy 10)( Fragment ) ( Difficulty 3),{23431=100},1,75,
8125,60443,( Fragment copy 10)( Fragment ) ( Difficulty 3),{21811=100},1,75,
8126,60443,( Fragment copy 10)( Fragment ) ( Difficulty 3),{23021=100},1,75,
8131,60444,( Fragment copy 10)( Fragment ) ( Difficulty 4),{20551=100},1,35,
8132,60444,( Fragment copy 10)( Fragment ) ( Difficulty 4),{22301=100},1,35,
8133,60444,( Fragment copy 10)( Fragment ) ( Difficulty 4),{23341=100},1,35,
8134,60444,( Fragment copy 10)( Fragment ) ( Difficulty 4),{23431=100},1,75,
8135,60444,( Fragment copy 10)( Fragment ) ( Difficulty 4),{21811=100},1,75,
8136,60444,( Fragment copy 10)( Fragment ) ( Difficulty 4),{23021=100},1,75,
8141,60445,( Fragment copy 10)( Fragment ) ( Difficulty 5),{20551=100},1,35,
8142,60445,( Fragment copy 10)( Fragment ) ( Difficulty 5),{22301=100},1,35,
8143,60445,( Fragment copy 10)( Fragment ) ( Difficulty 5),{23341=100},1,35,
8144,60445,( Fragment copy 10)( Fragment ) ( Difficulty 5),{23431=100},1,75,
8145,60445,( Fragment copy 10)( Fragment ) ( Difficulty 5),{21811=100},1,75,
8146,60445,( Fragment copy 10)( Fragment ) ( Difficulty 5),{23021=100},1,75,
8151,60446,( Fragment copy 10)( Fragment ) ( Difficulty 6),{20551=100},1,35,
8152,60446,( Fragment copy 10)( Fragment ) ( Difficulty 6),{22301=100},1,35,
8153,60446,( Fragment copy 10)( Fragment ) ( Difficulty 6),{23341=100},1,35,
8154,60446,( Fragment copy 10)( Fragment ) ( Difficulty 6),{23431=100},1,75,
8155,60446,( Fragment copy 10)( Fragment ) ( Difficulty 6),{21811=100},1,75,
8156,60446,( Fragment copy 10)( Fragment ) ( Difficulty 6),{23021=100},1,75,
8161,60447,( Fragment copy 10)( Fragment ) ( Difficulty 7),{20551=100},1,35,
8162,60447,( Fragment copy 10)( Fragment ) ( Difficulty 7),{22301=100},1,35,
8163,60447,( Fragment copy 10)( Fragment ) ( Difficulty 7),{23341=100},1,35,
8164,60447,( Fragment copy 10)( Fragment ) ( Difficulty 7),{23431=100},1,75,
8165,60447,( Fragment copy 10)( Fragment ) ( Difficulty 7),{21811=100},1,75,
8166,60447,( Fragment copy 10)( Fragment ) ( Difficulty 7),{23021=100},1,75,
,,,,,,
8201,60301,( Shard Dungeon 1) ( Blue Potential ) ( Difficulty 1),{850=100},0,0,
8202,60301,( Shard Dungeon 1) ( Purple Potential ) ( Difficulty 1),{851=100},0,0,
8203,60301,( Fragment Copy 1) ( Not available yet ) ( Difficulty 1),{850=100},0,0,
8211,60302,( Shard Copy 1) ( Blue Potential ) ( Difficulty 2),{850=100},54,81,
8212,60302,( Shard Dungeon 1) ( Purple Potential ) ( Difficulty 2),{851=100},17,73,
8213,60302,( Fragment Copy 1) ( Not available yet ) ( Difficulty 2),{850=100},0,0,
8221,60303,( Shard Dungeon 1) ( Blue Potential ) ( Difficulty 3),{850=100},60,80,
8222,60303,( Shard Dungeon 1) ( Purple Potential ) ( Difficulty 3),{851=100},18,75,
8223,60303,( Fragment Copy 1) ( Not available yet ) ( Difficulty 3),{850=100},0,0,
8231,60304,( Shard Dungeon 1) ( Blue Potential ) ( Difficulty 4),{850=100},66,79,
8232,60304,( Shard Dungeon 1) ( Purple Potential ) ( Difficulty 4),{851=100},21,71,
8233,60304,( Fragment Copy 1) ( Not available yet ) ( Difficulty 4),{850=100},0,0,
8241,60305,( Shard Dungeon 1) ( Blue Potential ) ( Difficulty 5),{850=100},72,78,
8242,60305,( Shard Dungeon 1) ( Purple Potential ) ( Difficulty 5),{851=100},23,73,
8243,60305,( Fragment Copy 1) ( Not available yet ) ( Difficulty 5),{850=100},0,0,
8251,60306,( Shard Dungeon 1) ( Blue Potential ) ( Difficulty 6),{850=100},78,77,
8252,60306,( Shard Dungeon 1) ( Purple Potential ) ( Difficulty 6),{851=100},24,75,
8253,60306,( Fragment Copy 1) ( Not available yet ) ( Difficulty 6),{850=100},0,0,
8261,60307,( Shard Dungeon 1) ( Blue Potential ) ( Difficulty 7),{850=100},84,77,
8262,60307,( Shard Dungeon 1) ( Purple Potential ) ( Difficulty 7),{851=100},26,75,
8263,60307,( Fragment Copy 1) ( Not available yet ) ( Difficulty 7),{850=100},0,0,
,,,,,,
8301,60321,( Shard Dungeon 2) ( Blue Potential ) ( Difficulty 1),{850=100},0,0,
8302,60321,( Shard Dungeon 2) ( Purple Potential ) ( Difficulty 1),{851=100},0,0,
8303,60321,( Shard dungeon 2) ( Not available yet ) ( Difficulty 1),{850=100},0,0,
8311,60322,( Shard Dungeon 2) ( Blue Potential ) ( Difficulty 2),{850=100},54,81,
8312,60322,( Shard Dungeon 2) ( Purple Potential ) ( Difficulty 2),{851=100},17,73,
8313,60322,( Fragment copy 2) ( Not available yet ) ( Difficulty 2),{850=100},0,0,
8321,60323,( Shard Dungeon 2) ( Blue Potential ) ( Difficulty 3),{850=100},60,80,
8322,60323,( Shard Dungeon 2) ( Purple Potential ) ( Difficulty 3),{851=100},18,75,
8323,60323,( Fragment copy 2) ( Not yet ) ( Difficulty 3),{850=100},0,0,
8331,60324,( Shard Dungeon 2) ( Blue Potential ) ( Difficulty 4),{850=100},66,79,
8332,60324,( Shard Dungeon 2) ( Purple Potential ) ( Difficulty 4),{851=100},21,71,
8333,60324,( Fragment copy 2) ( Not available yet ) ( Difficulty 4),{850=100},0,0,
8341,60325,( Shard Dungeon 2) ( Blue Potential ) ( Difficulty 5),{850=100},72,78,
8342,60325,( Shard Dungeon 2) ( Purple Potential ) ( Difficulty 5),{851=100},23,73,
8343,60325,( Fragment copy 2) ( Not available yet ) ( Difficulty 5),{850=100},0,0,
8351,60326,( Shard Dungeon 2) ( Blue Potential ) ( Difficulty 6),{850=100},78,77,
8352,60326,( Shard Dungeon 2) ( Purple Potential ) ( Difficulty 6),{851=100},24,75,
8353,60326,( Fragment copy 2) ( Not available yet ) ( Difficulty 6),{850=100},0,0,
8361,60327,( Shard Dungeon 2) ( Blue Potential ) ( Difficulty 7),{850=100},84,77,
8362,60327,( Shard Dungeon 2) ( Purple Potential ) ( Difficulty 7),{851=100},26,75,
8363,60327,( Shard dungeon 2) ( Not available yet ) ( Difficulty 7),{850=100},0,0,
,,,,,,
8401,60341,( Shard Dungeon 3) ( Blue Potential ) ( Difficulty 1),{850=100},0,0,
8402,60341,( Shard Dungeon 3) ( Purple Potential ) ( Difficulty 1),{851=100},0,0,
8403,60341,( Fragment copy 3) ( Not available yet ) ( Difficulty 1),{850=100},0,0,
8411,60342,( Shard Dungeon 3) ( Blue Potential ) ( Difficulty 2),{850=100},54,81,
8412,60342,( Shard Dungeon 3) ( Purple Potential ) ( Difficulty 2),{851=100},17,73,
8413,60342,( Fragment copy 3) ( Not yet ) ( Difficulty 2),{850=100},0,0,
8421,60343,( Shard Dungeon 3) ( Blue Potential ) ( Difficulty 3),{850=100},60,80,
8422,60343,( Shard Dungeon 3) ( Purple Potential ) ( Difficulty 3),{851=100},18,75,
8423,60343,( Fragment copy 3) ( Not available yet ) ( Difficulty 3),{850=100},0,0,
8431,60344,( Shard Dungeon 3) ( Blue Potential ) ( Difficulty 4),{850=100},66,79,
8432,60344,( Shard Dungeon 3) ( Purple Potential ) ( Difficulty 4),{851=100},21,71,
8433,60344,( Fragment copy 3) ( Not available yet ) ( Difficulty 4),{850=100},0,0,
8441,60345,( Shard Dungeon 3) ( Blue Potential ) ( Difficulty 5),{850=100},72,78,
8442,60345,( Shard Dungeon 3) ( Purple Potential ) ( Difficulty 5),{851=100},23,73,
8443,60345,( Fragment copy 3) ( Not available yet ) ( Difficulty 5),{850=100},0,0,
8451,60346,( Shard Dungeon 3) ( Blue Potential ) ( Difficulty 6),{850=100},78,77,
8452,60346,( Shard Dungeon 3) ( Purple Potential ) ( Difficulty 6),{851=100},24,75,
8453,60346,( Fragment copy 3) ( Not available yet ) ( Difficulty 6),{850=100},0,0,
8461,60347,( Shard Dungeon 3) ( Blue Potential ) ( Difficulty 7),{850=100},84,77,
8462,60347,( Shard Dungeon 3) ( Purple Potential ) ( Difficulty 7),{851=100},26,75,
8463,60347,( Fragment copy 3) ( Not available yet ) ( Difficulty 7),{850=100},0,0,
,,,,,,
8501,60361,( Shard Dungeon 4) ( Blue Potential ) ( Difficulty 1),{850=100},0,0,
8502,60361,( Shard Dungeon 4) ( Purple Potential ) ( Difficulty 1),{851=100},0,0,
8503,60361,( Fragment copy 4) ( Not yet ) ( Difficulty 1),{850=100},0,0,
8511,60362,( Shard Dungeon 4) ( Blue Potential ) ( Difficulty 2),{850=100},54,81,
8512,60362,( Shard Dungeon 4) ( Purple Potential ) ( Difficulty 2),{851=100},17,73,
8513,60362,( Fragment copy 4) ( Not yet ) ( Difficulty 2),{850=100},0,0,
8521,60363,( Shard Dungeon 4) ( Blue Potential ) ( Difficulty 3),{850=100},60,80,
8522,60363,( Shard Dungeon 4) ( Purple Potential ) ( Difficulty 3),{851=100},18,75,
8523,60363,( Fragment copy 4) ( Not available yet ) ( Difficulty 3),{850=100},0,0,
8531,60364,( Shard Dungeon 4) ( Blue Potential ) ( Difficulty 4),{850=100},66,79,
8532,60364,( Shard Dungeon 4) ( Purple Potential ) ( Difficulty 4),{851=100},21,71,
8533,60364,( Fragment copy 4) ( Not available yet ) ( Difficulty 4),{850=100},0,0,
8541,60365,( Shard Dungeon 4) ( Blue Potential ) ( Difficulty 5),{850=100},72,78,
8542,60365,( Shard Dungeon 4) ( Purple Potential ) ( Difficulty 5),{851=100},23,73,
8543,60365,( Fragment copy 4) ( Not available yet ) ( Difficulty 5),{850=100},0,0,
8551,60366,( Shard Dungeon 4) ( Blue Potential ) ( Difficulty 6),{850=100},78,77,
8552,60366,( Shard Dungeon 4) ( Purple Potential ) ( Difficulty 6),{851=100},24,75,
8553,60366,( Fragment copy 4) ( Not available yet ) ( Difficulty 6),{850=100},0,0,
8561,60367,( Shard Dungeon 4) ( Blue Potential ) ( Difficulty 7),{850=100},84,77,
8562,60367,( Shard Dungeon 4) ( Purple Potential ) ( Difficulty 7),{851=100},26,75,
8563,60367,( Fragment copy 4) ( Not available yet ) ( Difficulty 7),{850=100},0,0,
,,,,,,
8601,60381,( Shard Dungeon 5) ( Blue Potential ) ( Difficulty 1),{850=100},0,0,
8602,60381,( Shard Dungeon 5) ( Purple Potential ) ( Difficulty 1),{851=100},0,0,
8603,60381,( Fragment copy 5) ( No yet ) ( Difficulty 1),{850=100},0,0,
8611,60382,( Shard Dungeon 5) ( Blue Potential ) ( Difficulty 2),{850=100},54,81,
8612,60382,( Shard Dungeon 5) ( Purple Potential ) ( Difficulty 2),{851=100},17,73,
8613,60382,( Fragment copy 5) ( Not available yet ) ( Difficulty 2),{850=100},0,0,
8621,60383,( Shard Dungeon 5) ( Blue Potential ) ( Difficulty 3),{850=100},60,80,
8622,60383,( Shard Dungeon 5) ( Purple Potential ) ( Difficulty 3),{851=100},18,75,
8623,60383,( Fragment copy 5) ( Not yet ) ( Difficulty 3),{850=100},0,0,
8631,60384,( Shard Dungeon 5) ( Blue Potential ) ( Difficulty 4),{850=100},66,79,
8632,60384,( Shard Dungeon 5) ( Purple Potential ) ( Difficulty 4),{851=100},21,71,
8633,60384,( Fragment copy 5) ( Not available yet ) ( Difficulty 4),{850=100},0,0,
8641,60385,( Shard Dungeon 5) ( Blue Potential ) ( Difficulty 5),{850=100},72,78,
8642,60385,( Shard Dungeon 5) ( Purple Potential ) ( Difficulty 5),{851=100},23,73,
8643,60385,( Fragment copy 5) ( Not available yet ) ( Difficulty 5),{850=100},0,0,
8651,60386,( Shard Dungeon 5) ( Blue Potential ) ( Difficulty 6),{850=100},78,77,
8652,60386,( Shard Dungeon 5) ( Purple Potential ) ( Difficulty 6),{851=100},24,75,
8653,60386,( Fragment copy 5) ( Not available yet ) ( Difficulty 6),{850=100},0,0,
8661,60387,( Shard Dungeon 5) ( Blue Potential ) ( Difficulty 7),{850=100},84,77,
8662,60387,( Shard Dungeon 5) ( Purple Potential ) ( Difficulty 7),{851=100},26,75,
8663,60387,( Fragment copy 5) ( Not yet ) ( Difficulty 7),{850=100},0,0,
,,,,,,
8701,60401,( Shard Dungeon 6) ( Blue Potential ) ( Difficulty 1),{850=100},0,0,
8702,60401,( Shard Dungeon 6) ( Purple Potential ) ( Difficulty 1),{851=100},0,0,
8703,60401,( Shard dungeon 6) ( Not available yet ) ( Difficulty 1),{850=100},0,0,
8711,60402,( Shard Dungeon 6) ( Blue Potential ) ( Difficulty 2),{850=100},54,81,
8712,60402,( Shard Dungeon 6) ( Purple Potential ) ( Difficulty 2),{851=100},17,73,
8713,60402,( Fragment copy 6) ( Not available yet ) ( Difficulty 2),{850=100},0,0,
8721,60403,( Shard Dungeon 6) ( Blue Potential ) ( Difficulty 3),{850=100},60,80,
8722,60403,( Shard Dungeon 6) ( Purple Potential ) ( Difficulty 3),{851=100},18,75,
8723,60403,( Fragment copy 6) ( Not available yet ) ( Difficulty 3),{850=100},0,0,
8731,60404,( Shard Dungeon 6) ( Blue Potential ) ( Difficulty 4),{850=100},66,79,
8732,60404,( Shard Dungeon 6) ( Purple Potential ) ( Difficulty 4),{851=100},21,71,
8733,60404,( Shard dungeon 6) ( Not available yet ) ( Difficulty 4),{850=100},0,0,
8741,60405,( Shard Dungeon 6) ( Blue Potential ) ( Difficulty 5),{850=100},72,78,
8742,60405,( Shard Dungeon 6) ( Purple Potential ) ( Difficulty 5),{851=100},23,73,
8743,60405,( Fragment copy 6) ( Not available yet ) ( Difficulty 5),{850=100},0,0,
