"﻿变量名",name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath
90004,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Fat Keding (12 stars ) , Chubby Male (12 stars ) #L0## C0x5B545B #",1,90001,,,,<100153;102924>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90005,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Gotha Duck (12 Stars ) , Gear Monster (12 Stars ) #L0##C0x5B545B#",1,90001,,,,<100222;102963>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90006,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Dashihua ( 12 stars ) , Tundra Bear (12 stars ) #L0##C0x5B545B#",1,90001,,,,<100283;103012>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90007,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Longlong Rock (12 Stars ) , Fire Lion (12 Stars ) #L0##C0x5B545B#",1,90001,,,,<100303;103342>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90008,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10#Green Onion Duck (12 Stars ) , Fat Sweetie (12 Stars )#L0##C0x5B545B#",1,90001,,,,<100341;103432>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90009,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Smelly mud (12 stars ) , steel cannon arm shrimp (12 stars )#L0##C0x5B545B#",1,90001,,,,<100372;103472>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90010,recruit teammates,Battle chapter,3,1,"Recruiting #C0xF76B45##L10#Pricked shellfish ( 12 stars ) , ice and snow dragon (12 stars )#L0##C0x5B545B#",1,90001,,,,<100382;103502>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90011,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# big tongue lick (12 stars ) , flame bird (12 stars ) #L0##C0x5B545B#",1,90001,,,,<100472;100741>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90012,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# double bomb gas (12 stars ) , fast dragon (12 stars ) #L0##C0x5B545B#",1,90001,,,,<100482;100753>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90013,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Happy eggs (12 stars ) , fantasy (12 stars )#L0##C0x5B545B#",1,90001,,,,<100503;100771>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90014,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Gem starfish (12 stars ) , Pokkisi (12 stars )#L0##C0x5B545B#",1,90001,,,,<100552;100863>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90015,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Sickle Helmet (12 Stars ) , Electric Dragon (12 Stars ) #L0##C0x5B545B#",1,90001,,,,<100692;100883>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90016,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Boom (12 stars ) , Super Electric Dragon (12 stars ) #L0##C0x5B545B#",1,90001,,,,<101443;100884>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90017,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Fire-breathing Camel (12 Stars ) , Scorpio King (12 Stars )#L0##C0x5B545B#",1,90001,,,,<101612;101032>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90018,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Curse Doll (12 Stars ) , Ma Yula (12 Stars ) #L0##C0x5B545B#",1,90001,,,,<101802;101082>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90019,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Snow Fairy (12 Stars ) , Black Luga (12 Stars )#L0##C0x5B545B#",1,90001,,,,<101853;101172>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90020,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Emperor Tooth Sea Lion (12 Stars ) , Lei Gong (12 Stars )#L0##C0x5B545B#",1,90001,,,,<101863;101221>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90021,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Roentgen cat (12 stars ) , Yandi (12 stars )#L0##C0x5B545B#",1,90001,,,,<102073;101231>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90022,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Blizzard King (12 stars ) , Suicune (12 stars ) #L0##C0x5B545B#",1,90001,,,,<102302;101241>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90023,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super Blizzard King (12 Stars ) , Bandieras (12 Stars )#L0##C0x5B545B#",1,90001,,,,<102303;101253>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90024,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Pangyan monster (12 stars ) , super giant marsh monster (12 stars ) #L0##C0x5B545B#",1,90001,,,,<102593;101314>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90025,recruit teammates,Battle chapter,3,1,"Recruiting #C0xF76B45##L10# Leader gopher (12 stars ) , Xanadu (12 stars )#L0## C0x5B545B #",1,90001,,,,<102612;101393>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90026,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Centipede King (12 Stars ) , Leave King (12 Stars ) #L0##C0x5B545B#",1,90001,,,,<102683;101423>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90027,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Miss Goth (12 stars ) , Boss Cordora (12 stars )#L0##C0x5B545B#",1,90001,,,,<102843;101503>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90028,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super Wonderful Frog Flower (12 Stars ) , Night Demon Spirit (12 Stars )#L0##C0x5B545B#",2,90002,,,,<100004;101813>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90029,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super Charizard X (12 stars ) , Absolu (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100014;101841>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90030,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super Charizard Y (12 Stars ) , Violent Dragon (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100015;101893>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90031,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super water arrow turtle (12 stars ) , giant gold monster (12 stars )#L0##C0x5B545B#",2,90002,,,,<100024;101903>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90032,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Forked Bat (12 Stars ) , Reggie Locke (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100163;101911>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90033,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Wind Speed Dog (12 Stars ) , Regis Ace (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100242;101921>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90034,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Hudi ( 12 stars ) , Regis Chilu (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100263;101931>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90035,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super Hu Di (12 Stars ) , Latias (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100264;101941>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90036,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Self-explosive Magneto (12 Stars ) , Lattios (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100333;101951>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90037,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Geng Gui (12 stars ) , bite land shark (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100393;102233>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90038,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super Gengar (12 stars ) , Cresselia (12 stars )#L0##C0x5B545B#",2,90002,,,,<100394;102401>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90039,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# big steel snake (12 stars ) , rogue crocodile (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100402;102723>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90040,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super Armor Crazy Rhino (12 Stars ) , Zoroak (12 Stars )#L0##C0x5B545B#",2,90002,,,,<100493;102822>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90041,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# giant pincer mantis (12 stars ) , crystal lantern fire spirit (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100572;102993>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90042,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Super giant pincer mantis (12 stars ) , geometric snowflakes (12 stars )#L0##C0x5B545B#",2,90002,,,,<100574;103021>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90043,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Electric Shock Warcraft (12 Stars ) , Three Dragons (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100593;103143>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90044,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10#Puckbill ( 12 stars ) , Vulcan moth (12 stars )#L0##C0x5B545B#",2,90002,,,,<100603;103152>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90045,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10#Gyarados ( 12 stars ) , Mrs. Huajie (12 stars )#L0## C0x5B545B #",2,90002,,,,<100631;103353>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90046,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Lapras (12 stars ) , Strong Shield Sword Monster Shield (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100641;103413>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90047,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Fossil Pterosaur (12 stars ) , Sticky Dragon (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100701;103543>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90048,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Snorbeast ( 12 stars ) , Sonic Dragon (12 stars ) #L0##C0x5B545B#",2,90002,,,,<100712;103592>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90049,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Frozen Bird (12 Stars ) , Super Bad Star (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100721;103772>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90050,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Lightning Bird (12 Stars ) , Sweet Queen (12 Stars ) #L0##C0x5B545B#",2,90002,,,,<100731;103843>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90051,recruit teammates,Battle chapter,3,1,"Recruit #C0xF76B45##L10# Rogia ( 12 stars ) , Four- jaw Needle Dragon (12 stars ) #L0##C0x5B545B#",2,90002,,,,<101261;104132>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90052,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10#凤王(12 Stars )#L0##C0x5B545B#,2,90003,,,,<101271;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90053,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10#Gaiouka ( 12 stars )#L0##C0x5B545B#,2,90003,,,,<101961;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90054,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10# Super Cracking Space (12 Stars )#L0##C0x5B545B#,2,90003,,,,<101982;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90055,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10# Kiraqi ( 12 stars )#L0##C0x5B545B#,2,90003,,,,<101991;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90056,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10# Regichkas (12 stars )#L0##C0x5B545B#,2,90003,,,,<102381;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90057,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10# Giratina (12 stars )#L0##C0x5B545B#,2,90003,,,,<102391;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90058,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10#Darkley ( 12 stars )#L0##C0x5B545B#,2,90003,,,,<102431;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90059,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10# Xie Mi (12 stars )#L0##C0x5B545B#,2,90003,,,,<102441;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90060,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10# Lexiram (12 stars )#L0##C0x5B545B#,2,90003,,,,<103211;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90061,recruit teammates,Battle chapter,3,1,Recruitment #C0xF76B45##L10#Melojeta · Singing Form (12 Stars )#L0##C0x5B545B#,2,90003,,,,<103261;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90062,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10# Yveltal ( 12 stars )#L0##C0x5B545B#,2,90003,,,,<103611;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90063,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10#蒂安西( 12star ) #L0##C0x5B545B#,2,90003,,,,<103631;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90064,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10#泰克罗姆( 12stars ) #L0##C0x5B545B#,2,90003,,,,<103221;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90065,recruit teammates,Battle chapter,3,1,Recruit #C0xF76B45##L10#MeiluMeta ( 12 Stars ) #L0##C0x5B545B#,2,90003,,,,<104171;>,,,,100,,activity/brave_challenge/xz_icon/icon_yztz_zm.png
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
101101,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101102,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101103,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101104,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101105,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101106,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101201,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101202,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101203,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101204,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101205,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101206,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101301,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101302,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101303,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101304,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101305,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101306,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101401,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101402,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101403,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101404,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101405,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101406,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101501,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101502,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101503,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101504,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101505,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101506,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101601,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101602,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101603,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101604,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101605,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101606,passive activation,,2,1,it's a mysterious badge,2,100000,,,<5001606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101701,passive activation,,2,1,Increase the control-free rate and damage bonus of all spirits on your side by 10%~30%,1,100000,,,<5001701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101702,passive activation,,2,1,"each big round , the blood volume and anger of a random elf on your side will be restored",1,100000,,,<5001702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101703,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101704,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101705,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101706,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101707,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101708,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101709,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101710,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101711,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101712,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101713,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101714,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101715,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101716,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101717,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101718,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101719,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101720,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101721,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101722,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101723,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101724,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101725,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101726,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101727,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001727>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
101728,passive activation,,2,1,it's a mysterious badge,1,100000,,,<5001728>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
