"﻿变量名",_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
503011,Anniversary Monster_Sneezy Bear Mobs_Mobs _ _,3011,sneezing bear,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503012,Anniversary Monster_Tundra Bear Mobs_Mobs _ _,3012,tundra bear,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503021,Anniversary Monster_Geometric Snowflake Mobs_Mobs _ _,3021,geometric snowflake,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503141,Anniversary monster_Single - headed dragon mobs_Mobs,3141,Single headed dragon,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503142,Anniversary monster_Double - headed Tyrannosaurus mob_Mobs,3142,Two headed Tyrannosaurus,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503143,Anniversary Monster_Three Dragons and Monsters_Mobs _,3143,three dragons,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503151,Anniversary Monster_Burning Bug mobs_Mobs _ _,3151,burning bug,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503152,Anniversary Monster_Vulcan Moth mobs_Mobs _ _,3152,Vulcan Moth,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503161,Anniversary Monster_Gopalion mobs_Mobs _ _ _ _,3161,Coppaluong,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503171,Anniversary Monster_Derakion mobs_Mobs _ _ _,3171,Delakion,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503181,Anniversary Monster_Bilizeon mobs_Mobs _ _ _,3181,"Billigion 
",101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503211,Anniversary Monster_Reshiram mobs_Mobs _ _ _,3211,Rashiram,101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503221,Anniversary monster_Czechrom mobs_Mobs _ _ _,3221,czech rom,101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503241,Anniversary monsters_Kurem mobs_Mobs _ _ _,3241,Kyurem,101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503251,Anniversary Monster_Keludio mobs_Mobs _ _ _,3251,Keldeo,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503261,Anniversary Monster_Meloietta Singing Mob_Mob _ _ _ _,3261,Meloetta Song Form,101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503281,Anniversary monsters_Harry chestnut mobs_mobs _ _,3281,Harley Chestnut,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503282,Anniversary monsters_Fat Harley mobs_Mobs _ _,3282,Chubby Harry,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503283,Anniversary Monster_Bricaron mobs_Mobs _ _ _,3283,Bricaron,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503291,Anniversary monster_Firefox mobs_Mobs _ _ _,3291,Firefox,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503292,Anniversary Monster_Long Tail Firefox Mobs_Mobs _,3292,long tail firefox,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503293,Anniversary monsters_Demon fire red fox mobs_Mobs _,3293,demon fire red fox,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503301,Anniversary Monster_Quack Bubble Frog mob_Mobs _,3301,croaking frog,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503302,Anniversary monsters_croaking frog mobs_mobs _ _ _,3302,"Croaking frog ",101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503303,Anniversary monsters_Koga ninja mobs_Mobs _ _ _,3303,Koga Ninja Frog,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503341,Anniversary monsters_little lion mobs_mobs _ _ _,3341,little lion,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503342,Anniversary Monster_Fire Lion mobs_Mobs _ _ _,3342,Flame Lion,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503351,Anniversary Monster_Huabeibei mobs_Mobs _ _ _ _,3351,Hua Beibei,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503352,Anniversary monsters_Flower leaf mobs_Mobs _ _,3352,Mosaic,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503353,Anniversary Monster_Mrs . Huajie mobs_Mobs _ _,3353,Mrs. Huajie,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503411,Anniversary Monster_Sword Sheath Mobs_Mobs _ _ _,3411,Single scabbard,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503412,Anniversary monster_Double scabbard mobs_Mobs _ _ _,3412,double scabbard,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503413,Anniversary Monster_Sword Monster Shield Monster_Mobs _ _ _,3413,Shield Sword Monster Shield,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503431,Anniversary Monster_Mianpuff mobs_Mobs _ _ _,3431,Soft Puffs,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503432,Anniversary Monster_Fat Sweetie Mob_Mob _ _ _,3432,fat sweetie,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503471,Anniversary monsters_Iron arm gun shrimp mobs_Mobs,3471,Arm gun shrimp,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503472,Anniversary monsters_Steel cannon arm shrimp mobs_Mobs,3472,Steel cannon arm shrimp,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503501,Anniversary Monster_Ice Dragon mobs_Mobs _ _ _,3501,ice dragon,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503502,Anniversary Monster_Ice and Snow Dragon mobs_Mobs,3502,ice dragon,101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503511,Anniversary Monster_Wrestling Hawkman mobs_Mobs _ _ _,3511,"Wrestling Hawkman ",101,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503541,Anniversary Monster_Slimy Monsters_Mobs _ _ _,3541,sticky treasure,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503542,Anniversary Monster_Slimy Little Monster_Mob _ _,3542,Sticky Mel,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503543,Anniversary Monster_Slimy Dragon Mobs_Mobs _ _ _,3543,sticky dragon,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503561,Anniversary monsters_Small wood spirit mobs_Mobs _ _,3561,Little wood spirit,101,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503562,Anniversary monsters_Deadwood mobs_Mobs _ _ _,3562,dead wood demon,101,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503591,Anniversary Monster_Buzzing Bat Mobs_Mobs _ _,3591,buzzing bat,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503592,Anniversary Monster_Sonic Dragon mobs_Mobs _ _ _,3592,Sonic Dragon,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503611,Anniversary Monster_Yveltal mobs_Mobs _ _ _ _,3611,"Yveltal ",101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503631,Anniversary monsters_Dianxi mobs_Mobs _ _ _,3631,Tianxi,101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503641,Anniversary Monster_Punish Hoopa mobs_Mobs _ _,3641,Punish Hoopa,101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503642,Anniversary monsters_Liberation of Hoopa mobs_Mobs _ _,3642,Liberate Hoopa,101,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503661,Anniversary monster_Mu Muxiao mobs_Mobs _ _ _,3661,wood owl,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503662,Anniversary monsters_Feather owl mobs_Mobs _ _ _,3662,cast feather owl,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503663,Anniversary Monster_Sniping Tree Owl mobs_Mobs _ _,3663,sniper tree owl,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503771,Anniversary Monster_Good and Bad Star mobs_Mobs,3771,good and bad stars,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503772,Anniversary Monster_Super Bad Star Mobs_Mobs _,3772,super bad star,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503841,Anniversary Monsters_Sweet Bamboo Bamboo Monsters_Mobs _,3841,sweet bamboo,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503842,Anniversary Monster_Sweet Dancer mobs_Mobs _ _ _,3842,sweet dancer,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503843,Anniversary monster_Sweet and cold beauty mobs_Mobs,3843,sweet after,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504131,Anniversary monster_Poison baby mobs_Mobs _ _ _,4131,Dumbie _,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504132,Anniversary Monster_Needle Dragon mobs_Mobs _ _ _,4132,"Tetragnathus ",101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507001,Anniversary monster_Ash version of Pikachu mobs_Mobs,7001,Ash version of Pikachu,101,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509001,"Anniversary monsters_variety monsters , purple mobs_mobs _ _",9001,Ditto Purple,101,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509002,Anniversary monster_Dittomon · Orange mob_Mob _ _ _,9002,"Ditto orange ",101,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509003,"Anniversary monsters_variety monsters , red mobs_mobs _ _",9003,"Ditto Red ",101,,,,,,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600001,Anniversary monster_Frog seed elite monster_Elite monster _,1,Frog Seeds,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600002,Anniversary Monster_Frogweed Elite Monster_Elite Monster _,2,Froggrass,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600003,Anniversary Monster_Frog Flower Elite Monster_Elite Monster,3,Frog Flower,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600004,Anniversary Monster_Super Frog Flower Elite Monster_Elite Monster,4,Super Frog Flower,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600011,Anniversary Monster_Charmander Elite Monster_Elite Monster _,11,Charmander,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600012,Anniversary Monster_Fire Dinosaur Elite Monster_Elite Monster,12,fire dinosaur,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600013,Anniversary Monster_Charizard Elite Monster_Elite Monster _,13,Charizard,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600014,Anniversary Monster_Super Charizard X Elite Monster_Elite Monster _,14,Super Charizard X,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600015,Anniversary Monster_Super Charizard Y Elite Monster_Elite Monster _,15,Super Charizard Y,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600021,Anniversary Monster_Squirrel Elite Monster_Elite Monster _ _,21,Squirrel _,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600022,Anniversary Monster_Kami Turtle Elite Monster_Elite Monster _,22,Cammy Turtle,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600023,Anniversary Monster_Blazka Elite Monster_Elite Monster _ _,23,Blastoise _,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600024,Anniversary Monster_Super Blastoise Elite Monster_Elite Monster,24,Super Blastoise,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600031,Anniversary Monster_Green Caterpillar Elite Monster_Elite Monster,31,green caterpillar,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600033,Anniversary Monster_Bada Butterfly Elite Monster_Elite Monster,33,Butterfly,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600041,Anniversary Monster_Big Needle Bee Elite Monster_Elite Monster,41,Big Needle Bee,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600044,Anniversary Monster_Super Big Needle Bee Elite Monster_Elite Monster,44,super needle bee,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600051,Anniversary Monster_Bobo Elite Monster_Elite Monster _,51,Bobo,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600052,Anniversary Monster_Bibi Bird Elite Monster_Elite Monster _,52,bibi bird,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600053,Anniversary Monster_Dabiri Elite Monster_Elite Monster _ _,53,Big bird,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600061,Anniversary Monster_Little Lada Elite Monster_Elite Monster,61,Little Lada,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600062,Anniversary Monster_Lada Elite Monster_Elite Monster _,62,Rada,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600071,Anniversary Monster_Sparrow Elite Monster_Elite Monster _,71,sparrow,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600072,Anniversary Monster_Toucan Elite Monster_Elite Monster _,72,Toucan,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600081,Anniversary Monster_Arbo Snake Elite Monster_Elite Monster,81,Arbor snake,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600082,Anniversary Monster_Arbo Monster Elite Monster_Elite Monster,82,Arbor,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600091,Anniversary Monster_Picchu Elite Monster_Elite Monster _,91,Pichu,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600092,Anniversary Monster_Pikachu Elite Monster_Elite Monster _,92,pikachu,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600093,Anniversary Monster_Raichu Elite Monster_Elite Monster _,93,Raichu,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600101,Anniversary Monster_Crusher Elite Monster_Elite Monster _,101,Mountain rat,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600102,Anniversary Monster_Chuangshan King Elite Monster_Elite Monster,102,Chuanshanwang,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600111,Anniversary Monster_Nidoran Elite Monster_Elite Monster _,111,Nidolan,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600112,Anniversary Monster_Nidona Elite Monster_Elite Monster _,112,Nidorna,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600113,Anniversary Monster_Nido Queen Elite Monster_Elite Monster,113,Queen Nido,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600121,Anniversary Monster_Nidoran Elite Monster_Elite Monster _,121,Nidolan,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600122,Anniversary Monster_Nidorino Elite Monster_Elite Monster _ _,122,Nitorino _,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600123,Anniversary Monster_Nido King Elite Monster_Elite Monster,123,King Nido,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600131,Anniversary Monster_Pippy Baby Elite Monster_Elite Monster,131,skin baby,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600132,Anniversary Monster_Pippi Elite Monster_Elite Monster _,132,Pippi,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600133,Anniversary Monster_Pikasi Elite Monster_Elite Monster _,133,Pixie,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600151,Anniversary Monster_Baby Ding Elite Monster_Elite Monster,151,Baby Ding,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600152,Anniversary Monster_Fat Ding Elite Monster_Elite Monster,152,Fat Ding,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600153,Anniversary Monster_Fat Keding Elite Monster_Elite Monster,153,Fat Keding,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600161,Anniversary Monster_Sonic Bat Elite Monster_Elite Monster,161,supersonic bat,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600162,Anniversary Monster_Big Mouth Bat Elite Monster_Elite Monster,162,big mouth bat,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600163,Anniversary Monster_Forked Bat Elite Monster_Elite Monster,163,Forked bat,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600171,Anniversary Monster_Walking Grass Elite Monster_Elite Monster,171,walking grass,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600172,Anniversary Monster_Smelly Flower Elite Monster_Elite Monster,172,stinky flower,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600173,Anniversary Monster_Overlord Flower Elite Monster_Elite Monster,173,Rafflesia,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600191,Anniversary Monster_Furball Elite Monster_Elite Monster _,191,Hairball,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600192,Anniversary Monster_Moru Moth Elite Monster_Elite Monster,192,moru moth,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600221,Anniversary Monsters_Panda Duck Elite Monsters_Elite Monsters _,221,up to duck,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600222,Anniversary Monster_Gotha Duck Elite Monster_Elite Monster _,222,Gotha Duck,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600231,Anniversary Monster_Monkey Monster Elite Monster_Elite Monster,231,monkey monster,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600232,Anniversary Monster_Firemonkey Elite Monster_Elite Monster _,232,Fire Monkey,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600241,Anniversary Monster_Catty Dog Elite Monster_Elite Monster,241,katti dog,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600242,Anniversary Monsters_Flying Dog Elite Monsters_Elite Monsters,242,wind speed dog,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600261,Anniversary Monster_Casey Elite Monster_Elite Monster _,261,casey,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600262,Anniversary Monster_Yongjila Elite Monster_Elite Monster _,262,Yongkila,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600263,Anniversary Monster_Hudi Elite Monster_Elite Monster _,263,Hu Di,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600264,Anniversary Monster_Super Hudi Elite Monster_Elite Monster,264,Super Hudi,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600271,Anniversary Monster_Wrist Elite Monster_Elite Monster _,271,wrist strength,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600272,Anniversary Monster_Haoli Elite Monster_Elite Monster _,272,Hao Li,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600273,Anniversary Monster_Monster Force Elite Monster_Elite Monster,273,Strange power,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600281,Anniversary Monster_Horn Bud Elite Monster_Elite Monster,281,trumpet buds,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600282,Anniversary monster_Mouth -mouthed flower elite monster_Elite monster,282,Mouth flower,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600283,Anniversary Monster_Big Flower Eater Elite Monster_Elite Monster,283,big food flower,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600301,Anniversary Monster_Little Fist Stone Elite Monster_Elite Monster,301,Small fist stone,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600302,Anniversary Monster_Rumble Stone Elite Monster_Elite Monster,302,Rumble stone,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600303,Anniversary Monster_Rumbling Rock Elite Monster_Elite Monster,303,Rumble Rock,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600331,Anniversary Monster_Magnetic Monster Elite Monster_Elite Monster,331,Magneto,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600332,Anniversary Monster_Three -in - one Magnetic Monster Elite Monster_Elite Monster,332,Three in One Magneto,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600333,Anniversary Monster_Self - Explosive Magnetic Monster Elite Monster_Elite Monster,333,Magneto,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600341,Anniversary Monster_Scallion Duck Elite Monster_Elite Monster _,341,Scallion Duck,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600351,Anniversary Monster_Doo Elite Monster_Elite Monster _,351,doodle,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600352,Anniversary Monster_Doodoo Elite Monster_Elite Monster _,352,Duduli _,102,,,,,,,,1,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600371,Anniversary Monster_Mud Elite Monster_Elite Monster _,371,smelly mud,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600372,Anniversary Monster_Smelly Mud Elite Monster_Elite Monster,372,smelly mud,102,,,,,,,,2,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600381,Anniversary monster_Elite monster with big tongue_Elite monster,381,Big tongue clam,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600382,Anniversary Monsters_Spined Shell Elite Monsters_Elite Monsters _,382,Spiny clam,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600391,Anniversary Monster_Ghost Elite Monster_Elite Monster _,391,Ghost,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
600392,Anniversary Monster_Ghoststone Elite Monster_Elite Monster _,392,ghost stone,102,,,,,,,,3,,,,,,,,,,,,,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,
