变量名,rankMax,point,minuteCoin13,byRobLimit,version
7572,2573,440,107,4000,100
7573,2574,440,107,4000,100
7574,2575,440,107,4000,100
7575,2576,440,107,4000,100
7576,2577,440,107,4000,100
7577,2578,440,107,4000,100
7578,2579,440,107,4000,100
7579,2580,440,107,4000,100
7580,2581,440,107,4000,100
7581,2582,440,107,4000,100
7582,2583,440,107,4000,100
7583,2584,440,107,4000,100
7584,2585,440,107,4000,100
7585,2586,440,107,4000,100
7586,2587,440,107,4000,100
7587,2588,440,107,4000,100
7588,2589,440,107,4000,100
7589,2590,440,107,4000,100
7590,2591,440,107,4000,100
7591,2592,440,107,4000,100
7592,2593,440,107,4000,100
7593,2594,440,107,4000,100
7594,2595,440,107,4000,100
7595,2596,440,107,4000,100
7596,2597,440,107,4000,100
7597,2598,440,107,4000,100
7598,2599,440,107,4000,100
7599,2600,440,107,4000,100
7600,2601,440,107,4000,100
7601,2602,440,107,4000,100
7602,2603,440,107,4000,100
7603,2604,440,107,4000,100
7604,2605,440,107,4000,100
7605,2606,440,107,4000,100
7606,2607,440,107,4000,100
7607,2608,440,107,4000,100
7608,2609,440,107,4000,100
7609,2610,440,107,4000,100
7610,2611,440,107,4000,100
7611,2612,440,107,4000,100
7612,2613,440,107,4000,100
7613,2614,440,107,4000,100
7614,2615,440,107,4000,100
7615,2616,440,107,4000,100
7616,2617,440,107,4000,100
7617,2618,440,107,4000,100
7618,2619,440,107,4000,100
7619,2620,440,107,4000,100
7620,2621,440,107,4000,100
7621,2622,440,107,4000,100
7622,2623,440,107,4000,100
7623,2624,440,107,4000,100
7624,2625,440,107,4000,100
7625,2626,440,107,4000,100
7626,2627,440,107,4000,100
7627,2628,440,107,4000,100
7628,2629,440,107,4000,100
7629,2630,440,107,4000,100
7630,2631,440,107,4000,100
7631,2632,440,106.5,4000,100
7632,2633,440,106.5,4000,100
7633,2634,440,106.5,4000,100
7634,2635,440,106.5,4000,100
7635,2636,440,106.5,4000,100
7636,2637,440,106.5,4000,100
7637,2638,440,106.5,4000,100
7638,2639,440,106.5,4000,100
7639,2640,440,106.5,4000,100
7640,2641,440,106.5,4000,100
7641,2642,440,106.5,4000,100
7642,2643,440,106.5,4000,100
7643,2644,440,106.5,4000,100
7644,2645,440,106.5,4000,100
7645,2646,440,106.5,4000,100
7646,2647,440,106.5,4000,100
7647,2648,440,106.5,4000,100
7648,2649,435,106.5,4000,100
7649,2650,435,106.5,4000,100
7650,2651,435,106.5,4000,100
7651,2652,435,106.5,4000,100
7652,2653,435,106.5,4000,100
7653,2654,435,106.5,4000,100
7654,2655,435,106.5,4000,100
7655,2656,435,106.5,4000,100
7656,2657,435,106.5,4000,100
7657,2658,435,106.5,4000,100
7658,2659,435,106.5,4000,100
7659,2660,435,106.5,4000,100
7660,2661,435,106.5,4000,100
7661,2662,435,106.5,4000,100
7662,2663,435,106.5,4000,100
7663,2664,435,106.5,4000,100
7664,2665,435,106.5,4000,100
7665,2666,435,106.5,4000,100
7666,2667,435,106.5,4000,100
7667,2668,435,106.5,4000,100
7668,2669,435,106.5,4000,100
7669,2670,435,106.5,4000,100
7670,2671,435,106.5,4000,100
7671,2672,435,106.5,4000,100
7672,2673,435,106.5,4000,100
7673,2674,435,106.5,4000,100
7674,2675,435,106.5,4000,100
7675,2676,435,106.5,4000,100
7676,2677,435,106.5,4000,100
7677,2678,435,106.5,4000,100
7678,2679,435,106.5,4000,100
7679,2680,435,106.5,4000,100
7680,2681,435,106.5,4000,100
7681,2682,435,106.5,4000,100
7682,2683,435,106.5,4000,100
7683,2684,435,106.5,4000,100
7684,2685,435,106.5,4000,100
7685,2686,435,106.5,4000,100
7686,2687,435,106.5,4000,100
7687,2688,435,106.5,4000,100
7688,2689,435,106.5,4000,100
7689,2690,435,106.5,4000,100
7690,2691,435,106.5,4000,100
7691,2692,435,106.5,4000,100
7692,2693,435,106.5,4000,100
7693,2694,435,106.5,4000,100
7694,2695,435,106.5,4000,100
7695,2696,435,106.5,4000,100
7696,2697,435,106.5,4000,100
7697,2698,435,106.5,4000,100
7698,2699,435,106.5,4000,100
7699,2700,435,106.5,4000,100
7700,2701,435,106.5,4000,100
7701,2702,435,106.5,4000,100
7702,2703,435,106.5,4000,100
7703,2704,435,106.5,4000,100
7704,2705,435,106.5,4000,100
7705,2706,435,106.5,4000,100
7706,2707,435,106.5,4000,100
7707,2708,435,106.5,4000,100
7708,2709,430,106.5,4000,100
7709,2710,430,106.5,4000,100
7710,2711,430,106.5,4000,100
7711,2712,430,106.5,4000,100
7712,2713,430,106.5,4000,100
7713,2714,430,106.5,4000,100
7714,2715,430,106.5,4000,100
7715,2716,430,106.5,4000,100
7716,2717,430,106.5,4000,100
7717,2718,430,106.5,4000,100
7718,2719,430,106.5,4000,100
7719,2720,430,106.5,4000,100
7720,2721,430,106.5,4000,100
7721,2722,430,106.5,4000,100
7722,2723,430,106.5,4000,100
7723,2724,430,106.5,4000,100
7724,2725,430,106.5,4000,100
7725,2726,430,106.5,4000,100
7726,2727,430,106.5,4000,100
7727,2728,430,106.5,4000,100
7728,2729,430,106.5,4000,100
7729,2730,430,106.5,4000,100
7730,2731,430,106.5,4000,100
7731,2732,430,106,4000,100
7732,2733,430,106,4000,100
7733,2734,430,106,4000,100
7734,2735,430,106,4000,100
7735,2736,430,106,4000,100
7736,2737,430,106,4000,100
7737,2738,430,106,4000,100
7738,2739,430,106,4000,100
7739,2740,430,106,4000,100
7740,2741,430,106,4000,100
7741,2742,430,106,4000,100
7742,2743,430,106,4000,100
7743,2744,430,106,4000,100
7744,2745,430,106,4000,100
7745,2746,430,106,4000,100
7746,2747,430,106,4000,100
7747,2748,430,106,4000,100
7748,2749,430,106,4000,100
7749,2750,430,106,4000,100
7750,2751,430,106,4000,100
7751,2752,430,106,4000,100
7752,2753,430,106,4000,100
7753,2754,430,106,4000,100
7754,2755,430,106,4000,100
7755,2756,430,106,4000,100
7756,2757,430,106,4000,100
7757,2758,430,106,4000,100
7758,2759,430,106,4000,100
7759,2760,430,106,4000,100
7760,2761,430,106,4000,100
7761,2762,430,106,4000,100
7762,2763,430,106,4000,100
7763,2764,430,106,4000,100
7764,2765,430,106,4000,100
7765,2766,430,106,4000,100
7766,2767,430,106,4000,100
7767,2768,430,106,4000,100
7768,2769,425,106,4000,100
7769,2770,425,106,4000,100
7770,2771,425,106,4000,100
7771,2772,425,106,4000,100
7772,2773,425,106,4000,100
7773,2774,425,106,4000,100
7774,2775,425,106,4000,100
7775,2776,425,106,4000,100
7776,2777,425,106,4000,100
7777,2778,425,106,4000,100
7778,2779,425,106,4000,100
7779,2780,425,106,4000,100
7780,2781,425,106,4000,100
7781,2782,425,106,4000,100
7782,2783,425,106,4000,100
7783,2784,425,106,4000,100
7784,2785,425,106,4000,100
7785,2786,425,106,4000,100
7786,2787,425,106,4000,100
7787,2788,425,106,4000,100
7788,2789,425,106,4000,100
7789,2790,425,106,4000,100
7790,2791,425,106,4000,100
7791,2792,425,106,4000,100
7792,2793,425,106,4000,100
7793,2794,425,106,4000,100
7794,2795,425,106,4000,100
7795,2796,425,106,4000,100
7796,2797,425,106,4000,100
7797,2798,425,106,4000,100
7798,2799,425,106,4000,100
7799,2800,425,106,4000,100
7800,2801,425,106,4000,100
7801,2802,425,106,4000,100
7802,2803,425,106,4000,100
7803,2804,425,106,4000,100
7804,2805,425,106,4000,100
7805,2806,425,106,4000,100
7806,2807,425,106,4000,100
7807,2808,425,106,4000,100
7808,2809,425,106,4000,100
7809,2810,425,106,4000,100
7810,2811,425,106,4000,100
7811,2812,425,106,4000,100
7812,2813,425,106,4000,100
7813,2814,425,106,4000,100
7814,2815,425,106,4000,100
7815,2816,425,106,4000,100
7816,2817,425,106,4000,100
7817,2818,425,106,4000,100
7818,2819,425,106,4000,100
7819,2820,425,106,4000,100
7820,2821,425,106,4000,100
7821,2822,425,106,4000,100
7822,2823,425,106,4000,100
7823,2824,425,106,4000,100
7824,2825,425,106,4000,100
7825,2826,425,106,4000,100
7826,2827,425,106,4000,100
7827,2828,425,106,4000,100
7828,2829,420,106,4000,100
7829,2830,420,106,4000,100
7830,2831,420,106,4000,100
7831,2832,420,105,4000,100
7832,2833,420,105,4000,100
7833,2834,420,105,4000,100
7834,2835,420,105,4000,100
7835,2836,420,105,4000,100
7836,2837,420,105,4000,100
7837,2838,420,105,4000,100
7838,2839,420,105,4000,100
7839,2840,420,105,4000,100
7840,2841,420,105,4000,100
7841,2842,420,105,4000,100
7842,2843,420,105,4000,100
7843,2844,420,105,4000,100
7844,2845,420,105,4000,100
7845,2846,420,105,4000,100
7846,2847,420,105,4000,100
7847,2848,420,105,4000,100
7848,2849,420,105,4000,100
7849,2850,420,105,4000,100
7850,2851,420,105,4000,100
7851,2852,420,105,4000,100
7852,2853,420,105,4000,100
7853,2854,420,105,4000,100
7854,2855,420,105,4000,100
7855,2856,420,105,4000,100
7856,2857,420,105,4000,100
7857,2858,420,105,4000,100
7858,2859,420,105,4000,100
7859,2860,420,105,4000,100
7860,2861,420,105,4000,100
7861,2862,420,105,4000,100
7862,2863,420,105,4000,100
7863,2864,420,105,4000,100
7864,2865,420,105,4000,100
7865,2866,420,105,4000,100
7866,2867,420,105,4000,100
7867,2868,420,105,4000,100
7868,2869,420,105,4000,100
7869,2870,420,105,4000,100
7870,2871,420,105,4000,100
7871,2872,420,105,4000,100
7872,2873,420,105,4000,100
7873,2874,420,105,4000,100
7874,2875,420,105,4000,100
7875,2876,420,105,4000,100
7876,2877,420,105,4000,100
7877,2878,420,105,4000,100
7878,2879,420,105,4000,100
7879,2880,420,105,4000,100
7880,2881,420,105,4000,100
7881,2882,420,105,4000,100
7882,2883,420,105,4000,100
7883,2884,420,105,4000,100
7884,2885,420,105,4000,100
7885,2886,420,105,4000,100
7886,2887,420,105,4000,100
7887,2888,420,105,4000,100
7888,2889,415,105,4000,100
7889,2890,415,105,4000,100
7890,2891,415,105,4000,100
7891,2892,415,105,4000,100
7892,2893,415,105,4000,100
7893,2894,415,105,4000,100
7894,2895,415,105,4000,100
7895,2896,415,105,4000,100
7896,2897,415,105,4000,100
7897,2898,415,105,4000,100
7898,2899,415,105,4000,100
7899,2900,415,105,4000,100
7900,2901,415,105,4000,100
7901,2902,415,105,4000,100
7902,2903,415,105,4000,100
7903,2904,415,105,4000,100
7904,2905,415,105,4000,100
7905,2906,415,105,4000,100
7906,2907,415,105,4000,100
7907,2908,415,105,4000,100
7908,2909,415,105,4000,100
7909,2910,415,105,4000,100
7910,2911,415,105,4000,100
7911,2912,415,105,4000,100
7912,2913,415,105,4000,100
7913,2914,415,105,4000,100
7914,2915,415,105,4000,100
7915,2916,415,105,4000,100
7916,2917,415,105,4000,100
7917,2918,415,105,4000,100
7918,2919,415,105,4000,100
7919,2920,415,105,4000,100
7920,2921,415,105,4000,100
7921,2922,415,105,4000,100
7922,2923,415,105,4000,100
7923,2924,415,105,4000,100
7924,2925,415,105,4000,100
7925,2926,415,105,4000,100
7926,2927,415,105,4000,100
7927,2928,415,105,4000,100
7928,2929,415,105,4000,100
7929,2930,415,105,4000,100
7930,2931,415,105,4000,100
7931,2932,415,104.5,4000,100
7932,2933,415,104.5,4000,100
7933,2934,415,104.5,4000,100
7934,2935,415,104.5,4000,100
7935,2936,415,104.5,4000,100
7936,2937,415,104.5,4000,100
7937,2938,415,104.5,4000,100
7938,2939,415,104.5,4000,100
7939,2940,415,104.5,4000,100
7940,2941,415,104.5,4000,100
7941,2942,415,104.5,4000,100
7942,2943,415,104.5,4000,100
7943,2944,415,104.5,4000,100
7944,2945,415,104.5,4000,100
7945,2946,415,104.5,4000,100
7946,2947,415,104.5,4000,100
7947,2948,415,104.5,4000,100
7948,2949,410,104.5,4000,100
7949,2950,410,104.5,4000,100
7950,2951,410,104.5,4000,100
7951,2952,410,104.5,4000,100
7952,2953,410,104.5,4000,100
7953,2954,410,104.5,4000,100
7954,2955,410,104.5,4000,100
7955,2956,410,104.5,4000,100
7956,2957,410,104.5,4000,100
7957,2958,410,104.5,4000,100
7958,2959,410,104.5,4000,100
7959,2960,410,104.5,4000,100
7960,2961,410,104.5,4000,100
7961,2962,410,104.5,4000,100
7962,2963,410,104.5,4000,100
7963,2964,410,104.5,4000,100
7964,2965,410,104.5,4000,100
7965,2966,410,104.5,4000,100
7966,2967,410,104.5,4000,100
7967,2968,410,104.5,4000,100
7968,2969,410,104.5,4000,100
7969,2970,410,104.5,4000,100
7970,2971,410,104.5,4000,100
7971,2972,410,104.5,4000,100
7972,2973,410,104.5,4000,100
7973,2974,410,104.5,4000,100
7974,2975,410,104.5,4000,100
7975,2976,410,104.5,4000,100
7976,2977,410,104.5,4000,100
7977,2978,410,104.5,4000,100
7978,2979,410,104.5,4000,100
7979,2980,410,104.5,4000,100
7980,2981,410,104.5,4000,100
7981,2982,410,104.5,4000,100
7982,2983,410,104.5,4000,100
7983,2984,410,104.5,4000,100
7984,2985,410,104.5,4000,100
7985,2986,410,104.5,4000,100
7986,2987,410,104.5,4000,100
7987,2988,410,104.5,4000,100
7988,2989,410,104.5,4000,100
7989,2990,410,104.5,4000,100
7990,2991,410,104.5,4000,100
7991,2992,410,104.5,4000,100
7992,2993,410,104.5,4000,100
7993,2994,410,104.5,4000,100
7994,2995,410,104.5,4000,100
7995,2996,410,104.5,4000,100
7996,2997,410,104.5,4000,100
7997,2998,410,104.5,4000,100
7998,2999,410,104.5,4000,100
7999,999999,410,104.5,4000,100
