"﻿变量名",huodongID,daySum,themeType,themeName,themeName_tw,themeName_en,themeName_vn,themeName_kr,tabIndex,tabName,tabName_tw,tabName_en,tabName_vn,tabName_kr,countType,taskType,taskParam,taskSpecialParam,desc,desc_tw,desc_en,desc_vn,desc_kr,award,costMap,priceShow,buyMax
20213,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,300,,Train EV for 300 times from today onwards,當日起努力值培養300次,Train EV for 300 times from today onwards,404404,당일부터 노력치 육성 300회 진행,{6331=1;452=35;13=35},,,
20214,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,350,,Train EV for 350 times from today onwards,當日起努力值培養350次,Train EV for 350 times from today onwards,404404,당일부터 노력치 육성 350회 진행,{6331=1;452=40;13=40},,,
20215,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,1,EV Develop,努力培養,EV Develop,Bồi Dưỡng Nỗ Lực,노력치 육성,3,89,400,,Train EV for 400 times from today onwards,當日起努力值培養400次,Train EV for 400 times from today onwards,404404,당일부터 노력치 육성 400회 진행,{6331=1;452=45;13=45},,,
20216,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,2,Challenge Task,挑戰任務,Challenge Task,404404,도전 퀘스트,3,32,6,,Challenge event dungeon 6 times from today onwards,當日起活動副本戰鬥6次,Challenge event dungeon 6 times from today onwards,404404,당일부터 이벤트 던전 전투 6회,{6331=1;452=15;602=3},,,
20217,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,2,Challenge Task,挑戰任務,Challenge Task,404404,도전 퀘스트,3,32,12,,Challenge event dungeon 12 times from today onwards,當日起活動副本戰鬥12次,Challenge event dungeon 12 times from today onwards,404404,당일부터 이벤트 던전 전투 12회,{6331=1;452=25;602=5},,,
20218,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,2,Challenge Task,挑戰任務,Challenge Task,404404,도전 퀘스트,3,66,8,,Element Challenge battle 8 times since today,當日起元素挑戰戰鬥8次,Element Challenge battle 8 times since today,Từ hôm nay chiến đấu Thách Đấu Nguyên Tố 8 lần,당일부터 엘리멘탈 챌린지 8회 전투,{6331=1;452=15;602=3},,,
20219,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,2,Challenge Task,挑戰任務,Challenge Task,404404,도전 퀘스트,3,66,15,,Element Challenge battle 15 times since today,當日起元素挑戰戰鬥15次,Element Challenge battle 15 times since today,Từ hôm nay chiến đấu Thách Đấu Nguyên Tố 15 lần,당일부터 엘리멘탈 챌린지 15회 전투,{6331=1;452=25;602=5},,,
20220,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,2,Challenge Task,挑戰任務,Challenge Task,404404,도전 퀘스트,3,52,10,,Draw Trinket Cube 10 times from today onwards,當日起抽飾品魔方10次,Draw Trinket Cube 10 times from today onwards,404404,당일부터 매직큐브 액세서리 10회 뽑기,{6331=1;452=15;602=3},,,
20221,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,2,Challenge Task,挑戰任務,Challenge Task,404404,도전 퀘스트,3,52,20,,Draw Trinket Cube 20 times from today onwards,當日起抽飾品魔方20次,Draw Trinket Cube 20 times from today onwards,404404,당일부터 매직큐브 액세서리 20회 뽑기,{6331=1;452=15;602=3},,,
20222,12003,3,2,Day3,第3天,Day3,Thứ 3 Trời,3일 차,2,Challenge Task,挑戰任務,Challenge Task,404404,도전 퀘스트,3,52,30,,Draw Trinket Cube 30 times from today onwards,當日起抽飾品魔方30次,Draw Trinket Cube 30 times from today onwards,404404,당일부터 매직큐브 액세서리 30회 뽑기,{6331=1;452=25;602=5},,,
,,,,,,,,,,,,,,,第4天,,,,,,,,,{},,,
20301,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,26,6,,Buy Energy 6 times from today onwards,當日起購買體力6次,Buy Energy 6 times from today onwards,404404,당일부터 체력 6회 구매,{6331=1;515=2;602=3},,,
20302,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,26,12,,Buy Energy 12 times from today onwards,當日起購買體力12次,Buy Energy 12 times from today onwards,404404,당일부터 체력 12회 구매,{6331=1;515=4;602=3},,,
20303,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,26,18,,Buy Energy 18 times from today onwards,當日起購買體力18次,Buy Energy 18 times from today onwards,404404,당일부터 체력 18회 구매,{6331=1;515=6;602=3},,,
20304,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,26,24,,Buy Energy 24 times from today onwards,當日起購買體力24次,Buy Energy 24 times from today onwards,404404,당일부터 체력 24회 구매,{6331=1;515=8;602=3},,,
20305,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,18,10,,Get Treasure Pot Coins 10 times from today onwards,當日起聚寶金幣10次,Get Treasure Pot Coins 10 times from today onwards,404404,당일부터 보물단지 코인 10회,{6331=1;rmb=40;602=3},,,
20306,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,18,20,,Get Treasure Pot Coins 20 times from today onwards,當日起聚寶金幣20次,Get Treasure Pot Coins 20 times from today onwards,404404,당일부터 보물단지 코인 20회,{6331=1;rmb=80;602=3},,,
20307,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,18,30,,Get Treasure Pot Coins 30 times from today onwards,當日起聚寶金幣30次,Get Treasure Pot Coins 30 times from today onwards,404404,당일부터 보물단지 코인 30회,{6331=1;rmb=120;602=3},,,
20308,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,0,Daily purchase,日常購買,Daily purchase,404404,일일 구매,3,18,40,,Get Treasure Pot Coins 40 times from today onwards,當日起聚寶金幣40次,Get Treasure Pot Coins 40 times from today onwards,404404,당일부터 보물단지 코인 40회,{6331=1;rmb=120;602=3},,,
20309,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,388,,Spend 388 from today onwards,當日起消耗388鑽石,Spend 388 from today onwards,404404,당일부터 388다이아 소모,{6331=1;rmb=68;gold=50000},,,
20310,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,888,,Spend 888 from today onwards,當日起消耗888鑽石,Spend 888 from today onwards,404404,당일부터 888다이아 소모,{6331=1;rmb=128;gold=60000},,,
20311,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,1888,,Spend 1888 from today onwards,當日起消耗1888鑽石,Spend 1888 from today onwards,404404,당일부터 1888다이아 소모,{6331=1;rmb=158;gold=70000},,,
20312,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,3888,,Spend 3888 from today onwards,當日起消耗3888鑽石,Spend 3888 from today onwards,404404,당일부터 3888다이아 소모,{6331=1;rmb=288;gold=80000},,,
20313,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,5888,,Spend 5888 from today onwards,當日起消耗5888鑽石,Spend 5888 from today onwards,404404,당일부터 5888다이아 소모,{6331=1;rmb=388;gold=100000},,,
20314,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,7888,,Spend 7888 from today onwards,當日起消耗7888鑽石,Spend 7888 from today onwards,404404,당일부터 7888다이아 소모,{6331=1;rmb=488;gold=120000},,,
20315,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,10888,,Spend 10888 from today onwards,當日起消耗10888鑽石,Spend 10888 from today onwards,404404,당일부터 10888다이아 소모,{6331=1;rmb=588;gold=150000},,,
20316,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,1,Cost Diamond,鑽石消耗,Cost Diamond,404404,다이아 소모,3,21,15888,,Spend 15888 from today onwards,當日起消耗15888鑽石,Spend 15888 from today onwards,404404,당일부터 15888다이아 소모,{6331=1;rmb=688;gold=200000},,,
20317,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,2,Union Event,公會活動,Union Event,404404,길드 이벤트,3,59,6,,Challenge union Dungeon 6 times from today onwards,當日起公會副本戰鬥6次,Challenge union Dungeon 6 times from today onwards,404404,당일부터 길드 던전 전투 6회,{6331=1;coin3=200;14=10},,,
20318,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,2,Union Event,公會活動,Union Event,404404,길드 이벤트,3,59,12,,Challenge union Dungeon 12 times from today onwards,當日起公會副本戰鬥12次,Challenge union Dungeon 12 times from today onwards,404404,당일부터 길드 던전 전투 12회,{6331=1;coin3=300;14=10},,,
20319,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,2,Union Event,公會活動,Union Event,404404,길드 이벤트,3,55,10,,Donate to union 10 times from today onwards,當日起公會捐獻10次,Donate to union 10 times from today onwards,404404,당일부터 길드 기부 10회,{6331=1;coin3=200;14=10},,,
20320,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,2,Union Event,公會活動,Union Event,404404,길드 이벤트,3,55,25,,Donate to union 25 times from today onwards,當日起公會捐獻25次,Donate to union 25 times from today onwards,404404,당일부터 길드 기부 25회,{6331=1;coin3=300;14=10},,,
20321,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,2,Union Event,公會活動,Union Event,404404,길드 이벤트,3,58,4,,Grab Red Packets 4 times from today onwards,當日起搶紅包4次,Grab Red Packets 4 times from today onwards,404404,당일부터 보너스 4회 얻기,{6331=1;coin3=200;14=10},,,
20322,12003,4,3,Day4,第4天,Day4,Thứ 4 Trời,4일 차,2,Union Event,公會活動,Union Event,404404,길드 이벤트,3,58,8,,Grab Red Packets 8 times from today onwards,當日起搶紅包8次,Grab Red Packets 8 times from today onwards,404404,당일부터 보너스 8회 얻기,{6331=1;coin3=300;14=10},,,
,,,,,,,,,,,,,,,第5天,,,,,,,,,{},,,
20401,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,0,Aether Paradise Point,以太積分,Aether Paradise Point,404404,에테르 포인트,3,63,20000,,Aether points reach 20000 in total since today,當日起以太積分累計20000,Aether points reach 20000 in total since today,404404,당일 부터 에테르 포인트 누적20000,{6331=1;coin2=200;4000=20},,,
20402,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,0,Aether Paradise Point,以太積分,Aether Paradise Point,404404,에테르 포인트,3,63,30000,,Aether points reach 30000 in total since today,當日起以太積分累計30000,Aether points reach 30000 in total since today,404404,당일 부터 에테르 포인트 누적30000,{6331=1;coin2=300;4000=20},,,
20403,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,0,Aether Paradise Point,以太積分,Aether Paradise Point,404404,에테르 포인트,3,63,40000,,Aether points reach 40000 in total since today,當日起以太積分累計40000,Aether points reach 40000 in total since today,404404,당일 부터 에테르 포인트 누적40000,{6331=1;coin2=400;4000=30},,,
20404,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,0,Aether Paradise Point,以太積分,Aether Paradise Point,404404,에테르 포인트,3,63,50000,,Aether points reach 50000 in total since today,當日起以太積分累計50000,Aether points reach 50000 in total since today,404404,당일 부터 에테르 포인트 누적50000,{6331=1;coin2=500;4000=40},,,
20405,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,0,Aether Paradise Point,以太積分,Aether Paradise Point,404404,에테르 포인트,3,63,60000,,Aether points reach 60000 in total since today,當日起以太積分累計60000,Aether points reach 60000 in total since today,404404,당일 부터 에테르 포인트 누적60000,{6331=1;coin2=600;4000=50},,,
20406,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,0,Aether Paradise Point,以太積分,Aether Paradise Point,404404,에테르 포인트,3,63,70000,,Aether points reach 70000 in total since today,當日起以太積分累計70000,Aether points reach 70000 in total since today,404404,당일 부터 에테르 포인트 누적70000,{6331=1;coin2=600;4000=50},,,
20407,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,1,Aether Paradise Floor,以太層數,Aether Paradise Floor,404404,에테르 층수,3,61,20,,Open Aether chest 20 times since today,當日起以太寶箱開啟20次,Open Aether chest 20 times since today,404404,당일 부터 에테르 보물 상자 오픈 20회,{6331=1;coin2=200;gold=10000},,,
20408,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,1,Aether Paradise Floor,以太層數,Aether Paradise Floor,404404,에테르 층수,3,61,40,,Open Aether chest 40 times since today,當日起以太寶箱開啟40次,Open Aether chest 40 times since today,404404,당일 부터 에테르 보물 상자 오픈 40회,{6331=1;coin2=300;gold=20000},,,
20409,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,1,Aether Paradise Floor,以太層數,Aether Paradise Floor,404404,에테르 층수,3,61,60,,Open Aether chest 60 times since today,當日起以太寶箱開啟60次,Open Aether chest 60 times since today,404404,당일 부터 에테르 보물 상자 오픈 60회,{6331=1;coin2=400;gold=30000},,,
20410,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,1,Aether Paradise Floor,以太層數,Aether Paradise Floor,404404,에테르 층수,3,61,80,,Open Aether chest 80 times since today,當日起以太寶箱開啟80次,Open Aether chest 80 times since today,404404,당일 부터 에테르 보물 상자 오픈 80회,{6331=1;coin2=500;gold=40000},,,
20411,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,1,Aether Paradise Floor,以太層數,Aether Paradise Floor,404404,에테르 층수,3,61,100,,Open Aether chest 100 times since today,當日起以太寶箱開啟100次,Open Aether chest 100 times since today,404404,당일 부터 에테르 보물 상자 오픈 100회,{6331=1;coin2=600;gold=50000},,,
20412,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,1,Aether Paradise Floor,以太層數,Aether Paradise Floor,404404,에테르 층수,3,61,120,,Open Aether chest 120 times since today,當日起以太寶箱開啟120次,Open Aether chest 120 times since today,404404,당일 부터 에테르 보물 상자 오픈 120회,{6331=1;coin2=800;520=1},,,
20413,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,1000000,,Obtain 1000000 coins in total since today,當日起金幣獲得1000000,Obtain 1000000 coins in total since today,Từ hôm nay nhận Gold đạt 1000000,당일부터 1000000코인 획득,{6331=1;rmb=10;gold=100000},,,
20414,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,3000000,,Obtain 3000000 coins in total since today,當日起金幣獲得3000000,Obtain 3000000 coins in total since today,Từ hôm nay nhận Gold đạt 3M,당일부터 3000000코인 획득,{6331=1;rmb=20;gold=150000},,,
20415,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,5000000,,Obtain 5000000 coins in total since today,當日起金幣獲得5000000,Obtain 5000000 coins in total since today,Từ hôm nay nhận Gold đạt 5000000,당일부터 5000000코인 획득,{6331=1;rmb=30;gold=200000},,,
20416,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,7000000,,Obtain 7000000 coins in total since today,當日起金幣獲得7000000,Obtain 7000000 coins in total since today,Từ hôm nay nhận Gold đạt 7000000,당일부터 7000000코인 획득,{6331=1;rmb=40;gold=250000},,,
20417,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,9000000,,Obtain 9000000 coins in total since today,當日起金幣獲得9000000,Obtain 9000000 coins in total since today,Từ hôm nay nhận Gold đạt 9000000,당일부터 9000000코인 획득,{6331=1;rmb=50;gold=300000},,,
20418,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,12000000,,Obtain 12000000 coins in total since today,當日起金幣獲得12000000,Obtain 12000000 coins in total since today,Từ hôm nay nhận Gold đạt 12M,당일부터 12000000코인 획득,{6331=1;rmb=60;gold=350000},,,
20419,12003,5,4,Day5,第5天,Day5,Thứ 5 Trời,5일 차,2,Gold Gaining,金幣獲得,Gold Gaining,Nhận Gold,코인 획득,3,19,15000000,,Obtain 15000000 coins in total since today,當日起金幣獲得15000000,Obtain 15000000 coins in total since today,404404,당일부터 15000000코인 획득,{6331=1;rmb=70;gold=400000},,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21001,12004,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,50,,Challenge Normal dungeon 50 times,普通副本挑戰50次,Challenge Normal dungeon 50 times,404404,일반 던전 50회 도전,{6332=1;930=10;5000=10;rmb=10},,,
21002,12004,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,100,,Challenge Normal dungeon 100 times,普通副本挑戰100次,Challenge Normal dungeon 100 times,404404,일반 던전 100회 도전,{6332=1;930=10;5000=12;rmb=20},,,
21003,12004,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,200,,Challenge Normal dungeon 200 times,普通副本挑戰200次,Challenge Normal dungeon 200 times,404404,일반 던전 200회 도전,{6332=1;930=10;5000=14;rmb=30},,,
21004,12004,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,300,,Challenge Normal dungeon 300 times,普通副本挑戰300次,Challenge Normal dungeon 300 times,404404,일반 던전 300회 도전,{6332=1;930=15;5000=16;rmb=40},,,
21005,12004,1,0,Day1,第1天,Day1,Thứ 1 Trời,1일 차,0,Dungeon challenge,副本挑戰,Dungeon challenge,Phó bản khiêu chiến,던전 도전,1,29,450,,Challenge Normal dungeon 450 times,普通副本挑戰450次,Challenge Normal dungeon 450 times,404404,일반 던전 450회 도전,{6332=1;930=20;5000=18;rmb=50},,,
