变量名,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
5841,1009,341,100,{503=1},{519=1},0,
5842,1009,342,100,{14=15},{515=2;talent_point=2},0,
5843,1009,343,100,{5000=25},{930=25},0,
5844,1009,344,100,{451=60},{452=30;502=1},0,
5845,1009,345,100,{gold=500000},{gold=1000000},0,
5846,1009,346,100,{2103=2},{2103=5;941=1},0,
5847,1009,347,100,{902=5},{602=5},0,
5848,1009,348,100,{850=150},{851=75;502=1},0,
5849,1009,349,100,{520=1},{520=1},0,
5850,1009,350,100,{rmb=100},{rmb=200},1,<1;2>
5851,1009,351,100,{503=1},{519=1},0,
5852,1009,352,100,{14=15},{515=2;talent_point=3},0,
5853,1009,353,100,{5000=25},{930=25},0,
5854,1009,354,100,{451=60},{452=30;502=2},0,
5855,1009,355,100,{gold=500000},{gold=1000000},0,
5856,1009,356,100,{2103=3},{2103=5;941=1},0,
5857,1009,357,100,{902=5},{602=5},0,
5858,1009,358,100,{850=150},{851=75;502=2},0,
5859,1009,359,100,{520=1},{4000=100},0,
5860,1009,360,100,{502=2},{521=2},1,<1;2>
5861,1009,361,100,{503=1},{519=1},0,
5862,1009,362,100,{14=15},{515=2;talent_point=2},0,
5863,1009,363,100,{5000=25},{930=25},0,
5864,1009,364,100,{451=60},{452=30;502=1},0,
5865,1009,365,100,{gold=500000},{gold=1000000},0,
5866,1009,366,100,{2103=2},{2103=5;941=1},0,
5867,1009,367,100,{902=5},{602=5},0,
5868,1009,368,100,{850=150},{851=75;502=1},0,
5869,1009,369,100,{520=1},{520=1},0,
5870,1009,370,100,{rmb=100},{rmb=200},1,<1;2>
5871,1009,371,100,{503=1},{519=1},0,
5872,1009,372,100,{14=15},{515=2;talent_point=3},0,
5873,1009,373,100,{5000=25},{930=25},0,
5874,1009,374,100,{451=60},{452=30;502=2},0,
5875,1009,375,100,{gold=500000},{gold=1000000},0,
5876,1009,376,100,{2103=3},{2103=5;941=1},0,
5877,1009,377,100,{902=5},{602=5},0,
5878,1009,378,100,{850=150},{851=75;502=2},0,
5879,1009,379,100,{520=1},{4000=100},0,
5880,1009,380,100,{502=2},{521=2},1,<1;2>
5881,1009,381,100,{503=1},{519=1},0,
5882,1009,382,100,{14=15},{515=2;talent_point=2},0,
5883,1009,383,100,{5000=25},{930=25},0,
5884,1009,384,100,{451=60},{452=30;502=1},0,
5885,1009,385,100,{gold=500000},{gold=1000000},0,
5886,1009,386,100,{2103=2},{2103=5;941=1},0,
5887,1009,387,100,{902=5},{602=5},0,
5888,1009,388,100,{850=150},{851=75;502=1},0,
5889,1009,389,100,{520=1},{520=1},0,
5890,1009,390,100,{rmb=100},{rmb=200},1,<1;2>
5891,1009,391,100,{503=1},{519=1},0,
5892,1009,392,100,{14=15},{515=2;talent_point=3},0,
5893,1009,393,100,{5000=25},{930=25},0,
5894,1009,394,100,{451=60},{452=30;502=2},0,
5895,1009,395,100,{gold=500000},{gold=1000000},0,
5896,1009,396,100,{2103=3},{2103=5;941=1},0,
5897,1009,397,100,{902=5},{602=5},0,
5898,1009,398,100,{850=150},{851=75;502=2},0,
5899,1009,399,100,{520=1},{4000=100},0,
5900,1009,400,100,{502=2},{521=2},1,<1;2>
,,,,,,,
6001,1010,1,100,{2077=1},{rmb=980;519=2},0,
6002,1010,2,100,{14=15},{515=2;talent_point=2},0,
6003,1010,3,100,{5000=25},{930=25},0,
6004,1010,4,100,{451=60},{452=30;502=1},0,
6005,1010,5,100,{gold=500000},{gold=1000000},0,
6006,1010,6,100,{2103=2},{2103=5;941=1},0,
6007,1010,7,100,{902=5},{602=5},0,
6008,1010,8,100,{850=150},{851=75;502=1},0,
6009,1010,9,100,{520=1},{520=1},0,
6010,1010,10,100,{rmb=100},{rmb=200},1,<1;2>
6011,1010,11,100,{503=1},{519=1},0,
6012,1010,12,100,{14=15},{515=2;talent_point=3},0,
6013,1010,13,100,{5000=25},{930=25},0,
6014,1010,14,100,{451=60},{452=30;502=2},0,
6015,1010,15,100,{gold=500000},{gold=1000000},0,
6016,1010,16,100,{2103=3},{2103=5;941=1},0,
6017,1010,17,100,{902=5},{602=5},0,
6018,1010,18,100,{850=150},{851=75;502=2},0,
6019,1010,19,100,{520=1},{4000=100},0,
6020,1010,20,100,{6258=5},{6258=10;501=3},1,<1;2;3>
6021,1010,21,100,{503=1},{519=1},0,
6022,1010,22,100,{14=15},{515=2;talent_point=2},0,
6023,1010,23,100,{5000=25},{930=25},0,
6024,1010,24,100,{451=60},{452=30;502=1},0,
6025,1010,25,100,{gold=500000},{gold=1000000},0,
6026,1010,26,100,{2103=2},{2103=5;941=1},0,
6027,1010,27,100,{902=5},{602=5},0,
6028,1010,28,100,{850=150},{851=75;502=1},0,
6029,1010,29,100,{520=1},{520=1},0,
6030,1010,30,100,{rmb=100},{rmb=200},1,<1;2>
6031,1010,31,100,{503=1},{519=1},0,
6032,1010,32,100,{14=15},{515=2;talent_point=3},0,
6033,1010,33,100,{5000=25},{930=25},0,
6034,1010,34,100,{451=60},{452=30;502=2},0,
6035,1010,35,100,{gold=500000},{gold=1000000},0,
6036,1010,36,100,{2103=3},{2103=5;941=1},0,
6037,1010,37,100,{902=5},{602=5},0,
6038,1010,38,100,{850=150},{851=75;502=2},0,
6039,1010,39,100,{520=1},{4000=100},0,
6040,1010,40,100,{2477=1},{2239=1;503=10},1,<1;2;3>
6041,1010,41,100,{503=1},{519=1},0,
6042,1010,42,100,{14=15},{515=2;talent_point=2},0,
6043,1010,43,100,{5000=25},{930=25},0,
6044,1010,44,100,{451=60},{452=30;502=1},0,
6045,1010,45,100,{gold=500000},{gold=1000000},0,
6046,1010,46,100,{2103=2},{2103=5;941=1},0,
6047,1010,47,100,{902=5},{602=5},0,
6048,1010,48,100,{850=150},{851=75;502=1},0,
6049,1010,49,100,{520=1},{520=1},0,
6050,1010,50,100,{rmb=100},{rmb=200},1,<1;2>
6051,1010,51,100,{503=1},{519=1},0,
6052,1010,52,100,{14=15},{515=2;talent_point=3},0,
6053,1010,53,100,{5000=25},{930=25},0,
6054,1010,54,100,{451=60},{452=30;502=2},0,
6055,1010,55,100,{gold=500000},{gold=1000000},0,
6056,1010,56,100,{2103=3},{2103=5;941=1},0,
6057,1010,57,100,{902=5},{602=5},0,
6058,1010,58,100,{850=150},{851=75;502=2},0,
6059,1010,59,100,{520=1},{4000=100},0,
6060,1010,60,100,{6258=10},{6258=20;502=5},1,<1;2;3>
6061,1010,61,100,{503=1},{519=1},0,
6062,1010,62,100,{14=15},{515=2;talent_point=2},0,
6063,1010,63,100,{5000=25},{930=25},0,
6064,1010,64,100,{451=60},{452=30;502=1},0,
6065,1010,65,100,{gold=500000},{gold=1000000},0,
6066,1010,66,100,{2103=2},{2103=5;941=1},0,
6067,1010,67,100,{902=5},{602=5},0,
6068,1010,68,100,{850=150},{851=75;502=1},0,
6069,1010,69,100,{520=1},{520=1},0,
6070,1010,70,100,{rmb=100},{rmb=200},1,<1;2>
6071,1010,71,100,{503=1},{519=1},0,
6072,1010,72,100,{14=15},{515=2;talent_point=3},0,
6073,1010,73,100,{5000=25},{930=25},0,
6074,1010,74,100,{451=60},{452=30;502=2},0,
6075,1010,75,100,{gold=500000},{gold=1000000},0,
6076,1010,76,100,{2103=3},{2103=5;941=1},0,
6077,1010,77,100,{902=5},{602=5},0,
6078,1010,78,100,{850=150},{851=75;502=2},0,
6079,1010,79,100,{520=1},{4000=100},0,
6080,1010,80,100,{527=5},{527=10;6050=1},1,<1;2;3>
6081,1010,81,100,{503=1},{519=1},0,
6082,1010,82,100,{14=15},{515=2;talent_point=2},0,
6083,1010,83,100,{5000=25},{930=25},0,
6084,1010,84,100,{451=60},{452=30;502=1},0,
6085,1010,85,100,{gold=500000},{gold=1000000},0,
6086,1010,86,100,{2103=2},{2103=5;941=1},0,
6087,1010,87,100,{902=5},{602=5},0,
6088,1010,88,100,{850=150},{851=75;502=1},0,
6089,1010,89,100,{520=1},{520=1},0,
6090,1010,90,100,{rmb=100},{rmb=200},1,<1;2>
6091,1010,91,100,{503=1},{519=1},0,
6092,1010,92,100,{14=15},{515=2;talent_point=3},0,
6093,1010,93,100,{5000=25},{930=25},0,
6094,1010,94,100,{451=60},{452=30;502=2},0,
6095,1010,95,100,{gold=500000},{gold=1000000},0,
6096,1010,96,100,{2103=3},{2103=5;941=1},0,
6097,1010,97,100,{902=5},{602=5},0,
6098,1010,98,100,{850=150},{851=75;502=2},0,
6099,1010,99,100,{520=1},{4000=100},0,
6100,1010,100,100,{6258=15},{6258=30;gold=5000000},1,<1;2;3>
6101,1010,101,100,{503=1},{519=1},0,
6102,1010,102,100,{14=15},{515=2;talent_point=2},0,
6103,1010,103,100,{5000=25},{930=25},0,
6104,1010,104,100,{451=60},{452=30;502=1},0,
6105,1010,105,100,{gold=500000},{gold=1000000},0,
6106,1010,106,100,{2103=2},{2103=5;941=1},0,
6107,1010,107,100,{902=5},{602=5},0,
6108,1010,108,100,{850=150},{851=75;502=1},0,
6109,1010,109,100,{520=1},{520=1},0,
6110,1010,110,100,{rmb=100},{rmb=200},1,<1;2>
6111,1010,111,100,{503=1},{519=1},0,
6112,1010,112,100,{14=15},{515=2;talent_point=3},0,
6113,1010,113,100,{5000=25},{930=25},0,
6114,1010,114,100,{451=60},{452=30;502=2},0,
6115,1010,115,100,{gold=500000},{gold=1000000},0,
6116,1010,116,100,{2103=3},{2103=5;941=1},0,
6117,1010,117,100,{902=5},{602=5},0,
6118,1010,118,100,{850=150},{851=75;502=2},0,
6119,1010,119,100,{520=1},{4000=100},0,
6120,1010,120,100,{527=5},{527=10;6050=1},1,<1;2;3>
6121,1010,121,100,{503=1},{519=1},0,
6122,1010,122,100,{14=15},{515=2;talent_point=2},0,
6123,1010,123,100,{5000=25},{930=25},0,
6124,1010,124,100,{451=60},{452=30;502=1},0,
6125,1010,125,100,{gold=500000},{gold=1000000},0,
6126,1010,126,100,{2103=2},{2103=5;941=1},0,
6127,1010,127,100,{902=5},{602=5},0,
6128,1010,128,100,{850=150},{851=75;502=1},0,
6129,1010,129,100,{520=1},{520=1},0,
6130,1010,130,100,{rmb=100},{rmb=200},1,<1;2>
6131,1010,131,100,{503=1},{519=1},0,
6132,1010,132,100,{14=15},{515=2;talent_point=3},0,
6133,1010,133,100,{5000=25},{930=25},0,
6134,1010,134,100,{451=60},{452=30;502=2},0,
6135,1010,135,100,{gold=500000},{gold=1000000},0,
6136,1010,136,100,{2103=3},{2103=5;941=1},0,
6137,1010,137,100,{902=5},{602=5},0,
6138,1010,138,100,{850=150},{851=75;502=2},0,
6139,1010,139,100,{520=1},{4000=100},0,
6140,1010,140,100,{6258=20},{6258=40;501=3},1,<1;2;3>
6141,1010,141,100,{503=1},{519=1},0,
6142,1010,142,100,{14=15},{515=2;talent_point=2},0,
6143,1010,143,100,{5000=25},{930=25},0,
6144,1010,144,100,{451=60},{452=30;502=1},0,
6145,1010,145,100,{gold=500000},{gold=1000000},0,
6146,1010,146,100,{2103=2},{2103=5;941=1},0,
6147,1010,147,100,{902=5},{602=5},0,
6148,1010,148,100,{850=150},{851=75;502=1},0,
6149,1010,149,100,{520=1},{520=1},0,
6150,1010,150,100,{rmb=100},{rmb=200},1,<1;2>
6151,1010,151,100,{503=1},{519=1},0,
6152,1010,152,100,{14=15},{515=2;talent_point=3},0,
6153,1010,153,100,{5000=25},{930=25},0,
6154,1010,154,100,{451=60},{452=30;502=2},0,
6155,1010,155,100,{gold=500000},{gold=1000000},0,
6156,1010,156,100,{2103=3},{2103=5;941=1},0,
6157,1010,157,100,{902=5},{602=5},0,
6158,1010,158,100,{850=150},{851=75;502=2},0,
6159,1010,159,100,{520=1},{4000=100},0,
6160,1010,160,100,{942=1},{942=1;2103=50},1,<1;2;3>
6161,1010,161,100,{503=1},{519=1},0,
6162,1010,162,100,{14=15},{515=2;talent_point=2},0,
6163,1010,163,100,{5000=25},{930=25},0,
6164,1010,164,100,{451=60},{452=30;502=1},0,
6165,1010,165,100,{gold=500000},{gold=1000000},0,
6166,1010,166,100,{2103=2},{2103=5;941=1},0,
6167,1010,167,100,{902=5},{602=5},0,
6168,1010,168,100,{850=150},{851=75;502=1},0,
6169,1010,169,100,{520=1},{520=1},0,
6170,1010,170,100,{rmb=100},{rmb=200},1,<1;2>
6171,1010,171,100,{503=1},{519=1},0,
6172,1010,172,100,{14=15},{515=2;talent_point=3},0,
6173,1010,173,100,{5000=25},{930=25},0,
6174,1010,174,100,{451=60},{452=30;502=2},0,
6175,1010,175,100,{gold=500000},{gold=1000000},0,
6176,1010,176,100,{2103=3},{2103=5;941=1},0,
6177,1010,177,100,{902=5},{602=5},0,
6178,1010,178,100,{850=150},{851=75;502=2},0,
6179,1010,179,100,{520=1},{4000=100},0,
6180,1010,180,100,{6258=25},{6258=50;604=30},1,<1;2;3>
6181,1010,181,100,{503=1},{519=1},0,
6182,1010,182,100,{14=15},{515=2;talent_point=2},0,
6183,1010,183,100,{5000=25},{930=25},0,
6184,1010,184,100,{451=60},{452=30;502=1},0,
6185,1010,185,100,{gold=500000},{gold=1000000},0,
6186,1010,186,100,{2103=2},{2103=5;941=1},0,
6187,1010,187,100,{902=5},{602=5},0,
6188,1010,188,100,{850=150},{851=75;502=1},0,
6189,1010,189,100,{520=1},{520=1},0,
6190,1010,190,100,{rmb=100},{rmb=200},1,<1;2>
6191,1010,191,100,{503=1},{519=1},0,
6192,1010,192,100,{14=15},{515=2;talent_point=3},0,
6193,1010,193,100,{5000=25},{930=25},0,
6194,1010,194,100,{451=60},{452=30;502=2},0,
6195,1010,195,100,{gold=500000},{gold=1000000},0,
6196,1010,196,100,{2103=3},{2103=5;941=1},0,
6197,1010,197,100,{902=5},{602=5},0,
6198,1010,198,100,{850=150},{851=75;502=2},0,
6199,1010,199,100,{520=1},{4000=100},0,
6200,1010,200,100,{card={id=9002}},{502=50;gold=10000000},1,<1;2;3>
6201,1010,201,100,{503=1},{519=1},0,
6202,1010,202,100,{14=15},{515=2;talent_point=2},0,
6203,1010,203,100,{5000=25},{930=25},0,
6204,1010,204,100,{451=60},{452=30;502=1},0,
6205,1010,205,100,{gold=500000},{gold=1000000},0,
6206,1010,206,100,{2103=2},{2103=5;941=1},0,
6207,1010,207,100,{902=5},{602=5},0,
6208,1010,208,100,{850=150},{851=75;502=1},0,
6209,1010,209,100,{520=1},{520=1},0,
6210,1010,210,100,{rmb=100},{rmb=200},1,<1;2>
6211,1010,211,100,{503=1},{519=1},0,
6212,1010,212,100,{14=15},{515=2;talent_point=3},0,
6213,1010,213,100,{5000=25},{930=25},0,
6214,1010,214,100,{451=60},{452=30;502=2},0,
6215,1010,215,100,{gold=500000},{gold=1000000},0,
6216,1010,216,100,{2103=3},{2103=5;941=1},0,
6217,1010,217,100,{902=5},{602=5},0,
6218,1010,218,100,{850=150},{851=75;502=2},0,
6219,1010,219,100,{520=1},{4000=100},0,
6220,1010,220,100,{502=2},{521=2},1,<1;2>
6221,1010,221,100,{503=1},{519=1},0,
6222,1010,222,100,{14=15},{515=2;talent_point=2},0,
6223,1010,223,100,{5000=25},{930=25},0,
6224,1010,224,100,{451=60},{452=30;502=1},0,
6225,1010,225,100,{gold=500000},{gold=1000000},0,
6226,1010,226,100,{2103=2},{2103=5;941=1},0,
6227,1010,227,100,{902=5},{602=5},0,
6228,1010,228,100,{850=150},{851=75;502=1},0,
6229,1010,229,100,{520=1},{520=1},0,
6230,1010,230,100,{rmb=100},{rmb=200},1,<1;2>
6231,1010,231,100,{503=1},{519=1},0,
6232,1010,232,100,{14=15},{515=2;talent_point=3},0,
6233,1010,233,100,{5000=25},{930=25},0,
6234,1010,234,100,{451=60},{452=30;502=2},0,
6235,1010,235,100,{gold=500000},{gold=1000000},0,
6236,1010,236,100,{2103=3},{2103=5;941=1},0,
6237,1010,237,100,{902=5},{602=5},0,
6238,1010,238,100,{850=150},{851=75;502=2},0,
6239,1010,239,100,{520=1},{4000=100},0,
6240,1010,240,100,{502=2},{521=2},1,<1;2>
6241,1010,241,100,{503=1},{519=1},0,
6242,1010,242,100,{14=15},{515=2;talent_point=2},0,
6243,1010,243,100,{5000=25},{930=25},0,
6244,1010,244,100,{451=60},{452=30;502=1},0,
6245,1010,245,100,{gold=500000},{gold=1000000},0,
6246,1010,246,100,{2103=2},{2103=5;941=1},0,
6247,1010,247,100,{902=5},{602=5},0,
6248,1010,248,100,{850=150},{851=75;502=1},0,
6249,1010,249,100,{520=1},{520=1},0,
6250,1010,250,100,{rmb=100},{rmb=200},1,<1;2>
6251,1010,251,100,{503=1},{519=1},0,
6252,1010,252,100,{14=15},{515=2;talent_point=3},0,
6253,1010,253,100,{5000=25},{930=25},0,
6254,1010,254,100,{451=60},{452=30;502=2},0,
6255,1010,255,100,{gold=500000},{gold=1000000},0,
6256,1010,256,100,{2103=3},{2103=5;941=1},0,
6257,1010,257,100,{902=5},{602=5},0,
6258,1010,258,100,{850=150},{851=75;502=2},0,
6259,1010,259,100,{520=1},{4000=100},0,
6260,1010,260,100,{502=2},{521=2},1,<1;2>
6261,1010,261,100,{503=1},{519=1},0,
6262,1010,262,100,{14=15},{515=2;talent_point=2},0,
6263,1010,263,100,{5000=25},{930=25},0,
6264,1010,264,100,{451=60},{452=30;502=1},0,
6265,1010,265,100,{gold=500000},{gold=1000000},0,
6266,1010,266,100,{2103=2},{2103=5;941=1},0,
6267,1010,267,100,{902=5},{602=5},0,
6268,1010,268,100,{850=150},{851=75;502=1},0,
6269,1010,269,100,{520=1},{520=1},0,
6270,1010,270,100,{rmb=100},{rmb=200},1,<1;2>
6271,1010,271,100,{503=1},{519=1},0,
6272,1010,272,100,{14=15},{515=2;talent_point=3},0,
6273,1010,273,100,{5000=25},{930=25},0,
6274,1010,274,100,{451=60},{452=30;502=2},0,
6275,1010,275,100,{gold=500000},{gold=1000000},0,
6276,1010,276,100,{2103=3},{2103=5;941=1},0,
6277,1010,277,100,{902=5},{602=5},0,
6278,1010,278,100,{850=150},{851=75;502=2},0,
6279,1010,279,100,{520=1},{4000=100},0,
6280,1010,280,100,{502=2},{521=2},1,<1;2>
6281,1010,281,100,{503=1},{519=1},0,
6282,1010,282,100,{14=15},{515=2;talent_point=2},0,
6283,1010,283,100,{5000=25},{930=25},0,
6284,1010,284,100,{451=60},{452=30;502=1},0,
6285,1010,285,100,{gold=500000},{gold=1000000},0,
6286,1010,286,100,{2103=2},{2103=5;941=1},0,
6287,1010,287,100,{902=5},{602=5},0,
6288,1010,288,100,{850=150},{851=75;502=1},0,
6289,1010,289,100,{520=1},{520=1},0,
6290,1010,290,100,{rmb=100},{rmb=200},1,<1;2>
6291,1010,291,100,{503=1},{519=1},0,
6292,1010,292,100,{14=15},{515=2;talent_point=3},0,
6293,1010,293,100,{5000=25},{930=25},0,
6294,1010,294,100,{451=60},{452=30;502=2},0,
6295,1010,295,100,{gold=500000},{gold=1000000},0,
6296,1010,296,100,{2103=3},{2103=5;941=1},0,
6297,1010,297,100,{902=5},{602=5},0,
6298,1010,298,100,{850=150},{851=75;502=2},0,
6299,1010,299,100,{520=1},{4000=100},0,
6300,1010,300,100,{502=2},{521=2},1,<1;2>
6301,1010,301,100,{503=1},{519=1},0,
6302,1010,302,100,{14=15},{515=2},0,
6303,1010,303,100,{5000=25},{930=25},0,
6304,1010,304,100,{451=60},{452=30},0,
6305,1010,305,100,{gold=500000},{gold=1000000},0,
6306,1010,306,100,{2103=2},{2103=5},0,
6307,1010,307,100,{902=5},{602=5},0,
6308,1010,308,100,{850=150},{851=75},0,
6309,1010,309,100,{520=1},{520=1},0,
6310,1010,310,100,{rmb=100},{rmb=200},1,<1;2>
6311,1010,311,100,{503=1},{519=1},0,
6312,1010,312,100,{14=15},{515=2},0,
6313,1010,313,100,{5000=25},{930=25},0,
6314,1010,314,100,{451=60},{452=30},0,
6315,1010,315,100,{gold=500000},{gold=1000000},0,
6316,1010,316,100,{2103=3},{2103=5},0,
6317,1010,317,100,{902=5},{602=5},0,
6318,1010,318,100,{850=150},{851=75},0,
6319,1010,319,100,{520=1},{4000=100},0,
6320,1010,320,100,{502=2},{521=2},1,<1;2>
6321,1010,321,100,{503=1},{519=1},0,
6322,1010,322,100,{14=15},{515=2},0,
6323,1010,323,100,{5000=25},{930=25},0,
6324,1010,324,100,{451=60},{452=30},0,
6325,1010,325,100,{gold=500000},{gold=1000000},0,
6326,1010,326,100,{2103=2},{2103=5},0,
6327,1010,327,100,{902=5},{602=5},0,
6328,1010,328,100,{850=150},{851=75},0,
6329,1010,329,100,{520=1},{520=1},0,
6330,1010,330,100,{rmb=100},{rmb=200},1,<1;2>
6331,1010,331,100,{503=1},{519=1},0,
6332,1010,332,100,{14=15},{515=2},0,
6333,1010,333,100,{5000=25},{930=25},0,
6334,1010,334,100,{451=60},{452=30},0,
6335,1010,335,100,{gold=500000},{gold=1000000},0,
6336,1010,336,100,{2103=3},{2103=5},0,
6337,1010,337,100,{902=5},{602=5},0,
6338,1010,338,100,{850=150},{851=75},0,
6339,1010,339,100,{520=1},{4000=100},0,
6340,1010,340,100,{502=2},{521=2},1,<1;2>
6341,1010,341,100,{503=1},{519=1},0,
6342,1010,342,100,{14=15},{515=2},0,
6343,1010,343,100,{5000=25},{930=25},0,
6344,1010,344,100,{451=60},{452=30},0,
6345,1010,345,100,{gold=500000},{gold=1000000},0,
6346,1010,346,100,{2103=2},{2103=5},0,
6347,1010,347,100,{902=5},{602=5},0,
6348,1010,348,100,{850=150},{851=75},0,
6349,1010,349,100,{520=1},{520=1},0,
6350,1010,350,100,{rmb=100},{rmb=200},1,<1;2>
6351,1010,351,100,{503=1},{519=1},0,
6352,1010,352,100,{14=15},{515=2},0,
6353,1010,353,100,{5000=25},{930=25},0,
6354,1010,354,100,{451=60},{452=30},0,
6355,1010,355,100,{gold=500000},{gold=1000000},0,
6356,1010,356,100,{2103=3},{2103=5},0,
6357,1010,357,100,{902=5},{602=5},0,
6358,1010,358,100,{850=150},{851=75},0,
6359,1010,359,100,{520=1},{4000=100},0,
6360,1010,360,100,{502=2},{521=2},1,<1;2>
6361,1010,361,100,{503=1},{519=1},0,
6362,1010,362,100,{14=15},{515=2},0,
6363,1010,363,100,{5000=25},{930=25},0,
6364,1010,364,100,{451=60},{452=30},0,
6365,1010,365,100,{gold=500000},{gold=1000000},0,
6366,1010,366,100,{2103=2},{2103=5},0,
6367,1010,367,100,{902=5},{602=5},0,
6368,1010,368,100,{850=150},{851=75},0,
6369,1010,369,100,{520=1},{520=1},0,
6370,1010,370,100,{rmb=100},{rmb=200},1,<1;2>
6371,1010,371,100,{503=1},{519=1},0,
6372,1010,372,100,{14=15},{515=2},0,
6373,1010,373,100,{5000=25},{930=25},0,
6374,1010,374,100,{451=60},{452=30},0,
6375,1010,375,100,{gold=500000},{gold=1000000},0,
6376,1010,376,100,{2103=3},{2103=5},0,
6377,1010,377,100,{902=5},{602=5},0,
6378,1010,378,100,{850=150},{851=75},0,
6379,1010,379,100,{520=1},{4000=100},0,
6380,1010,380,100,{502=2},{521=2},1,<1;2>
6381,1010,381,100,{503=1},{519=1},0,
6382,1010,382,100,{14=15},{515=2},0,
6383,1010,383,100,{5000=25},{930=25},0,
6384,1010,384,100,{451=60},{452=30},0,
6385,1010,385,100,{gold=500000},{gold=1000000},0,
6386,1010,386,100,{2103=2},{2103=5},0,
6387,1010,387,100,{902=5},{602=5},0,
6388,1010,388,100,{850=150},{851=75},0,
6389,1010,389,100,{520=1},{520=1},0,
6390,1010,390,100,{rmb=100},{rmb=200},1,<1;2>
6391,1010,391,100,{503=1},{519=1},0,
6392,1010,392,100,{14=15},{515=2},0,
6393,1010,393,100,{5000=25},{930=25},0,
6394,1010,394,100,{451=60},{452=30},0,
6395,1010,395,100,{gold=500000},{gold=1000000},0,
6396,1010,396,100,{2103=3},{2103=5},0,
6397,1010,397,100,{902=5},{602=5},0,
6398,1010,398,100,{850=150},{851=75},0,
6399,1010,399,100,{520=1},{4000=100},0,
6400,1010,400,100,{502=2},{521=2},1,<1;2>
,,,,,,,
6501,1011,1,100,{2078=1},{rmb=980;519=2},0,
6502,1011,2,100,{14=15},{515=2;talent_point=2},0,
6503,1011,3,100,{5000=25},{930=25},0,
6504,1011,4,100,{451=60},{452=30;502=1},0,
6505,1011,5,100,{gold=500000},{gold=1000000},0,
6506,1011,6,100,{2103=2},{2103=5;941=1},0,
6507,1011,7,100,{902=5},{602=5},0,
6508,1011,8,100,{850=150},{851=75;502=1},0,
6509,1011,9,100,{520=1},{520=1},0,
6510,1011,10,100,{rmb=100},{rmb=200},1,<1;2>
6511,1011,11,100,{503=1},{519=1},0,
6512,1011,12,100,{14=15},{515=2;talent_point=3},0,
6513,1011,13,100,{5000=25},{930=25},0,
6514,1011,14,100,{451=60},{532=50;502=2},0,
6515,1011,15,100,{gold=500000},{gold=1000000},0,
6516,1011,16,100,{2103=3},{532=50;941=1},0,
6517,1011,17,100,{902=5},{532=50},0,
6518,1011,18,100,{850=150},{532=50;502=2},0,
6519,1011,19,100,{520=1},{532=50},0,
6520,1011,20,100,{6259=5},{6259=10;501=3},1,<1;2;3>
6521,1011,21,100,{503=1},{519=1},0,
6522,1011,22,100,{14=15},{515=2;talent_point=2},0,
6523,1011,23,100,{5000=25},{930=25},0,
6524,1011,24,100,{451=60},{452=30;502=1},0,
6525,1011,25,100,{gold=500000},{gold=1000000},0,
6526,1011,26,100,{2103=2},{2103=5;941=1},0,
6527,1011,27,100,{902=5},{602=5},0,
6528,1011,28,100,{850=150},{851=75;502=1},0,
6529,1011,29,100,{520=1},{520=1},0,
6530,1011,30,100,{rmb=100},{rmb=200},1,<1;2>
6531,1011,31,100,{503=1},{519=1},0,
6532,1011,32,100,{14=15},{515=2;talent_point=3},0,
6533,1011,33,100,{5000=25},{930=25},0,
6534,1011,34,100,{451=60},{532=50;502=2},0,
6535,1011,35,100,{gold=500000},{gold=1000000},0,
6536,1011,36,100,{2103=3},{532=50;941=1},0,
6537,1011,37,100,{902=5},{532=50},0,
6538,1011,38,100,{850=150},{532=50;502=2},0,
6539,1011,39,100,{520=1},{532=50},0,
6540,1011,40,100,{2478=1},{2246=1;503=10},1,<1;2;3>
6541,1011,41,100,{503=1},{519=1},0,
6542,1011,42,100,{14=15},{515=2;talent_point=2},0,
6543,1011,43,100,{5000=25},{930=25},0,
6544,1011,44,100,{451=60},{452=30;502=1},0,
6545,1011,45,100,{gold=500000},{gold=1000000},0,
6546,1011,46,100,{2103=2},{2103=5;941=1},0,
6547,1011,47,100,{902=5},{602=5},0,
6548,1011,48,100,{850=150},{851=75;502=1},0,
6549,1011,49,100,{520=1},{520=1},0,
6550,1011,50,100,{rmb=100},{rmb=200},1,<1;2>
6551,1011,51,100,{503=1},{519=1},0,
6552,1011,52,100,{14=15},{515=2;talent_point=3},0,
6553,1011,53,100,{5000=25},{930=25},0,
6554,1011,54,100,{451=60},{532=50;502=2},0,
6555,1011,55,100,{gold=500000},{gold=1000000},0,
6556,1011,56,100,{2103=3},{532=50;941=1},0,
6557,1011,57,100,{902=5},{532=50},0,
6558,1011,58,100,{850=150},{532=50;502=2},0,
6559,1011,59,100,{520=1},{532=50},0,
6560,1011,60,100,{6259=10},{6259=20;502=5},1,<1;2;3>
6561,1011,61,100,{503=1},{519=1},0,
6562,1011,62,100,{14=15},{515=2;talent_point=2},0,
6563,1011,63,100,{5000=25},{930=25},0,
6564,1011,64,100,{451=60},{452=30;502=1},0,
6565,1011,65,100,{gold=500000},{gold=1000000},0,
6566,1011,66,100,{2103=2},{2103=5;941=1},0,
6567,1011,67,100,{902=5},{602=5},0,
6568,1011,68,100,{850=150},{851=75;502=1},0,
6569,1011,69,100,{520=1},{520=1},0,
6570,1011,70,100,{rmb=100},{rmb=200},1,<1;2>
